    Time	  Event	 Count	  SERVICE[ID[7]]	   SYSTEM[ID[7]]	          RATIO[0] 
    7.680	 DELIVER	     1 	  0.681 	   5.48 	      0 
    8.003	 DELIVER	     2 	  0.681 	   2.52 	      0 
   11.946	 DELIVER	     3 	  0.467 	   3.83 	      0 
   13.776	 DELIVER	     4 	    2.4 	   7.16 	      0 
   18.707	 DELIVER	     5 	   2.61 	   9.77 	      0 
   19.525	 DELIVER	     6 	    2.8 	   6.21 	      0 
   23.169	 DELIVER	     7 	   2.57 	   6.44 	      0 
   25.318	 DELIVER	     8 	   2.17 	   6.25 	      0 
   27.932	 DELIVER	     9 	   2.04 	   9.15 	      0 
   30.050	 DELIVER	    10 	   1.55 	   8.24 	      0 
   31.439	 DELIVER	    11 	   1.62 	   7.77 	      0 
   34.015	 DELIVER	    12 	   1.49 	   9.59 	      0 
   34.372	 DELIVER	    13 	   1.85 	   6.76 	      0 
   41.262	 DELIVER	    14 	   1.33 	   4.81 	      0 
   47.629	 DELIVER	    15 	   1.88 	   7.27 	      0 
   51.788	 DELIVER	    16 	   1.67 	   6.26 	      0 
   53.411	 DELIVER	    17 	    1.4 	   4.94 	      0 
   61.351	 DELIVER	    18 	   2.24 	   6.72 	      0 
   64.007	 DELIVER	    19 	  0.483 	   8.36 	  0.315 
   64.614	 DELIVER	    20 	   1.75 	   8.64 	   1.58 
   66.654	 DELIVER	    21 	   1.76 	   10.1 	    2.1 
   66.664	 DELIVER	    22 	   1.43 	     10 	    2.1 
   70.669	 DELIVER	    23 	    2.6 	     13 	   2.11 
   71.030	 DELIVER	    24 	  0.894 	   13.1 	   2.11 
   72.029	 DELIVER	    25 	   2.99 	   13.6 	   2.11 
   72.332	 DELIVER	    26 	  0.941 	     13 	   2.11 
   72.624	 DELIVER	    27 	  0.648 	   12.8 	   2.11 
   72.993	 DELIVER	    28 	   1.35 	   12.6 	   2.11 
   73.131	 DELIVER	    29 	   1.48 	   12.5 	   2.11 
   74.328	 DELIVER	    30 	   2.13 	   13.6 	   2.11 
   75.140	 DELIVER	    31 	   1.72 	   14.2 	   2.11 
   75.575	 DELIVER	    32 	  0.452 	   13.8 	   2.11 
   76.575	 DELIVER	    33 	   1.73 	   14.4 	   2.11 
   76.625	 DELIVER	    34 	  0.707 	   14.4 	   2.11 
   78.253	 DELIVER	    35 	   2.48 	   15.7 	   2.11 
   78.274	 DELIVER	    36 	   2.62 	   15.4 	   2.11 
   78.554	 DELIVER	    37 	   2.65 	   15.5 	   2.11 
   78.914	 DELIVER	    38 	   1.15 	   14.5 	   2.11 
   80.115	 DELIVER	    39 	   1.76 	   14.1 	   2.11 
   80.474	 DELIVER	    40 	    2.7 	   13.1 	   2.11 
   82.222	 DELIVER	    41 	   2.58 	   14.9 	   2.11 
   82.237	 DELIVER	    42 	   2.24 	   14.3 	   2.11 
   82.673	 DELIVER	    43 	   2.73 	   14.5 	   2.11 
   83.779	 DELIVER	    44 	   1.35 	   15.2 	   2.11 
   85.118	 DELIVER	    45 	   1.22 	   16.3 	   17.5 
   85.281	 DELIVER	    46 	   2.72 	     15 	   17.5 
   86.318	 DELIVER	    47 	  0.497 	   14.8 	   17.5 
   86.941	 DELIVER	    48 	  0.638 	   14.9 	   17.5 
   91.013	 DELIVER	    49 	   2.94 	   18.6 	   17.5 
   91.211	 DELIVER	    50 	  0.412 	   18.3 	   17.5 
   91.750	 DELIVER	    51 	   1.38 	   18.6 	   17.5 
   92.106	 DELIVER	    52 	  0.481 	   18.9 	   17.5 
   92.189	 DELIVER	    53 	   2.69 	   17.8 	   17.5 
   94.037	 DELIVER	    54 	  0.979 	   18.6 	   17.5 
   94.829	 DELIVER	    55 	    2.9 	   19.3 	   17.5 
   95.678	 DELIVER	    56 	   1.97 	   19.8 	   17.5 
   95.794	 DELIVER	    57 	   2.04 	   18.7 	   17.5 
   98.289	 DELIVER	    58 	   1.87 	   20.5 	   17.5 
   98.762	 DELIVER	    59 	   2.38 	   18.7 	   17.5 
   98.930	 DELIVER	    60 	   2.38 	     17 	   17.5 
   99.303	 DELIVER	    61 	  0.596 	   15.2 	   17.5 
   99.748	 DELIVER	    62 	  0.926 	   12.7 	   17.5 
  101.702	 DELIVER	    63 	  0.417 	   13.1 	   17.5 
  102.022	 DELIVER	    64 	   2.31 	   12.9 	   17.5 
  103.435	 DELIVER	    65 	   0.94 	   13.8 	   17.5 
  104.236	 DELIVER	    66 	  0.809 	   12.2 	   17.5 
  106.083	 DELIVER	    67 	   1.37 	   13.1 	   17.5 
  106.859	 DELIVER	    68 	   2.79 	   13.5 	   17.5 
  107.483	 DELIVER	    69 	   2.75 	     14 	   17.5 
  108.528	 DELIVER	    70 	   1.93 	   9.76 	   17.5 
  108.584	 DELIVER	    71 	  0.644 	    6.4 	   17.5 
  114.817	 DELIVER	    72 	   1.86 	   7.44 	   17.5 
  115.090	 DELIVER	    73 	   2.63 	   9.82 	   17.5 
  119.351	 DELIVER	    74 	   0.83 	   6.69 	   17.5 
  119.429	 DELIVER	    75 	  0.731 	   6.74 	   17.5 
  122.180	 DELIVER	    76 	  0.632 	   9.03 	   17.5 
  123.529	 DELIVER	    77 	   1.74 	   10.2 	   17.5 
  128.135	 DELIVER	    78 	   1.82 	   14.7 	   17.5 
  130.090	 DELIVER	    79 	   1.09 	   16.3 	   17.5 
  130.192	 DELIVER	    80 	   2.98 	   14.9 	   17.5 
  135.598	 DELIVER	    81 	   1.09 	   18.9 	   17.5 
  135.980	 DELIVER	    82 	  0.819 	     19 	   17.5 
  136.237	 DELIVER	    83 	   2.87 	   18.1 	   17.5 
  136.433	 DELIVER	    84 	   2.86 	   17.6 	   17.5 
  137.102	 DELIVER	    85 	   1.33 	   17.2 	   17.5 
  138.048	 DELIVER	    86 	   2.39 	   17.5 	   17.5 
  138.693	 DELIVER	    87 	  0.561 	   17.2 	   17.5 
  139.810	 DELIVER	    88 	  0.414 	   16.7 	   17.5 
  142.313	 DELIVER	    89 	   1.43 	   18.7 	     18 
  142.851	 DELIVER	    90 	    2.8 	   18.9 	     18 
  143.828	 DELIVER	    91 	   2.46 	     18 	     18 
  144.424	 DELIVER	    92 	   2.75 	   18.6 	     18 
  144.537	 DELIVER	    93 	      2 	   18.3 	     18 
  145.317	 DELIVER	    94 	    1.3 	   17.8 	     18 
  146.606	 DELIVER	    95 	  0.444 	   17.7 	     18 
  147.255	 DELIVER	    96 	   1.29 	   17.5 	     18 
  147.855	 DELIVER	    97 	  0.605 	   18.1 	     18 
  149.411	 DELIVER	    98 	   1.63 	   19.2 	     18 
  150.696	 DELIVER	    99 	   2.06 	   20.1 	     18 
  152.121	 DELIVER	   100 	    1.7 	   21.5 	     18 
  154.373	 DELIVER	   101 	  0.452 	   22.3 	     18 
  155.697	 DELIVER	   102 	    1.3 	   23.3 	     18 
  157.616	 DELIVER	   103 	   1.95 	   23.5 	     18 
  159.042	 DELIVER	   104 	   2.93 	   24.6 	     18 
  160.222	 DELIVER	   105 	   2.41 	   24.3 	     18 
  160.919	 DELIVER	   106 	   2.01 	   24.3 	     18 
  161.923	 DELIVER	   107 	   1.31 	   24.6 	     18 
  162.152	 DELIVER	   108 	  0.669 	   24.7 	     18 
