    Time	  Event	 Count	  SERVICE[ID[7]]	   SYSTEM[ID[7]]	          RATIO[0] 
    5.901	 DELIVER	     1 	   1.96 	   5.88 	      0 
    7.349	 DELIVER	     2 	  0.652 	   5.07 	      0 
    9.779	 DELIVER	     3 	      2 	    6.1 	      0 
   10.803	 DELIVER	     4 	   2.38 	   6.87 	      0 
   11.537	 DELIVER	     5 	  0.938 	   6.69 	      0 
   12.171	 DELIVER	     6 	   1.56 	   5.95 	      0 
   12.549	 DELIVER	     7 	  0.618 	   5.18 	      0 
   18.558	 DELIVER	     8 	   2.92 	   7.99 	      0 
   19.925	 DELIVER	     9 	  0.533 	   6.88 	      0 
   23.512	 DELIVER	    10 	   2.16 	    7.2 	      0 
   25.917	 DELIVER	    11 	   1.78 	    6.6 	      0 
   26.238	 DELIVER	    12 	   1.76 	    6.6 	      0 
   30.158	 DELIVER	    13 	  0.609 	   8.03 	      0 
   30.514	 DELIVER	    14 	   2.59 	   9.92 	      0 
   34.791	 DELIVER	    15 	   2.54 	   7.53 	      0 
   35.392	 DELIVER	    16 	   1.59 	   7.79 	      0 
   35.820	 DELIVER	    17 	   1.14 	   7.72 	      0 
   40.677	 DELIVER	    18 	   1.14 	     33 	      0 
   41.408	 DELIVER	    19 	   1.99 	   9.04 	      0 
   48.667	 DELIVER	    20 	   1.24 	   8.68 	      0 
   50.743	 DELIVER	    21 	   1.25 	   8.41 	      0 
   51.034	 DELIVER	    22 	   2.82 	   10.6 	      0 
   52.931	 DELIVER	    23 	   2.44 	   7.99 	      0 
   54.876	 DELIVER	    24 	   1.61 	   8.25 	      0 
   56.048	 DELIVER	    25 	   2.04 	   7.19 	      0 
   58.125	 DELIVER	    26 	   2.07 	   9.57 	  0.194 
   59.369	 DELIVER	    27 	   2.18 	   10.4 	  0.194 
   59.822	 DELIVER	    28 	   2.51 	   10.8 	  0.194 
   60.505	 DELIVER	    29 	   2.51 	   6.93 	  0.194 
   60.991	 DELIVER	    30 	  0.527 	   6.68 	    1.3 
   66.563	 DELIVER	    31 	   1.82 	   10.9 	   1.93 
   67.118	 DELIVER	    32 	    2.2 	   11.1 	   1.93 
   68.823	 DELIVER	    33 	  0.582 	   12.7 	   1.93 
   69.473	 DELIVER	    34 	   2.55 	   13.1 	   7.27 
   70.228	 DELIVER	    35 	   2.09 	   13.4 	   7.27 
   71.041	 DELIVER	    36 	  0.464 	   14.1 	   7.27 
   71.901	 DELIVER	    37 	   2.83 	   14.8 	   8.92 
   72.131	 DELIVER	    38 	  0.372 	   14.8 	   8.92 
   72.913	 DELIVER	    39 	   1.34 	   15.4 	   8.92 
   74.629	 DELIVER	    40 	   2.99 	     17 	     11 
   76.953	 DELIVER	    41 	    1.3 	   19.1 	   12.8 
   82.515	 DELIVER	    42 	   1.92 	     23 	     13 
   83.223	 DELIVER	    43 	   1.27 	   23.5 	   13.9 
   83.376	 DELIVER	    44 	   1.96 	   23.2 	   13.9 
   83.740	 DELIVER	    45 	   1.77 	   23.3 	   13.9 
   84.302	 DELIVER	    46 	  0.764 	   22.2 	   13.9 
   84.715	 DELIVER	    47 	   2.72 	   22.6 	   13.9 
   84.876	 DELIVER	    48 	   1.07 	   21.7 	   13.9 
   85.876	 DELIVER	    49 	   1.01 	   21.9 	   13.9 
   90.518	 DELIVER	    50 	   2.35 	   26.1 	   13.9 
   91.688	 DELIVER	    51 	   1.94 	     27 	   13.9 
   93.124	 DELIVER	    52 	   2.83 	   27.6 	   13.9 
   93.258	 DELIVER	    53 	   2.97 	   26.6 	   13.9 
   94.329	 DELIVER	    54 	  0.626 	   26.8 	   13.9 
   94.450	 DELIVER	    55 	   1.55 	   26.1 	   13.9 
   97.747	 DELIVER	    56 	  0.719 	     28 	   13.9 
   98.627	 DELIVER	    57 	  0.462 	   28.5 	   13.9 
  100.300	 DELIVER	    58 	  0.896 	   29.6 	   13.9 
  100.538	 DELIVER	    59 	   2.49 	     29 	   13.9 
  101.013	 DELIVER	    60 	   1.59 	   28.8 	   13.9 
  101.569	 DELIVER	    61 	   2.96 	   26.6 	   13.9 
  101.652	 DELIVER	    62 	  0.655 	   25.5 	   13.9 
  101.777	 DELIVER	    63 	   1.19 	   24.3 	   13.9 
  102.326	 DELIVER	    64 	   1.32 	   24.1 	   13.9 
  104.505	 DELIVER	    65 	   2.37 	   24.5 	   13.9 
  105.269	 DELIVER	    66 	   1.52 	   25.2 	   13.9 
  105.860	 DELIVER	    67 	   1.69 	   25.8 	   13.9 
  107.185	 DELIVER	    68 	   1.52 	   26.7 	   13.9 
  107.846	 DELIVER	    69 	   1.87 	   27.4 	   13.9 
  108.134	 DELIVER	    70 	   1.48 	   26.7 	   13.9 
  108.489	 DELIVER	    71 	  0.564 	   26.9 	   13.9 
  108.988	 DELIVER	    72 	   1.68 	   22.2 	   13.9 
  109.151	 DELIVER	    73 	  0.491 	     21 	   13.9 
  109.975	 DELIVER	    74 	   2.94 	     20 	   13.9 
  110.794	 DELIVER	    75 	   2.31 	   14.2 	   13.9 
  111.034	 DELIVER	    76 	   1.74 	     13 	   13.9 
  112.126	 DELIVER	    77 	   1.66 	   13.2 	   13.9 
  112.280	 DELIVER	    78 	  0.759 	   10.1 	   13.9 
  114.474	 DELIVER	    79 	      1 	   5.58 	   13.9 
  116.012	 DELIVER	    80 	   2.06 	   8.04 	   13.9 
  116.946	 DELIVER	    81 	   1.16 	   4.69 	   13.9 
  117.138	 DELIVER	    82 	  0.942 	   5.98 	   13.9 
  119.989	 DELIVER	    83 	   2.81 	   7.81 	   13.9 
  120.942	 DELIVER	    84 	  0.368 	   8.36 	   13.9 
  121.847	 DELIVER	    85 	   1.13 	   6.99 	   13.9 
  123.306	 DELIVER	    86 	   2.75 	   10.7 	   13.9 
  123.530	 DELIVER	    87 	   1.13 	    117 	   13.9 
  123.747	 DELIVER	    88 	  0.904 	   8.67 	   13.9 
  124.275	 DELIVER	    89 	   1.71 	   9.11 	   13.9 
  124.711	 DELIVER	    90 	  0.873 	   8.73 	   13.9 
  125.623	 DELIVER	    91 	   2.07 	   9.42 	   13.9 
  128.185	 DELIVER	    92 	  0.599 	   10.3 	   13.9 
