    Time	  Event	 Count	  SERVICE[ID[7]]	   SYSTEM[ID[7]]	          RATIO[0] 
    8.331	 DELIVER	     1 	   2.05 	   8.32 	      0 
   12.092	 DELIVER	     2 	  0.701 	   6.12 	      0 
   12.456	 DELIVER	     3 	   1.08 	   6.23 	      0 
   14.311	 DELIVER	     4 	   2.44 	   5.93 	      0 
   15.761	 DELIVER	     5 	   2.02 	   8.78 	      0 
   17.438	 DELIVER	     6 	  0.552 	    5.6 	      0 
   17.986	 DELIVER	     7 	   1.33 	   8.35 	      0 
   21.243	 DELIVER	     8 	   2.79 	   8.26 	      0 
   22.139	 DELIVER	     9 	   2.01 	   6.02 	      0 
   23.418	 DELIVER	    10 	      2 	      8 	      0 
   28.410	 DELIVER	    11 	   1.37 	   8.86 	      0 
   30.986	 DELIVER	    12 	  0.817 	   7.25 	      0 
   35.185	 DELIVER	    13 	   1.86 	   7.63 	      0 
   39.436	 DELIVER	    14 	   2.02 	   10.8 	      0 
   39.730	 DELIVER	    15 	   2.83 	   10.5 	      0 
   39.902	 DELIVER	    16 	   1.53 	   6.98 	      0 
   42.701	 DELIVER	    17 	   2.55 	   9.23 	      0 
   44.419	 DELIVER	    18 	   2.44 	   8.37 	      0 
   44.520	 DELIVER	    19 	   2.56 	   8.18 	      0 
   51.322	 DELIVER	    20 	   2.36 	   6.55 	      0 
   51.802	 DELIVER	    21 	  0.439 	   5.11 	      0 
   52.224	 DELIVER	    22 	   1.74 	   7.02 	      0 
   54.617	 DELIVER	    23 	    1.1 	    8.9 	      0 
   58.472	 DELIVER	    24 	   1.09 	   7.38 	      0 
   61.161	 DELIVER	    25 	   2.67 	   10.4 	      0 
   61.898	 DELIVER	    26 	   2.17 	   10.7 	      0 
   62.076	 DELIVER	    27 	   2.73 	   10.6 	      0 
   63.729	 DELIVER	    28 	    1.9 	   10.8 	      0 
   64.770	 DELIVER	    29 	  0.715 	   11.7 	      0 
   65.597	 DELIVER	    30 	  0.564 	   11.1 	      0 
   68.305	 DELIVER	    31 	    0.7 	   12.2 	      0 
   68.307	 DELIVER	    32 	  0.882 	   9.46 	      0 
   69.951	 DELIVER	    33 	   1.44 	   9.38 	      0 
   70.126	 DELIVER	    34 	  0.574 	   8.65 	      0 
   71.492	 DELIVER	    35 	   0.81 	   8.97 	      0 
   71.888	 DELIVER	    36 	   2.47 	   8.61 	      0 
   72.678	 DELIVER	    37 	      2 	    8.7 	      0 
   73.448	 DELIVER	    38 	   2.28 	   9.38 	      0 
   73.748	 DELIVER	    39 	   1.38 	   8.18 	      0 
   75.717	 DELIVER	    40 	   2.14 	   11.7 	      0 
   77.117	 DELIVER	    41 	   1.38 	   68.9 	      0 
   77.397	 DELIVER	    42 	   2.97 	     11 	      0 
   77.699	 DELIVER	    43 	   2.97 	   66.7 	      0 
   78.361	 DELIVER	    44 	    2.3 	   11.4 	      0 
   80.418	 DELIVER	    45 	   1.13 	   11.9 	      0 
