    Time	  Event	 Count	  SERVICE[ID[7]]	   SYSTEM[ID[7]]	          RATIO[0] 
    8.091	 DELIVER	     1 	   2.96 	   8.08 	      0 
   11.628	 DELIVER	     2 	   2.39 	   8.89 	      0 
   14.034	 DELIVER	     3 	   0.86 	    6.4 	      0 
   19.460	 DELIVER	     4 	   2.57 	   9.45 	      0 
   21.012	 DELIVER	     5 	  0.537 	    5.8 	      0 
   22.398	 DELIVER	     6 	  0.455 	   7.02 	      0 
   23.327	 DELIVER	     7 	   1.93 	   6.94 	      0 
   27.795	 DELIVER	     8 	   1.06 	   10.4 	      0 
   28.521	 DELIVER	     9 	   2.11 	     11 	      0 
   28.605	 DELIVER	    10 	   2.24 	    6.1 	      0 
   30.675	 DELIVER	    11 	   2.24 	   24.6 	      0 
   31.877	 DELIVER	    12 	  0.516 	   7.17 	      0 
   31.985	 DELIVER	    13 	    2.7 	   7.91 	      0 
   35.566	 DELIVER	    14 	    2.7 	   8.64 	      0 
   38.683	 DELIVER	    15 	    2.8 	   6.98 	      0 
   41.698	 DELIVER	    16 	   1.51 	   7.04 	      0 
   43.341	 DELIVER	    17 	   2.11 	   7.41 	      0 
   43.897	 DELIVER	    18 	   2.21 	   5.85 	      0 
   50.711	 DELIVER	    19 	  0.548 	   12.1 	      0 
   50.719	 DELIVER	    20 	   1.48 	   11.8 	      0 
   51.483	 DELIVER	    21 	   1.61 	   7.55 	      0 
   52.846	 DELIVER	    22 	   1.42 	   8.78 	      0 
   53.341	 DELIVER	    23 	   1.06 	   9.25 	      0 
   56.520	 DELIVER	    24 	   1.49 	   9.58 	      0 
   57.313	 DELIVER	    25 	   2.93 	   9.02 	      0 
   57.533	 DELIVER	    26 	   2.74 	   7.26 	      0 
   59.476	 DELIVER	    27 	   1.05 	   8.63 	      0 
   62.429	 DELIVER	    28 	   1.05 	   53.8 	      0 
   62.903	 DELIVER	    29 	   1.47 	     12 	      0 
   63.079	 DELIVER	    30 	   2.22 	   11.3 	      0 
   65.401	 DELIVER	    31 	  0.443 	   12.6 	      0 
   66.249	 DELIVER	    32 	   1.92 	   11.9 	      0 
   67.480	 DELIVER	    33 	   1.73 	   12.4 	      0 
   68.077	 DELIVER	    34 	   1.35 	   7.89 	      0 
   68.192	 DELIVER	    35 	   1.49 	   7.59 	      0 
   72.270	 DELIVER	    36 	   1.67 	   11.3 	      0 
   72.710	 DELIVER	    37 	   1.41 	   11.1 	      0 
   73.701	 DELIVER	    38 	  0.841 	   11.4 	      0 
   74.216	 DELIVER	    39 	   2.78 	   11.4 	      0 
   74.377	 DELIVER	    40 	   2.09 	   11.2 	      0 
   74.903	 DELIVER	    41 	   2.55 	   9.74 	      0 
   75.307	 DELIVER	    42 	  0.771 	   8.55 	      0 
   76.089	 DELIVER	    43 	  0.405 	   8.58 	      0 
   76.341	 DELIVER	    44 	  0.711 	   7.71 	      0 
   77.240	 DELIVER	    45 	   2.27 	   8.24 	      0 
   78.397	 DELIVER	    46 	   1.15 	   8.64 	      0 
   80.460	 DELIVER	    47 	   2.97 	   11.3 	      0 
   82.546	 DELIVER	    48 	   2.61 	   11.4 	      0 
   83.068	 DELIVER	    49 	  0.617 	   11.7 	      0 
   85.018	 DELIVER	    50 	   1.12 	   13.6 	      0 
   85.857	 DELIVER	    51 	   1.27 	   13.8 	      0 
   88.018	 DELIVER	    52 	  0.676 	   15.8 	      0 
   89.632	 DELIVER	    53 	   2.24 	   17.2 	      0 
   90.350	 DELIVER	    54 	   1.31 	   16.4 	      0 
   90.549	 DELIVER	    55 	   1.16 	   16.2 	      0 
   90.786	 DELIVER	    56 	    1.4 	   16.2 	      0 
   91.102	 DELIVER	    57 	   2.59 	   16.5 	      0 
   91.487	 DELIVER	    58 	   2.33 	   16.8 	      0 
   92.664	 DELIVER	    59 	  0.792 	   17.6 	      0 
   92.850	 DELIVER	    60 	   0.53 	   16.7 	      0 
   94.858	 DELIVER	    61 	  0.879 	   17.3 	      0 
   95.195	 DELIVER	    62 	   2.65 	   17.2 	      0 
   96.493	 DELIVER	    63 	   2.95 	   16.9 	      0 
   98.304	 DELIVER	    64 	  0.588 	   17.8 	      0 
   98.591	 DELIVER	    65 	   1.02 	   15.7 	      0 
  102.193	 DELIVER	    66 	   1.04 	   19.2 	      0 
  102.231	 DELIVER	    67 	      2 	   18.3 	      0 
  103.188	 DELIVER	    68 	   2.14 	   18.4 	      0 
  103.320	 DELIVER	    69 	   2.08 	     16 	      0 
  103.918	 DELIVER	    70 	  0.745 	   9.19 	      0 
  107.689	 DELIVER	    71 	   0.62 	   5.21 	      0 
  112.222	 DELIVER	    72 	   1.44 	   5.01 	      0 
  119.541	 DELIVER	    73 	  0.994 	   8.22 	      0 
  119.576	 DELIVER	    74 	  0.994 	    111 	      0 
  122.306	 DELIVER	    75 	   1.62 	   10.7 	      0 
  123.890	 DELIVER	    76 	   2.48 	   11.7 	      0 
  124.870	 DELIVER	    77 	   2.72 	   10.9 	      0 
  125.350	 DELIVER	    78 	   1.11 	   11.1 	      0 
