    Time	  Event	 Count	  SERVICE[ID[7]]	   SYSTEM[ID[7]]	          RATIO[0] 
    8.448	 DELIVER	     1 	   2.69 	   8.43 	      0 
   10.022	 DELIVER	     2 	   2.97 	   8.54 	      0 
   10.751	 DELIVER	     3 	   2.42 	   8.44 	      0 
   10.962	 DELIVER	     4 	    1.3 	   6.18 	      0 
   15.348	 DELIVER	     5 	   2.27 	   10.4 	      0 
   17.040	 DELIVER	     6 	   1.69 	   11.6 	      0 
   19.267	 DELIVER	     7 	   1.78 	   12.3 	      0 
   19.499	 DELIVER	     8 	   1.09 	   9.54 	      0 
   20.009	 DELIVER	     9 	   2.75 	   9.18 	      0 
   20.255	 DELIVER	    10 	   1.11 	   8.89 	      0 
   21.935	 DELIVER	    11 	   2.37 	   10.2 	      0 
   24.284	 DELIVER	    12 	   2.63 	   12.5 	      0 
   24.555	 DELIVER	    13 	  0.959 	     11 	      0 
   24.644	 DELIVER	    14 	  0.566 	   8.15 	      0 
   25.595	 DELIVER	    15 	   2.78 	   8.59 	      0 
   25.907	 DELIVER	    16 	   0.76 	    8.7 	      0 
   26.855	 DELIVER	    17 	  0.517 	   6.66 	      0 
   29.611	 DELIVER	    18 	   1.44 	   5.09 	      0 
   34.820	 DELIVER	    19 	   2.18 	    6.4 	      0 
   35.254	 DELIVER	    20 	  0.933 	   4.71 	      0 
   45.796	 DELIVER	    21 	   1.06 	   7.38 	      0 
   47.484	 DELIVER	    22 	   2.04 	   8.57 	      0 
   47.957	 DELIVER	    23 	   2.07 	   7.15 	      0 
   48.661	 DELIVER	    24 	  0.374 	   6.16 	      0 
   50.327	 DELIVER	    25 	   2.73 	   8.14 	      0 
   52.410	 DELIVER	    26 	   2.26 	    7.7 	      0 
   53.093	 DELIVER	    27 	    1.2 	   5.19 	      0 
   54.726	 DELIVER	    28 	  0.771 	   6.84 	      0 
   54.950	 DELIVER	    29 	   1.09 	   5.77 	      0 
   55.578	 DELIVER	    30 	  0.712 	   5.41 	      0 
   57.638	 DELIVER	    31 	   2.32 	   7.61 	      0 
   60.274	 DELIVER	    32 	   2.57 	   7.68 	  0.322 
   61.879	 DELIVER	    33 	   0.73 	   8.25 	  0.555 
   62.313	 DELIVER	    34 	   0.73 	   54.1 	  0.555 
   66.832	 DELIVER	    35 	   2.15 	   12.6 	   2.29 
   67.316	 DELIVER	    36 	  0.575 	   12.1 	   2.29 
   67.885	 DELIVER	    37 	   2.15 	   12.1 	   2.29 
   69.893	 DELIVER	    38 	   1.23 	   13.9 	   2.29 
   70.274	 DELIVER	    39 	   1.06 	     14 	   2.29 
   70.571	 DELIVER	    40 	    1.7 	   13.7 	   2.29 
   71.699	 DELIVER	    41 	   2.64 	   14.8 	   2.67 
   73.178	 DELIVER	    42 	  0.537 	   15.9 	   2.79 
   73.292	 DELIVER	    43 	   1.54 	     16 	   2.79 
   73.503	 DELIVER	    44 	   1.24 	   15.8 	   2.79 
   74.392	 DELIVER	    45 	   1.19 	   16.7 	   2.79 
   74.845	 DELIVER	    46 	  0.927 	     15 	   2.79 
   76.315	 DELIVER	    47 	   2.39 	   16.3 	   4.33 
   78.388	 DELIVER	    48 	   1.15 	   17.9 	   4.33 
   80.084	 DELIVER	    49 	  0.402 	     19 	   4.33 
   80.777	 DELIVER	    50 	   1.74 	   19.5 	   4.33 
   81.282	 DELIVER	    51 	   2.56 	   19.3 	   4.33 
   81.624	 DELIVER	    52 	  0.474 	   19.1 	   4.33 
   84.034	 DELIVER	    53 	   0.54 	     21 	   4.33 
   84.310	 DELIVER	    54 	   1.14 	   20.1 	   4.33 
   86.238	 DELIVER	    55 	   1.47 	   21.2 	   4.33 
   86.853	 DELIVER	    56 	   0.54 	   19.3 	   4.33 
   87.427	 DELIVER	    57 	   1.95 	   19.8 	   4.33 
   87.964	 DELIVER	    58 	   1.46 	   19.6 	   4.33 
   88.268	 DELIVER	    59 	   2.18 	   19.9 	   4.33 
   88.622	 DELIVER	    60 	    2.6 	   19.6 	   4.33 
   88.717	 DELIVER	    61 	    2.3 	   19.1 	   4.33 
