    Time	  Event	 Count	  SERVICE[ID[7]]	   SYSTEM[ID[7]]	          RATIO[0] 
    6.526	 DELIVER	     1 	  0.711 	   6.51 	      0 
    7.474	 DELIVER	     2 	   2.91 	   7.05 	      0 
   14.832	 DELIVER	     3 	   1.99 	   6.79 	      0 
   16.014	 DELIVER	     4 	   1.17 	   7.58 	      0 
   17.886	 DELIVER	     5 	   2.74 	   10.3 	      0 
   18.230	 DELIVER	     6 	   2.62 	    9.2 	      0 
   23.257	 DELIVER	     7 	   2.47 	   7.13 	      0 
   28.339	 DELIVER	     8 	   1.48 	   9.74 	      0 
   31.006	 DELIVER	     9 	   2.29 	   5.89 	      0 
   31.505	 DELIVER	    10 	  0.859 	   7.51 	      0 
   36.387	 DELIVER	    11 	   1.76 	   7.54 	      0 
   37.521	 DELIVER	    12 	   2.81 	   8.17 	      0 
   40.771	 DELIVER	    13 	  0.762 	   6.04 	      0 
   47.138	 DELIVER	    14 	   2.59 	   7.21 	      0 
   49.663	 DELIVER	    15 	   2.49 	   5.79 	      0 
   51.379	 DELIVER	    16 	   1.96 	   7.69 	      0 
   52.664	 DELIVER	    17 	    1.9 	   6.13 	      0 
   53.420	 DELIVER	    18 	   1.83 	   8.05 	      0 
   54.533	 DELIVER	    19 	   1.85 	   7.54 	      0 
   56.864	 DELIVER	    20 	  0.442 	   7.06 	      0 
   59.340	 DELIVER	    21 	  0.955 	   8.75 	      0 
   59.947	 DELIVER	    22 	   2.42 	   9.05 	      0 
   61.576	 DELIVER	    23 	   1.79 	   9.98 	      0 
   61.769	 DELIVER	    24 	   1.03 	   9.88 	      0 
   61.893	 DELIVER	    25 	   2.82 	   9.77 	      0 
   63.824	 DELIVER	    26 	   1.25 	   10.2 	    1.2 
   64.482	 DELIVER	    27 	   2.96 	   10.6 	    1.2 
   64.832	 DELIVER	    28 	   1.21 	   10.3 	    1.2 
   66.236	 DELIVER	    29 	  0.406 	   10.4 	    1.2 
   67.171	 DELIVER	    30 	   2.67 	   10.1 	    1.2 
   67.324	 DELIVER	    31 	  0.976 	   9.96 	    1.2 
   67.929	 DELIVER	    32 	   2.23 	   10.5 	    1.2 
   68.660	 DELIVER	    33 	   1.85 	   10.9 	    1.2 
