    Time	  Event	 Count	  SERVICE[ID[7]]	   SYSTEM[ID[7]]	          RATIO[0] 
    9.126	 DELIVER	     1 	   1.95 	   7.29 	      0 
   10.223	 DELIVER	     2 	   1.95 	   2.93 	      0 
   10.543	 DELIVER	     3 	   1.04 	   4.95 	      0 
   13.140	 DELIVER	     4 	  0.898 	      5 	      0 
   19.202	 DELIVER	     5 	   2.17 	   10.7 	      0 
   20.437	 DELIVER	     6 	   1.33 	   9.35 	      0 
   21.100	 DELIVER	     7 	  0.702 	   9.32 	      0 
   21.415	 DELIVER	     8 	  0.995 	   8.63 	      0 
   21.626	 DELIVER	     9 	   1.12 	   7.12 	      0 
   24.494	 DELIVER	    10 	   1.05 	   6.19 	      0 
   27.692	 DELIVER	    11 	   1.64 	   6.72 	      0 
   29.071	 DELIVER	    12 	    2.2 	   7.03 	      0 
   29.672	 DELIVER	    13 	   2.25 	   6.93 	      0 
   31.610	 DELIVER	    14 	   1.16 	   6.27 	      0 
   32.745	 DELIVER	    15 	   2.79 	   6.42 	      0 
   35.628	 DELIVER	    16 	   2.52 	   6.44 	      0 
   39.273	 DELIVER	    17 	   1.15 	   7.12 	      0 
   39.665	 DELIVER	    18 	   1.44 	   8.03 	      0 
   42.448	 DELIVER	    19 	   1.02 	   7.34 	      0 
   45.938	 DELIVER	    20 	   2.01 	   8.94 	      0 
   46.644	 DELIVER	    21 	   1.65 	   9.29 	      0 
   49.960	 DELIVER	    22 	   2.73 	     12 	      0 
   52.971	 DELIVER	    23 	  0.973 	     12 	      0 
   53.807	 DELIVER	    24 	   1.01 	   11.3 	      0 
   53.865	 DELIVER	    25 	   1.84 	   8.99 	      0 
   54.277	 DELIVER	    26 	   1.88 	   7.09 	      0 
   54.328	 DELIVER	    27 	  0.463 	   5.23 	      0 
   55.480	 DELIVER	    28 	   2.31 	   6.27 	      0 
   57.498	 DELIVER	    29 	   1.73 	   6.45 	      0 
   58.454	 DELIVER	    30 	   1.21 	   7.64 	      0 
   60.282	 DELIVER	    31 	   2.38 	   7.58 	      0 
   60.427	 DELIVER	    32 	   2.38 	   52.8 	      0 
