    Time	  Event	 Count	  SERVICE[ID[7]]	   SYSTEM[ID[7]]	          RATIO[0] 
    9.457	 DELIVER	     1 	   1.35 	   8.63 	      0 
    9.492	 DELIVER	     2 	   1.35 	  0.866 	      0 
   11.376	 DELIVER	     3 	   1.92 	   9.95 	      0 
   14.192	 DELIVER	     4 	   2.47 	   6.66 	      0 
   19.515	 DELIVER	     5 	   2.02 	   11.1 	      0 
   20.781	 DELIVER	     6 	   2.55 	   12.1 	      0 
   21.490	 DELIVER	     7 	   2.33 	   6.47 	      0 
   23.787	 DELIVER	     8 	   2.03 	   7.05 	      0 
   29.864	 DELIVER	     9 	   2.77 	   9.54 	      0 
   33.083	 DELIVER	    10 	      1 	   6.67 	      0 
   33.612	 DELIVER	    11 	   2.23 	   8.64 	      0 
   33.847	 DELIVER	    12 	      1 	   27.2 	      0 
   34.032	 DELIVER	    13 	   1.13 	   6.04 	      0 
   35.830	 DELIVER	    14 	   2.09 	   5.68 	      0 
   36.947	 DELIVER	    15 	   2.17 	   6.85 	      0 
   38.799	 DELIVER	    16 	    1.6 	   7.17 	      0 
   53.696	 DELIVER	    17 	   2.36 	   7.84 	      0 
   56.130	 DELIVER	    18 	  0.382 	   6.22 	      0 
   56.292	 DELIVER	    19 	   2.47 	   8.23 	      0 
   58.956	 DELIVER	    20 	   1.18 	   7.31 	      0 
   59.985	 DELIVER	    21 	   2.99 	   8.34 	      0 
   60.064	 DELIVER	    22 	    2.5 	   6.88 	      0 
   62.455	 DELIVER	    23 	  0.659 	   7.89 	      0 
   62.861	 DELIVER	    24 	  0.659 	     55 	      0 
   63.160	 DELIVER	    25 	  0.815 	   7.53 	      0 
   63.643	 DELIVER	    26 	  0.887 	   7.44 	      0 
   64.417	 DELIVER	    27 	   1.56 	   8.49 	      0 
   65.287	 DELIVER	    28 	    2.4 	   8.87 	      0 
   67.455	 DELIVER	    29 	   1.97 	   8.02 	   0.69 
   69.531	 DELIVER	    30 	   2.27 	   10.3 	   0.69 
   70.789	 DELIVER	    31 	   1.58 	   11.3 	   0.69 
   72.670	 DELIVER	    32 	   2.55 	   12.5 	   0.69 
   74.225	 DELIVER	    33 	   1.41 	     13 	   0.69 
   74.922	 DELIVER	    34 	   1.81 	   12.6 	   0.69 
   75.175	 DELIVER	    35 	   1.87 	   12.8 	   0.69 
   76.479	 DELIVER	    36 	  0.435 	   13.9 	   0.69 
   76.784	 DELIVER	    37 	   1.66 	   14.1 	   0.69 
   77.099	 DELIVER	    38 	   2.45 	   13.9 	   0.69 
   77.716	 DELIVER	    39 	    1.7 	   14.2 	   0.69 
   78.221	 DELIVER	    40 	   1.33 	     14 	   0.69 
   78.870	 DELIVER	    41 	   2.53 	   14.1 	   0.69 
   79.429	 DELIVER	    42 	   1.49 	   13.2 	   0.69 
   79.580	 DELIVER	    43 	   0.85 	   13.4 	   0.69 
   81.458	 DELIVER	    44 	   2.41 	   15.3 	   0.69 
   81.568	 DELIVER	    45 	  0.726 	   14.9 	   0.69 
   82.019	 DELIVER	    46 	   1.94 	   14.4 	   0.69 
   83.194	 DELIVER	    47 	   1.73 	   15.5 	   0.69 
   84.398	 DELIVER	    48 	  0.855 	   16.6 	   0.69 
   85.168	 DELIVER	    49 	    2.5 	   17.2 	   0.69 
   85.258	 DELIVER	    50 	   1.05 	   17.2 	   0.69 
   85.386	 DELIVER	    51 	  0.819 	   15.8 	   0.69 
   88.277	 DELIVER	    52 	   2.04 	   18.5 	   0.69 
   88.287	 DELIVER	    53 	   1.08 	   17.2 	   0.69 
   89.708	 DELIVER	    54 	  0.712 	   16.7 	   0.69 
   90.348	 DELIVER	    55 	   2.32 	     16 	   0.69 
   91.715	 DELIVER	    56 	   2.68 	   17.2 	   0.69 
   92.412	 DELIVER	    57 	  0.918 	   16.9 	   0.69 
   94.099	 DELIVER	    58 	   2.83 	   18.5 	   0.69 
   94.126	 DELIVER	    59 	  0.467 	   17.7 	   0.69 
   94.902	 DELIVER	    60 	   2.77 	   18.2 	   0.69 
   96.565	 DELIVER	    61 	    1.3 	   19.2 	   0.69 
   98.659	 DELIVER	    62 	   1.69 	   21.2 	   31.3 
   98.735	 DELIVER	    63 	   2.09 	   21.2 	   31.3 
   98.939	 DELIVER	    64 	    1.7 	     21 	   31.3 
   99.450	 DELIVER	    65 	   2.41 	   20.6 	   31.3 
  100.624	 DELIVER	    66 	   1.63 	   21.6 	   31.3 
  101.716	 DELIVER	    67 	   1.42 	   22.2 	   31.3 
  104.098	 DELIVER	    68 	   2.11 	   24.1 	   31.3 
  104.942	 DELIVER	    69 	   1.57 	   24.9 	   31.3 
  106.022	 DELIVER	    70 	   2.53 	   22.2 	   31.3 
  110.719	 DELIVER	    71 	   1.04 	   26.3 	   31.3 
  111.325	 DELIVER	    72 	  0.749 	   26.2 	   31.3 
  111.452	 DELIVER	    73 	   1.33 	   26.1 	   31.3 
  112.858	 DELIVER	    74 	  0.921 	     27 	   31.3 
  113.698	 DELIVER	    75 	   1.99 	   27.7 	   31.3 
  113.731	 DELIVER	    76 	   2.98 	   27.4 	   31.3 
  115.977	 DELIVER	    77 	   2.54 	   28.5 	   31.3 
  116.041	 DELIVER	    78 	   2.59 	   27.9 	   31.3 
  116.143	 DELIVER	    79 	   1.38 	   26.9 	   31.3 
  116.726	 DELIVER	    80 	  0.824 	   27.1 	   31.3 
  117.092	 DELIVER	    81 	   2.04 	   27.1 	   31.3 
  117.493	 DELIVER	    82 	   2.98 	   25.5 	   31.3 
  118.033	 DELIVER	    83 	   2.07 	     22 	   31.3 
  118.880	 DELIVER	    84 	   2.74 	   18.6 	   31.3 
  119.784	 DELIVER	    85 	   2.94 	   13.1 	   31.3 
  122.054	 DELIVER	    86 	   1.32 	   12.8 	   31.3 
  122.910	 DELIVER	    87 	   1.78 	   11.2 	   31.3 
  123.803	 DELIVER	    88 	   2.11 	   11.3 	   31.3 
  124.322	 DELIVER	    89 	   2.23 	   11.4 	   31.3 
  124.506	 DELIVER	    90 	   1.76 	   10.8 	   31.3 
  124.631	 DELIVER	    91 	   2.87 	   7.32 	   31.3 
  127.659	 DELIVER	    92 	   0.94 	    9.1 	   31.3 
  128.499	 DELIVER	    93 	   2.29 	   9.75 	   31.3 
  129.186	 DELIVER	    94 	   2.03 	   9.44 	   31.3 
  133.185	 DELIVER	    95 	  0.519 	   12.2 	   31.3 
  133.501	 DELIVER	    96 	  0.937 	     12 	   31.3 
  135.100	 DELIVER	    97 	   1.02 	   12.8 	   31.3 
  135.499	 DELIVER	    98 	   1.22 	   12.5 	   31.3 
  135.828	 DELIVER	    99 	   2.19 	   12.8 	   31.3 
  136.350	 DELIVER	   100 	   1.96 	   13.3 	   31.3 
  137.451	 DELIVER	   101 	   1.76 	   10.6 	   31.3 
  138.176	 DELIVER	   102 	   2.26 	   10.3 	   31.3 
  138.486	 DELIVER	   103 	  0.569 	   9.68 	   31.3 
  139.757	 DELIVER	   104 	   1.31 	   10.5 	   31.3 
  141.515	 DELIVER	   105 	    1.8 	     12 	   32.7 
  143.181	 DELIVER	   106 	    1.7 	   13.6 	   32.7 
  145.414	 DELIVER	   107 	    2.9 	   15.1 	   32.7 
  145.833	 DELIVER	   108 	  0.398 	   14.9 	   32.7 
  146.193	 DELIVER	   109 	  0.553 	   14.4 	   32.7 
  147.079	 DELIVER	   110 	   2.82 	   15.1 	   32.7 
  147.129	 DELIVER	   111 	  0.637 	   14.8 	   32.7 
  147.245	 DELIVER	   112 	   2.25 	   14.6 	   32.7 
  147.665	 DELIVER	   113 	   1.32 	   14.6 	   32.7 
  147.733	 DELIVER	   114 	   2.42 	   14.5 	   32.7 
  149.557	 DELIVER	   115 	   1.58 	   16.1 	   32.7 
  151.926	 DELIVER	   116 	   2.22 	   17.5 	   32.7 
  153.087	 DELIVER	   117 	    1.9 	   17.5 	   32.7 
  156.628	 DELIVER	   118 	    2.3 	   19.7 	   32.7 
  157.707	 DELIVER	   119 	   2.09 	   19.9 	   32.7 
  157.736	 DELIVER	   120 	   1.05 	   19.1 	   32.7 
  157.838	 DELIVER	   121 	   1.65 	   19.2 	   32.7 
  158.195	 DELIVER	   122 	  0.866 	   18.6 	   32.7 
