    Time	  Event	 Count	  SERVICE[ID[7]]	   SYSTEM[ID[7]]	          RATIO[0] 
    5.713	 DELIVER	     1 	  0.806 	   5.71 	      0 
   12.903	 DELIVER	     2 	   1.21 	   5.01 	      0 
   16.283	 DELIVER	     3 	  0.976 	   6.21 	      0 
   17.167	 DELIVER	     4 	   1.43 	   5.14 	      0 
   20.568	 DELIVER	     5 	   0.64 	   8.85 	      0 
   22.014	 DELIVER	     6 	   1.74 	   9.88 	      0 
   26.020	 DELIVER	     7 	   2.13 	   7.96 	      0 
   28.394	 DELIVER	     8 	   2.72 	   8.18 	      0 
   28.811	 DELIVER	     9 	  0.649 	   5.12 	      0 
   32.404	 DELIVER	    10 	   2.24 	   7.79 	      0 
   33.954	 DELIVER	    11 	   1.37 	    7.2 	      0 
   36.370	 DELIVER	    12 	    2.4 	   8.08 	      0 
   36.731	 DELIVER	    13 	    2.8 	   6.23 	      0 
   40.378	 DELIVER	    14 	   2.27 	   7.74 	      0 
   46.343	 DELIVER	    15 	   2.89 	   6.87 	      0 
   50.453	 DELIVER	    16 	   2.43 	   7.65 	      0 
   57.096	 DELIVER	    17 	   2.97 	   12.8 	      0 
   58.386	 DELIVER	    18 	    2.5 	   10.1 	      0 
   64.874	 DELIVER	    19 	   2.08 	   8.67 	      0 
   66.634	 DELIVER	    20 	  0.986 	   4.97 	      0 
   67.223	 DELIVER	    21 	   1.41 	   6.66 	      0 
   67.787	 DELIVER	    22 	   0.65 	   5.62 	      0 
   69.426	 DELIVER	    23 	   2.26 	    7.7 	      0 
   70.733	 DELIVER	    24 	   2.51 	   6.33 	      0 
   72.522	 DELIVER	    25 	   1.18 	   6.75 	      0 
   75.076	 DELIVER	    26 	  0.714 	   6.09 	      0 
   75.143	 DELIVER	    27 	   1.56 	   7.23 	      0 
   75.494	 DELIVER	    28 	  0.714 	   69.4 	      0 
   78.496	 DELIVER	    29 	  0.373 	   9.15 	      0 
   79.272	 DELIVER	    30 	   1.38 	    9.8 	      0 
   81.821	 DELIVER	    31 	   1.59 	   12.1 	      0 
   82.035	 DELIVER	    32 	   2.43 	   11.8 	      0 
   83.877	 DELIVER	    33 	  0.639 	   13.5 	      0 
   85.420	 DELIVER	    34 	   0.93 	   12.6 	      0 
   85.685	 DELIVER	    35 	  0.915 	   12.3 	      0 
   87.288	 DELIVER	    36 	  0.561 	   12.8 	      0 
   87.606	 DELIVER	    37 	   1.44 	   12.9 	      0 
   87.687	 DELIVER	    38 	    2.6 	   11.6 	      0 
   91.301	 DELIVER	    39 	  0.397 	   14.9 	      0 
   91.801	 DELIVER	    40 	   0.43 	   14.8 	      0 
   93.451	 DELIVER	    41 	   2.61 	   16.1 	      0 
   93.474	 DELIVER	    42 	   2.45 	     16 	      0 
   94.248	 DELIVER	    43 	   1.35 	   14.7 	      0 
   95.767	 DELIVER	    44 	    1.1 	   15.2 	      0 
   95.905	 DELIVER	    45 	   2.15 	   8.91 	      0 
   96.092	 DELIVER	    46 	   1.34 	   8.37 	      0 
   97.282	 DELIVER	    47 	    2.3 	   7.62 	      0 
  101.213	 DELIVER	    48 	    2.7 	   7.51 	      0 
  104.046	 DELIVER	    49 	   1.81 	    4.9 	      0 
  106.110	 DELIVER	    50 	   2.14 	    7.5 	      0 
  107.563	 DELIVER	    51 	   1.28 	   5.96 	      0 
  109.641	 DELIVER	    52 	  0.369 	    6.5 	      0 
  110.476	 DELIVER	    53 	   1.38 	   6.46 	      0 
  114.005	 DELIVER	    54 	   1.29 	   5.68 	      0 
