    Time	  Event	 Count	  SERVICE[ID[7]]	   SYSTEM[ID[7]]	          RATIO[0] 
    7.925	 DELIVER	     1 	   2.95 	   7.91 	      0 
   21.262	 DELIVER	     2 	   1.72 	    9.5 	      0 
   27.090	 DELIVER	     3 	  0.837 	     14 	      0 
   28.327	 DELIVER	     4 	   1.98 	   9.46 	      0 
   31.233	 DELIVER	     5 	      2 	   12.3 	      0 
   31.244	 DELIVER	     6 	   2.62 	   11.3 	      0 
   35.350	 DELIVER	     7 	   1.14 	   7.38 	      0 
   35.621	 DELIVER	     8 	   2.91 	    8.7 	      0 
   37.685	 DELIVER	     9 	   2.54 	   8.23 	      0 
   39.195	 DELIVER	    10 	   1.52 	   6.21 	      0 
   39.243	 DELIVER	    11 	   1.05 	   5.91 	      0 
   39.950	 DELIVER	    12 	  0.445 	   4.48 	      0 
   40.325	 DELIVER	    13 	  0.392 	   4.47 	      0 
   46.829	 DELIVER	    14 	  0.708 	   4.71 	      0 
   49.643	 DELIVER	    15 	  0.402 	   5.12 	      0 
   51.145	 DELIVER	    16 	   2.89 	   6.34 	      0 
   60.873	 DELIVER	    17 	   1.38 	   7.38 	      0 
   61.421	 DELIVER	    18 	   1.46 	   7.19 	      0 
   62.134	 DELIVER	    19 	   1.19 	   6.78 	      0 
   65.105	 DELIVER	    20 	   2.39 	   9.51 	      0 
   65.394	 DELIVER	    21 	   1.27 	   9.25 	      0 
   66.210	 DELIVER	    22 	  0.486 	   7.24 	      0 
   66.952	 DELIVER	    23 	  0.464 	   7.44 	      0 
   67.397	 DELIVER	    24 	    1.4 	   8.28 	      0 
   67.980	 DELIVER	    25 	   2.43 	   8.63 	      0 
   69.095	 DELIVER	    26 	   2.68 	   9.47 	      0 
   69.152	 DELIVER	    27 	   2.09 	   9.25 	      0 
   71.886	 DELIVER	    28 	   1.46 	   10.9 	  0.622 
   72.205	 DELIVER	    29 	   2.75 	   9.73 	  0.622 
   72.504	 DELIVER	    30 	   0.71 	   8.95 	  0.622 
   73.305	 DELIVER	    31 	   2.75 	   63.6 	  0.622 
   75.861	 DELIVER	    32 	   1.93 	   11.6 	  0.948 
   77.128	 DELIVER	    33 	   1.93 	   65.5 	   2.47 
   77.265	 DELIVER	    34 	  0.833 	     12 	   2.47 
   80.425	 DELIVER	    35 	  0.654 	     15 	   2.47 
   80.571	 DELIVER	    36 	   1.18 	   14.4 	   2.47 
   80.708	 DELIVER	    37 	   2.38 	   14.4 	   2.47 
   80.934	 DELIVER	    38 	   2.51 	   14.2 	   2.47 
   82.157	 DELIVER	    39 	  0.958 	   15.2 	   2.47 
   83.002	 DELIVER	    40 	   1.74 	   15.7 	   2.47 
   83.561	 DELIVER	    41 	   2.74 	   14.6 	   2.47 
   83.742	 DELIVER	    42 	    2.2 	   14.7 	   2.47 
   85.395	 DELIVER	    43 	   2.77 	     16 	   2.47 
   85.628	 DELIVER	    44 	  0.632 	   15.7 	   2.47 
   85.855	 DELIVER	    45 	  0.371 	   14.2 	   2.47 
   86.995	 DELIVER	    46 	  0.372 	   14.4 	   2.47 
   93.720	 DELIVER	    47 	   2.68 	   20.7 	   2.47 
   94.161	 DELIVER	    48 	   1.75 	     21 	   2.47 
   95.075	 DELIVER	    49 	   0.61 	   20.5 	   2.47 
   96.052	 DELIVER	    50 	    2.2 	   21.1 	   2.47 
   96.200	 DELIVER	    51 	   2.86 	   17.6 	   2.47 
   96.430	 DELIVER	    52 	   2.35 	   17.4 	   2.47 
   96.726	 DELIVER	    53 	   1.95 	   17.1 	   2.47 
   97.498	 DELIVER	    54 	   2.48 	   16.4 	   2.47 
   98.139	 DELIVER	    55 	   2.03 	   14.7 	   2.47 
   98.487	 DELIVER	    56 	   2.85 	   14.1 	   2.47 
   99.096	 DELIVER	    57 	   1.04 	   13.7 	   2.47 
   99.471	 DELIVER	    58 	   2.72 	   5.91 	   2.47 
  102.375	 DELIVER	    59 	   1.95 	   7.82 	   2.47 
  105.440	 DELIVER	    60 	   2.11 	    7.7 	   2.47 
  108.637	 DELIVER	    61 	   2.41 	   8.36 	   2.47 
  111.707	 DELIVER	    62 	   2.68 	   6.72 	   2.47 
  112.076	 DELIVER	    63 	      3 	   8.73 	   2.47 
  117.092	 DELIVER	    64 	   2.83 	   7.17 	   2.47 
  119.387	 DELIVER	    65 	   2.67 	   9.97 	   2.47 
  123.482	 DELIVER	    66 	  0.625 	   8.04 	   2.47 
  124.279	 DELIVER	    67 	  0.625 	    116 	   2.47 
  124.365	 DELIVER	    68 	  0.754 	    8.9 	   2.47 
  124.846	 DELIVER	    69 	  0.967 	   9.36 	   2.47 
  126.939	 DELIVER	    70 	   1.95 	     10 	   2.47 
  127.542	 DELIVER	    71 	  0.641 	   10.5 	   2.47 
  128.209	 DELIVER	    72 	   1.26 	   10.7 	   2.47 
  129.277	 DELIVER	    73 	   1.21 	   11.2 	   2.47 
  130.427	 DELIVER	    74 	    1.5 	   11.8 	   2.47 
  131.679	 DELIVER	    75 	   1.66 	   12.8 	   2.47 
  132.479	 DELIVER	    76 	  0.586 	   13.5 	   2.47 
  133.204	 DELIVER	    77 	  0.427 	   14.1 	   2.47 
  135.475	 DELIVER	    78 	   1.16 	     15 	   2.47 
  136.521	 DELIVER	    79 	   2.28 	   15.8 	   2.47 
  136.759	 DELIVER	    80 	   2.07 	   13.3 	   2.47 
  136.927	 DELIVER	    81 	   1.24 	   13.4 	   2.47 
