    Time	  Event	 Count	  SERVICE[ID[7]]	   SYSTEM[ID[7]]	          RATIO[0] 
    5.753	 DELIVER	     1 	   2.29 	   5.74 	      0 
   12.665	 DELIVER	     2 	   2.05 	   8.74 	      0 
   12.752	 DELIVER	     3 	   2.26 	   8.41 	      0 
   13.945	 DELIVER	     4 	  0.415 	   3.89 	      0 
   15.186	 DELIVER	     5 	  0.468 	   5.07 	      0 
   18.155	 DELIVER	     6 	   2.03 	   5.68 	      0 
   19.435	 DELIVER	     7 	  0.401 	   5.95 	      0 
   25.070	 DELIVER	     8 	   2.87 	    8.6 	      0 
   29.679	 DELIVER	     9 	   2.67 	   7.11 	      0 
   37.703	 DELIVER	    10 	    1.3 	    5.8 	      0 
   38.895	 DELIVER	    11 	  0.791 	   5.92 	      0 
   42.909	 DELIVER	    12 	    1.1 	   8.05 	      0 
   42.910	 DELIVER	    13 	   1.48 	   8.61 	      0 
   44.238	 DELIVER	    14 	   2.72 	   6.41 	      0 
   44.808	 DELIVER	    15 	   2.24 	   6.71 	      0 
   46.873	 DELIVER	    16 	   1.21 	   7.42 	      0 
   50.841	 DELIVER	    17 	    1.7 	   4.97 	      0 
   58.437	 DELIVER	    18 	   1.65 	   7.06 	      0 
   59.268	 DELIVER	    19 	   2.14 	   8.44 	      0 
   67.154	 DELIVER	    20 	  0.537 	   14.9 	      0 
   67.316	 DELIVER	    21 	   2.53 	   14.6 	      0 
   68.111	 DELIVER	    22 	   2.52 	   14.4 	      0 
   68.220	 DELIVER	    23 	  0.965 	   14.5 	      0 
   69.460	 DELIVER	    24 	   1.37 	   15.3 	      0 
   69.849	 DELIVER	    25 	   1.52 	   14.5 	      0 
   72.426	 DELIVER	    26 	   1.31 	   16.4 	      0 
   72.436	 DELIVER	    27 	   1.18 	   15.8 	      0 
   72.600	 DELIVER	    28 	   1.68 	   15.9 	      0 
   73.523	 DELIVER	    29 	   2.32 	   16.4 	      0 
   75.898	 DELIVER	    30 	  0.429 	   18.6 	      0 
   76.018	 DELIVER	    31 	   2.88 	   17.6 	      0 
   77.127	 DELIVER	    32 	   1.66 	   18.6 	      0 
   77.177	 DELIVER	    33 	   1.31 	   18.4 	      0 
   77.571	 DELIVER	    34 	  0.891 	   18.5 	      0 
   78.324	 DELIVER	    35 	   1.61 	     19 	      0 
   79.359	 DELIVER	    36 	    1.8 	   17.8 	      0 
   79.809	 DELIVER	    37 	    1.9 	     18 	      0 
   79.984	 DELIVER	    38 	  0.925 	   16.5 	      0 
   80.109	 DELIVER	    39 	    1.9 	   16.1 	      0 
   80.129	 DELIVER	    40 	   1.84 	   11.9 	      0 
   80.607	 DELIVER	    41 	   2.09 	   10.4 	      0 
   81.639	 DELIVER	    42 	   2.04 	   10.2 	      0 
   82.057	 DELIVER	    43 	   2.66 	   10.5 	      0 
   82.767	 DELIVER	    44 	   1.16 	   10.2 	      0 
   83.830	 DELIVER	    45 	   1.56 	   10.4 	      0 
   84.809	 DELIVER	    46 	    1.9 	   10.5 	      0 
   85.765	 DELIVER	    47 	   1.12 	   9.08 	      0 
   88.841	 DELIVER	    48 	   1.76 	     12 	      0 
   88.981	 DELIVER	    49 	  0.534 	   11.7 	      0 
   89.379	 DELIVER	    50 	   0.64 	   9.96 	      0 
   89.431	 DELIVER	    51 	   2.29 	   9.27 	      0 
   89.442	 DELIVER	    52 	  0.391 	   9.15 	      0 
   89.638	 DELIVER	    53 	   2.51 	   6.34 	      0 
   90.853	 DELIVER	    54 	   2.51 	   84.5 	      0 
   93.992	 DELIVER	    55 	   1.27 	   7.21 	      0 
   93.996	 DELIVER	    56 	   1.27 	   86.8 	      0 
   96.866	 DELIVER	    57 	   1.97 	   8.06 	      0 
   98.320	 DELIVER	    58 	   2.89 	   7.67 	      0 
  102.706	 DELIVER	    59 	   2.41 	   8.29 	      0 
  102.858	 DELIVER	    60 	  0.396 	   7.82 	      0 
  103.055	 DELIVER	    61 	   2.69 	   8.13 	      0 
  106.372	 DELIVER	    62 	   1.48 	   9.95 	      0 
  109.858	 DELIVER	    63 	    1.6 	   6.91 	      0 
  110.257	 DELIVER	    64 	   2.42 	   7.87 	      0 
  112.113	 DELIVER	    65 	    1.8 	   5.23 	      0 
  115.209	 DELIVER	    66 	  0.535 	   7.52 	      0 
  115.295	 DELIVER	    67 	  0.529 	   4.89 	      0 
  117.022	 DELIVER	    68 	   2.38 	   6.65 	      0 
  118.091	 DELIVER	    69 	   1.62 	   6.85 	      0 
  121.603	 DELIVER	    70 	   1.52 	   8.79 	      0 
  122.390	 DELIVER	    71 	   1.98 	   8.17 	      0 
  123.489	 DELIVER	    72 	    2.2 	   9.14 	      0 
  124.004	 DELIVER	    73 	   2.86 	   9.54 	      0 
  124.079	 DELIVER	    74 	  0.747 	   7.78 	      0 
  124.794	 DELIVER	    75 	   2.86 	    115 	      0 
  127.164	 DELIVER	    76 	   1.49 	   7.64 	      0 
  127.347	 DELIVER	    77 	   1.59 	   8.02 	      0 
  127.547	 DELIVER	    78 	   1.49 	    120 	      0 
  127.660	 DELIVER	    79 	   1.81 	   7.55 	      0 
  130.493	 DELIVER	    80 	   1.81 	    123 	      0 
  131.326	 DELIVER	    81 	    1.1 	   7.48 	      0 
  133.724	 DELIVER	    82 	   1.86 	   10.1 	      0 
  133.877	 DELIVER	    83 	   2.72 	   8.52 	      0 
  134.916	 DELIVER	    84 	   1.94 	   8.76 	      0 
  135.877	 DELIVER	    85 	  0.377 	   8.55 	      0 
  136.851	 DELIVER	    86 	   2.58 	   8.49 	      0 
  138.211	 DELIVER	    87 	    1.1 	   9.68 	      0 
  138.753	 DELIVER	    88 	   2.72 	   10.2 	      0 
  140.289	 DELIVER	    89 	   1.16 	   10.9 	      0 
  146.546	 DELIVER	    90 	  0.472 	   17.1 	      0 
  147.206	 DELIVER	    91 	   2.89 	   17.4 	      0 
  147.778	 DELIVER	    92 	    0.8 	   16.5 	      0 
  148.511	 DELIVER	    93 	   1.89 	   16.4 	      0 
  148.987	 DELIVER	    94 	   1.76 	   16.6 	      0 
  149.140	 DELIVER	    95 	   2.05 	   16.4 	      0 
  149.390	 DELIVER	    96 	  0.457 	   15.4 	      0 
  149.771	 DELIVER	    97 	  0.713 	   15.8 	      0 
  149.956	 DELIVER	    98 	   2.72 	   15.4 	      0 
  150.061	 DELIVER	    99 	   2.59 	   15.4 	      0 
  150.174	 DELIVER	   100 	   2.42 	   13.7 	      0 
  150.411	 DELIVER	   101 	   2.09 	   13.9 	      0 
  152.556	 DELIVER	   102 	  0.772 	   15.7 	      0 
  153.763	 DELIVER	   103 	   2.26 	   15.2 	      0 
  153.896	 DELIVER	   104 	   1.78 	   14.9 	      0 
  154.090	 DELIVER	   105 	   2.58 	   14.8 	      0 
  154.398	 DELIVER	   106 	   0.43 	     14 	      0 
  156.492	 DELIVER	   107 	   1.42 	   9.74 	      0 
  156.811	 DELIVER	   108 	  0.734 	   6.61 	      0 
  174.982	 DELIVER	   109 	   1.46 	   6.06 	      0 
  175.235	 DELIVER	   110 	   2.39 	   6.32 	      0 
  181.044	 DELIVER	   111 	  0.491 	    6.1 	      0 
  183.654	 DELIVER	   112 	  0.797 	   8.38 	      0 
  185.075	 DELIVER	   113 	   1.75 	   6.28 	      0 
  186.339	 DELIVER	   114 	   2.67 	   7.48 	      0 
SUMMARY STATISTICS
SERVICE[ID[7]]:
 Time Ave. = 	  1.847 Time Sample Var. =	 0.7257
 Event Ave. =	  1.663 Event Sample Var. =	  0.556
 Minimum =	 0.3773
 Maximum =	  2.893
SYSTEM[ID[7]]:
 Time Ave. = 	  11.48 Time Sample Var. =	  313.5
 Event Ave. =	  14.96 Event Sample Var. =	  408.1
 Minimum =	  3.886
 Maximum =	  122.9
RATIO[0]:
 Time Ave. = 	      0 Time Sample Var. =	      0
 Event Ave. =	      0 Event Sample Var. =	      0
 Minimum =	      0
 Maximum =	      0
