    Time	  Event	 Count	  SERVICE[ID[7]]	   SYSTEM[ID[7]]	          RATIO[0] 
    6.054	 DELIVER	     1 	   2.37 	   6.04 	      0 
   14.139	 DELIVER	     2 	   1.57 	   8.02 	      0 
   21.035	 DELIVER	     3 	   2.01 	   7.28 	      0 
   21.856	 DELIVER	     4 	   2.24 	   7.91 	      0 
   22.437	 DELIVER	     5 	   2.15 	   7.71 	      0 
   22.630	 DELIVER	     6 	   2.02 	   6.74 	      0 
   26.579	 DELIVER	     7 	   1.16 	   6.61 	      0 
   28.570	 DELIVER	     8 	   1.16 	     22 	      0 
   29.496	 DELIVER	     9 	   1.18 	   9.26 	      0 
   30.101	 DELIVER	    10 	   2.42 	   8.26 	      0 
   32.871	 DELIVER	    11 	   2.48 	   9.02 	      0 
   43.296	 DELIVER	    12 	   2.54 	   6.86 	      0 
   47.800	 DELIVER	    13 	    0.4 	   6.71 	      0 
   48.772	 DELIVER	    14 	    0.4 	   42.1 	      0 
   49.379	 DELIVER	    15 	  0.536 	   7.85 	      0 
   49.595	 DELIVER	    16 	   2.05 	   7.73 	      0 
   50.993	 DELIVER	    17 	   1.77 	   6.93 	      0 
   51.536	 DELIVER	    18 	   1.77 	   44.6 	      0 
   53.896	 DELIVER	    19 	   2.04 	   7.31 	      0 
   54.208	 DELIVER	    20 	   2.05 	   8.38 	      0 
   58.383	 DELIVER	    21 	    2.7 	   8.45 	      0 
   70.176	 DELIVER	    22 	   1.75 	   7.16 	      0 
   70.815	 DELIVER	    23 	   1.91 	   7.46 	      0 
   71.229	 DELIVER	    24 	   1.31 	   7.84 	      0 
   71.487	 DELIVER	    25 	  0.458 	   7.54 	      0 
   72.480	 DELIVER	    26 	  0.463 	   4.03 	      0 
   73.137	 DELIVER	    27 	   2.07 	   8.89 	      0 
   73.436	 DELIVER	    28 	   2.29 	   9.31 	      0 
   74.726	 DELIVER	    29 	   2.75 	    6.7 	      0 
   75.582	 DELIVER	    30 	   1.97 	   6.68 	      0 
   78.054	 DELIVER	    31 	   1.26 	    8.5 	      0 
   78.182	 DELIVER	    32 	   2.44 	   9.13 	      0 
   81.784	 DELIVER	    33 	   2.85 	   12.1 	      0 
   86.025	 DELIVER	    34 	   1.91 	   15.9 	      0 
   87.135	 DELIVER	    35 	   2.66 	     16 	      0 
   88.323	 DELIVER	    36 	   1.44 	   15.3 	      0 
   89.590	 DELIVER	    37 	   1.85 	   16.3 	      0 
   93.014	 DELIVER	    38 	   2.82 	   19.2 	      0 
   93.217	 DELIVER	    39 	   2.57 	   18.6 	      0 
   93.803	 DELIVER	    40 	   1.49 	     19 	      0 
   94.151	 DELIVER	    41 	   1.04 	   18.8 	      0 
   94.679	 DELIVER	    42 	   2.06 	   18.1 	      0 
   94.820	 DELIVER	    43 	   1.74 	   17.3 	      0 
   96.877	 DELIVER	    44 	   1.29 	   18.2 	      0 
   96.969	 DELIVER	    45 	   2.34 	   17.3 	      0 
   97.087	 DELIVER	    46 	   2.99 	   16.1 	      0 
   99.333	 DELIVER	    47 	   2.95 	   13.5 	      0 
   99.643	 DELIVER	    48 	   2.57 	   13.8 	      0 
   99.749	 DELIVER	    49 	   1.39 	    9.8 	      0 
  102.205	 DELIVER	    50 	   1.07 	   4.74 	      0 
  104.980	 DELIVER	    51 	   1.66 	   6.43 	      0 
  106.060	 DELIVER	    52 	  0.981 	    7.4 	      0 
  109.961	 DELIVER	    53 	   2.96 	   8.05 	      0 
  116.132	 DELIVER	    54 	   2.52 	   6.38 	      0 
  118.737	 DELIVER	    55 	   1.86 	   8.14 	      0 
  119.327	 DELIVER	    56 	  0.843 	   8.37 	      0 
  120.271	 DELIVER	    57 	   2.01 	   7.52 	      0 
  122.103	 DELIVER	    58 	   2.01 	    115 	      0 
  123.111	 DELIVER	    59 	   2.04 	   7.86 	      0 
  126.548	 DELIVER	    60 	  0.398 	   10.5 	      0 
  128.997	 DELIVER	    61 	    1.8 	   12.2 	      0 
  129.726	 DELIVER	    62 	   1.51 	   12.1 	      0 
  133.345	 DELIVER	    63 	   1.22 	   15.3 	  0.571 
  133.770	 DELIVER	    64 	   1.44 	   15.2 	  0.571 
  134.044	 DELIVER	    65 	   2.68 	   13.3 	  0.571 
  134.260	 DELIVER	    66 	   1.38 	   13.1 	  0.571 
  135.416	 DELIVER	    67 	   2.05 	     14 	  0.571 
  136.694	 DELIVER	    68 	   1.21 	   13.6 	   2.04 
  137.226	 DELIVER	    69 	  0.694 	   11.7 	   2.04 
  137.857	 DELIVER	    70 	  0.752 	   12.3 	   2.64 
  140.442	 DELIVER	    71 	   2.46 	   13.7 	   2.64 
  141.039	 DELIVER	    72 	   1.56 	     14 	   2.64 
  143.155	 DELIVER	    73 	   1.75 	   15.7 	   2.64 
  144.239	 DELIVER	    74 	   1.97 	   16.6 	   2.64 
  144.648	 DELIVER	    75 	   1.32 	   16.3 	   2.64 
  144.865	 DELIVER	    76 	   1.12 	     16 	   2.64 
  145.473	 DELIVER	    77 	   1.46 	   15.8 	   2.64 
  145.869	 DELIVER	    78 	   1.74 	   16.2 	   2.64 
  146.004	 DELIVER	    79 	   1.03 	   16.1 	   9.37 
  146.129	 DELIVER	    80 	   1.29 	   16.1 	   9.37 
  148.271	 DELIVER	    81 	    2.2 	     17 	   9.75 
  149.613	 DELIVER	    82 	   2.53 	     18 	   9.75 
  149.707	 DELIVER	    83 	    1.3 	   17.5 	   9.75 
  150.156	 DELIVER	    84 	   1.09 	   17.9 	   9.75 
  151.819	 DELIVER	    85 	      2 	   19.4 	   9.75 
  152.702	 DELIVER	    86 	   1.13 	   20.2 	   9.75 
  153.441	 DELIVER	    87 	   1.17 	   18.9 	   9.75 
  154.206	 DELIVER	    88 	    1.5 	   19.6 	   9.75 
  155.015	 DELIVER	    89 	   2.84 	   20.1 	   9.75 
  156.138	 DELIVER	    90 	   1.67 	   21.2 	   9.75 
  156.381	 DELIVER	    91 	   2.86 	   19.3 	   9.75 
  156.959	 DELIVER	    92 	   1.06 	   18.8 	   9.75 
  158.133	 DELIVER	    93 	   2.45 	   19.4 	   9.75 
  159.191	 DELIVER	    94 	  0.464 	     20 	   9.75 
  159.307	 DELIVER	    95 	   2.23 	   19.7 	   9.75 
  160.252	 DELIVER	    96 	      2 	   20.5 	   9.75 
  160.358	 DELIVER	    97 	   1.35 	   20.5 	   9.75 
  160.683	 DELIVER	    98 	  0.984 	   20.5 	   9.75 
  161.265	 DELIVER	    99 	   2.46 	   20.9 	   9.75 
  161.513	 DELIVER	   100 	   1.37 	   19.5 	   9.75 
  162.048	 DELIVER	   101 	   1.47 	   19.7 	   9.75 
  162.305	 DELIVER	   102 	   2.77 	   16.3 	   9.75 
  163.061	 DELIVER	   103 	   1.34 	   15.2 	   9.75 
  164.716	 DELIVER	   104 	   1.67 	   15.9 	   9.75 
  167.115	 DELIVER	   105 	   1.54 	   11.7 	   9.75 
  168.268	 DELIVER	   106 	   2.63 	   12.5 	   9.75 
  168.797	 DELIVER	   107 	   1.58 	   12.7 	   9.75 
  168.942	 DELIVER	   108 	   1.54 	   7.04 	   9.75 
  169.396	 DELIVER	   109 	  0.643 	   7.44 	   9.75 
  169.945	 DELIVER	   110 	   1.54 	    163 	   9.75 
  172.333	 DELIVER	   111 	   1.87 	   8.16 	   9.75 
  179.386	 DELIVER	   112 	   2.47 	   7.99 	   9.75 
  182.255	 DELIVER	   113 	  0.711 	   6.78 	   9.75 
  185.224	 DELIVER	   114 	   2.26 	   5.79 	   9.75 
  189.384	 DELIVER	   115 	   2.54 	   9.49 	   9.75 
SUMMARY STATISTICS
SERVICE[ID[7]]:
 Time Ave. = 	  2.018 Time Sample Var. =	 0.4966
 Event Ave. =	  1.754 Event Sample Var. =	 0.4479
 Minimum =	 0.3978
 Maximum =	  2.991
SYSTEM[ID[7]]:
 Time Ave. = 	  12.32 Time Sample Var. =	  303.6
 Event Ave. =	  15.58 Event Sample Var. =	  318.9
 Minimum =	  4.034
 Maximum =	  162.9
RATIO[0]:
 Time Ave. = 	  3.924 Time Sample Var. =	  22.05
 Event Ave. =	  3.399 Event Sample Var. =	  19.56
 Minimum =	      0
 Maximum =	  9.754
