    Time	  Event	 Count	  SERVICE[ID[7]]	   SYSTEM[ID[7]]	          RATIO[0] 
    6.104	 DELIVER	     1 	  0.611 	   4.64 	      0 
    6.247	 DELIVER	     2 	   2.74 	   6.25 	      0 
    9.168	 DELIVER	     3 	   1.33 	   6.62 	      0 
   11.768	 DELIVER	     4 	   2.08 	   8.96 	      0 
   11.900	 DELIVER	     5 	   1.31 	   8.23 	      0 
   11.938	 DELIVER	     6 	      1 	   8.05 	      0 
   12.783	 DELIVER	     7 	  0.376 	   4.67 	      0 
   23.251	 DELIVER	     8 	   1.64 	   9.51 	      0 
   25.612	 DELIVER	     9 	  0.947 	     12 	      0 
   29.152	 DELIVER	    10 	   2.87 	   11.6 	      0 
   29.935	 DELIVER	    11 	   2.17 	    9.5 	      0 
   30.684	 DELIVER	    12 	   1.23 	   7.02 	      0 
   31.346	 DELIVER	    13 	   2.36 	   6.69 	      0 
   31.434	 DELIVER	    14 	   1.08 	   7.03 	      0 
   33.634	 DELIVER	    15 	   1.46 	   5.93 	      0 
   41.581	 DELIVER	    16 	   1.31 	   8.28 	      0 
   42.452	 DELIVER	    17 	   2.75 	   7.85 	      0 
   42.677	 DELIVER	    18 	    2.4 	   8.05 	      0 
   48.870	 DELIVER	    19 	   1.49 	    7.7 	      0 
   49.523	 DELIVER	    20 	   2.08 	   9.26 	      0 
   50.400	 DELIVER	    21 	   1.35 	   6.92 	      0 
   50.816	 DELIVER	    22 	   2.23 	   7.71 	      0 
   62.986	 DELIVER	    23 	   1.67 	   8.57 	      0 
   63.770	 DELIVER	    24 	   2.74 	   9.14 	      0 
   64.337	 DELIVER	    25 	   1.05 	   9.49 	      0 
   64.873	 DELIVER	    26 	   1.94 	   9.88 	      0 
   66.330	 DELIVER	    27 	   0.81 	   9.49 	  0.368 
   66.456	 DELIVER	    28 	   1.86 	   9.31 	  0.368 
   66.532	 DELIVER	    29 	   1.81 	   8.39 	  0.368 
   67.890	 DELIVER	    30 	   1.34 	   9.68 	   1.63 
   68.360	 DELIVER	    31 	   2.91 	   9.67 	   1.63 
   68.905	 DELIVER	    32 	   1.54 	   9.48 	   1.63 
   69.415	 DELIVER	    33 	   2.41 	   10.7 	   1.63 
   70.162	 DELIVER	    34 	   2.16 	   11.1 	   1.63 
   71.559	 DELIVER	    35 	   1.29 	   9.79 	   1.63 
   71.741	 DELIVER	    36 	   1.98 	     12 	   1.63 
   74.483	 DELIVER	    37 	  0.983 	   11.9 	   1.63 
   74.834	 DELIVER	    38 	   2.36 	   10.8 	   1.63 
   76.140	 DELIVER	    39 	  0.494 	   11.7 	   1.63 
   77.254	 DELIVER	    40 	   2.85 	   12.5 	   1.63 
   77.743	 DELIVER	    41 	  0.456 	   12.9 	   1.63 
   77.793	 DELIVER	    42 	   2.36 	   12.8 	   1.63 
   77.869	 DELIVER	    43 	  0.421 	   11.9 	   1.63 
   78.183	 DELIVER	    44 	   1.11 	   12.1 	   1.63 
   78.903	 DELIVER	    45 	   1.76 	   5.46 	   1.63 
   79.217	 DELIVER	    46 	  0.545 	    5.3 	   1.63 
   79.562	 DELIVER	    47 	   2.01 	   12.5 	   1.63 
   80.069	 DELIVER	    48 	    1.5 	   5.32 	   1.63 
   81.778	 DELIVER	    49 	  0.563 	   6.96 	   1.63 
   82.180	 DELIVER	    50 	   2.41 	   7.03 	   1.63 
   87.858	 DELIVER	    51 	   2.39 	   12.6 	   1.63 
   89.613	 DELIVER	    52 	   2.39 	   13.2 	   1.63 
   89.849	 DELIVER	    53 	  0.624 	   12.6 	   1.63 
   90.613	 DELIVER	    54 	    2.4 	     13 	   1.63 
   90.762	 DELIVER	    55 	   1.48 	   12.4 	   1.63 
   91.570	 DELIVER	    56 	   1.91 	   12.9 	   1.63 
   92.239	 DELIVER	    57 	   2.35 	   12.4 	   1.63 
   92.510	 DELIVER	    58 	   2.67 	   12.1 	   1.63 
   92.619	 DELIVER	    59 	    1.2 	   7.64 	   1.63 
   94.909	 DELIVER	    60 	  0.543 	   7.98 	   1.63 
   94.952	 DELIVER	    61 	   1.22 	   7.18 	   1.63 
  101.802	 DELIVER	    62 	    2.7 	   6.52 	   1.63 
  103.331	 DELIVER	    63 	  0.868 	   4.59 	   1.63 
  105.871	 DELIVER	    64 	   1.54 	   6.08 	   1.63 
  109.217	 DELIVER	    65 	   1.54 	   6.58 	   1.63 
  111.863	 DELIVER	    66 	  0.805 	   4.65 	   1.63 
  126.888	 DELIVER	    67 	   1.15 	   9.24 	   1.63 
  130.885	 DELIVER	    68 	   1.15 	    122 	   1.63 
  130.993	 DELIVER	    69 	   2.24 	   12.3 	   1.63 
  132.600	 DELIVER	    70 	   2.94 	   13.8 	   1.63 
  133.331	 DELIVER	    71 	   2.89 	   14.1 	   1.63 
  137.390	 DELIVER	    72 	   2.54 	   17.2 	   1.63 
  138.108	 DELIVER	    73 	  0.706 	   17.9 	   1.63 
  138.805	 DELIVER	    74 	   2.61 	     15 	   1.63 
  139.100	 DELIVER	    75 	   1.49 	   15.1 	   1.63 
  139.298	 DELIVER	    76 	    1.9 	   15.2 	   1.63 
  139.445	 DELIVER	    77 	   2.13 	   13.9 	   1.63 
  141.227	 DELIVER	    78 	   2.72 	   15.3 	   1.63 
  141.551	 DELIVER	    79 	  0.683 	   14.8 	   1.63 
  141.647	 DELIVER	    80 	   2.67 	     13 	   1.63 
  142.666	 DELIVER	    81 	   2.75 	   13.8 	   1.63 
  144.548	 DELIVER	    82 	   1.38 	   15.4 	   1.63 
  144.668	 DELIVER	    83 	   2.51 	   15.4 	   1.63 
  144.978	 DELIVER	    84 	  0.892 	   15.6 	   1.63 
  145.159	 DELIVER	    85 	   1.43 	   13.2 	   1.63 
  145.731	 DELIVER	    86 	    2.4 	   13.1 	   1.63 
  146.085	 DELIVER	    87 	   2.59 	   12.6 	   1.63 
  148.260	 DELIVER	    88 	   2.63 	   13.9 	   1.63 
  148.510	 DELIVER	    89 	   1.83 	   13.8 	   1.63 
  150.604	 DELIVER	    90 	   2.09 	   15.8 	   1.63 
  150.752	 DELIVER	    91 	   1.37 	   13.4 	   1.63 
  151.567	 DELIVER	    92 	  0.627 	   12.6 	   1.63 
  153.119	 DELIVER	    93 	  0.505 	     13 	   1.63 
  154.204	 DELIVER	    94 	   2.37 	   11.8 	   1.63 
  155.024	 DELIVER	    95 	    2.3 	   10.5 	   1.63 
  156.393	 DELIVER	    96 	   1.18 	   6.51 	   1.63 
  161.901	 DELIVER	    97 	   1.05 	   7.17 	   1.63 
  162.551	 DELIVER	    98 	   2.36 	   10.5 	   1.63 
  179.053	 DELIVER	    99 	  0.524 	   5.74 	   1.63 
  181.330	 DELIVER	   100 	   1.17 	   8.53 	   1.63 
  184.176	 DELIVER	   101 	   1.84 	   6.31 	   1.63 
SUMMARY STATISTICS
SERVICE[ID[7]]:
 Time Ave. = 	  1.656 Time Sample Var. =	 0.4859
 Event Ave. =	  1.707 Event Sample Var. =	 0.5523
 Minimum =	  0.376
 Maximum =	  2.936
SYSTEM[ID[7]]:
 Time Ave. = 	  7.895 Time Sample Var. =	  15.21
 Event Ave. =	  11.46 Event Sample Var. =	  131.8
 Minimum =	  4.595
 Maximum =	  121.6
RATIO[0]:
 Time Ave. = 	  1.168 Time Sample Var. =	  0.531
 Event Ave. =	  1.169 Event Sample Var. =	 0.5191
 Minimum =	      0
 Maximum =	  1.625
