    Time	  Event	 Count	  SERVICE[ID[7]]	   SYSTEM[ID[7]]	          RATIO[0] 
    4.607	 DELIVER	     1 	   1.36 	    4.6 	      0 
    6.427	 DELIVER	     2 	  0.824 	   5.18 	      0 
    7.785	 DELIVER	     3 	  0.811 	   6.61 	      0 
    9.237	 DELIVER	     4 	   1.95 	   7.45 	      0 
   13.054	 DELIVER	     5 	  0.637 	   5.81 	      0 
   16.138	 DELIVER	     6 	    2.6 	    7.8 	      0 
   20.644	 DELIVER	     7 	   1.45 	   6.38 	      0 
   22.049	 DELIVER	     8 	   1.96 	   7.73 	      0 
   22.123	 DELIVER	     9 	  0.803 	   6.55 	      0 
   24.493	 DELIVER	    10 	    2.7 	   6.08 	      0 
   24.907	 DELIVER	    11 	   2.74 	   6.38 	      0 
   30.742	 DELIVER	    12 	   1.49 	   5.76 	      0 
   32.360	 DELIVER	    13 	    1.1 	   5.25 	      0 
   34.729	 DELIVER	    14 	   2.79 	    8.9 	      0 
   36.985	 DELIVER	    15 	   1.46 	   6.87 	      0 
   38.230	 DELIVER	    16 	   2.68 	   8.26 	      0 
   39.726	 DELIVER	    17 	   1.45 	   8.93 	      0 
   40.317	 DELIVER	    18 	   1.22 	    7.9 	      0 
   45.100	 DELIVER	    19 	   2.69 	   7.34 	      0 
   45.490	 DELIVER	    20 	   1.95 	   6.51 	      0 
   47.487	 DELIVER	    21 	  0.999 	   5.54 	      0 
   48.296	 DELIVER	    22 	   1.25 	   7.02 	      0 
   50.990	 DELIVER	    23 	  0.677 	   6.36 	      0 
   58.551	 DELIVER	    24 	   1.34 	   7.26 	      0 
   61.818	 DELIVER	    25 	   2.75 	   9.24 	      0 
   62.008	 DELIVER	    26 	   2.35 	   8.58 	      0 
   62.485	 DELIVER	    27 	   2.61 	    8.7 	      0 
   64.724	 DELIVER	    28 	   1.51 	   10.6 	      0 
   68.467	 DELIVER	    29 	   1.38 	   12.8 	      0 
   68.507	 DELIVER	    30 	   1.78 	   12.3 	      0 
   68.735	 DELIVER	    31 	    2.7 	   10.5 	      0 
   69.616	 DELIVER	    32 	   1.04 	   11.3 	      0 
   72.737	 DELIVER	    33 	   1.47 	   12.9 	      0 
   74.732	 DELIVER	    34 	   2.71 	   14.5 	      0 
   75.216	 DELIVER	    35 	   2.95 	   14.2 	      0 
   77.824	 DELIVER	    36 	   2.99 	     16 	      0 
   77.950	 DELIVER	    37 	   1.54 	   15.1 	      0 
   79.305	 DELIVER	    38 	  0.782 	   16.3 	 0.0046 
   80.938	 DELIVER	    39 	   1.84 	   17.7 	  0.768 
   81.742	 DELIVER	    40 	   1.41 	   18.5 	  0.768 
   82.178	 DELIVER	    41 	   1.74 	   18.6 	  0.768 
   82.193	 DELIVER	    42 	   1.25 	   15.3 	  0.768 
   85.104	 DELIVER	    43 	   2.65 	     18 	  0.768 
   85.855	 DELIVER	    44 	  0.931 	   17.9 	  0.768 
   86.690	 DELIVER	    45 	   2.65 	   18.5 	  0.768 
   87.500	 DELIVER	    46 	   2.16 	   18.7 	  0.768 
   87.714	 DELIVER	    47 	  0.915 	   18.9 	  0.768 
   88.353	 DELIVER	    48 	  0.788 	   19.1 	  0.768 
   89.998	 DELIVER	    49 	    1.6 	   20.1 	  0.768 
   90.501	 DELIVER	    50 	   2.78 	   20.2 	  0.768 
   91.311	 DELIVER	    51 	   1.76 	   16.9 	  0.768 
   91.752	 DELIVER	    52 	   2.51 	   16.2 	  0.768 
   92.416	 DELIVER	    53 	   1.08 	   16.6 	  0.768 
   93.410	 DELIVER	    54 	   1.02 	   16.9 	  0.768 
   93.646	 DELIVER	    55 	   2.83 	   17.1 	  0.768 
   93.743	 DELIVER	    56 	   1.18 	   16.8 	  0.768 
   96.000	 DELIVER	    57 	  0.509 	   18.8 	  0.768 
   96.665	 DELIVER	    58 	  0.449 	   19.2 	  0.768 
   97.287	 DELIVER	    59 	   1.82 	   18.8 	  0.768 
   97.357	 DELIVER	    60 	  0.385 	   18.7 	  0.768 
   97.649	 DELIVER	    61 	   2.03 	   18.4 	  0.768 
   98.529	 DELIVER	    62 	   1.38 	   18.3 	  0.768 
   99.168	 DELIVER	    63 	   1.36 	   17.8 	  0.768 
   99.688	 DELIVER	    64 	  0.882 	   10.3 	  0.768 
  100.180	 DELIVER	    65 	    1.8 	   10.3 	  0.768 
  101.647	 DELIVER	    66 	   1.27 	   11.6 	  0.768 
  104.612	 DELIVER	    67 	   1.43 	   10.2 	  0.768 
  108.755	 DELIVER	    68 	   2.06 	   13.2 	  0.768 
  109.341	 DELIVER	    69 	    2.6 	   10.1 	  0.768 
  112.051	 DELIVER	    70 	   1.61 	   7.68 	  0.768 
  114.863	 DELIVER	    71 	   2.54 	   8.13 	  0.768 
  116.513	 DELIVER	    72 	   2.42 	   8.77 	  0.768 
  124.628	 DELIVER	    73 	   2.05 	   6.14 	   1.79 
  124.821	 DELIVER	    74 	   2.98 	   7.24 	   1.79 
  126.779	 DELIVER	    75 	    1.9 	   8.26 	   3.52 
  128.730	 DELIVER	    76 	   1.79 	   10.2 	   3.52 
  129.890	 DELIVER	    77 	   1.65 	   11.1 	   3.52 
  130.445	 DELIVER	    78 	  0.536 	   10.7 	   3.52 
  131.679	 DELIVER	    79 	    1.7 	   12.8 	   3.52 
  134.621	 DELIVER	    80 	  0.536 	    124 	   3.52 
  135.569	 DELIVER	    81 	  0.542 	   15.1 	   3.52 
  137.054	 DELIVER	    82 	   2.45 	   16.1 	   3.52 
  137.668	 DELIVER	    83 	  0.929 	   16.6 	   3.52 
  138.268	 DELIVER	    84 	   2.95 	     17 	   3.52 
  139.383	 DELIVER	    85 	  0.841 	   16.4 	   3.52 
  141.450	 DELIVER	    86 	   1.27 	   17.4 	   3.52 
  141.663	 DELIVER	    87 	   0.47 	   17.2 	   3.52 
  142.720	 DELIVER	    88 	   2.33 	   17.8 	   3.52 
  144.069	 DELIVER	    89 	   1.83 	   18.6 	   3.52 
  144.332	 DELIVER	    90 	   2.95 	   18.8 	   3.52 
  145.437	 DELIVER	    91 	   2.61 	     19 	   3.52 
  145.773	 DELIVER	    92 	  0.752 	   19.3 	   3.52 
  147.101	 DELIVER	    93 	  0.553 	     20 	   3.52 
  150.543	 DELIVER	    94 	  0.751 	   23.3 	   26.1 
  151.010	 DELIVER	    95 	   2.62 	   23.3 	   26.1 
  156.648	 DELIVER	    96 	   2.23 	     28 	   26.1 
  157.882	 DELIVER	    97 	   1.57 	   29.1 	   26.1 
  158.498	 DELIVER	    98 	  0.769 	   27.3 	   26.1 
  159.676	 DELIVER	    99 	   1.32 	   28.1 	   26.1 
  159.814	 DELIVER	   100 	   2.59 	   27.9 	   26.1 
  162.079	 DELIVER	   101 	  0.375 	   29.9 	   26.1 
  162.349	 DELIVER	   102 	   1.81 	   29.6 	   26.1 
  167.109	 DELIVER	   103 	   1.09 	   33.3 	   26.1 
  168.047	 DELIVER	   104 	   2.91 	   34.2 	   26.1 
  168.097	 DELIVER	   105 	   2.45 	   33.9 	   26.1 
  169.211	 DELIVER	   106 	   1.43 	   33.8 	   26.1 
  169.738	 DELIVER	   107 	   1.05 	   33.2 	   26.1 
  170.139	 DELIVER	   108 	   1.01 	   33.2 	   26.1 
  170.698	 DELIVER	   109 	   2.42 	   33.4 	   26.1 
  171.052	 DELIVER	   110 	   2.33 	   32.3 	   26.1 
  171.243	 DELIVER	   111 	   1.89 	   31.9 	   26.1 
  172.505	 DELIVER	   112 	    1.3 	   32.9 	   26.1 
  174.146	 DELIVER	   113 	   2.75 	   34.5 	   26.1 
  176.952	 DELIVER	   114 	   1.55 	   36.8 	   26.1 
  177.610	 DELIVER	   115 	   2.27 	   33.4 	   26.1 
  177.651	 DELIVER	   116 	  0.577 	   33.3 	   26.1 
  178.106	 DELIVER	   117 	  0.524 	   31.2 	   26.1 
  180.457	 DELIVER	   118 	    1.9 	   31.3 	   26.1 
  181.669	 DELIVER	   119 	   2.65 	   30.4 	   26.1 
  181.858	 DELIVER	   120 	   1.97 	   27.4 	   26.1 
  183.029	 DELIVER	   121 	   1.58 	   28.5 	   26.1 
  183.536	 DELIVER	   122 	  0.921 	   28.5 	   26.1 
  183.686	 DELIVER	   123 	   2.12 	   28.6 	   26.1 
  187.189	 DELIVER	   124 	   1.34 	   27.9 	   26.1 
  188.889	 DELIVER	   125 	  0.429 	   25.8 	   26.1 
  190.758	 DELIVER	   126 	  0.617 	   26.9 	   26.1 
  191.749	 DELIVER	   127 	   1.98 	   27.9 	   26.1 
  192.494	 DELIVER	   128 	   0.94 	   19.3 	   26.1 
  196.595	 DELIVER	   129 	  0.793 	   19.2 	   26.1 
  197.070	 DELIVER	   130 	  0.456 	   18.9 	   26.1 
