    Time	  Event	 Count	  SERVICE[ID[7]]	   SYSTEM[ID[7]]	          RATIO[0] 
    7.357	 DELIVER	     1 	   1.66 	   7.34 	      0 
    7.655	 DELIVER	     2 	  0.382 	   4.31 	      0 
   13.940	 DELIVER	     3 	   2.15 	   7.36 	      0 
   14.523	 DELIVER	     4 	  0.844 	   7.32 	      0 
   16.003	 DELIVER	     5 	  0.996 	   5.27 	      0 
   18.273	 DELIVER	     6 	  0.495 	   5.97 	      0 
   21.364	 DELIVER	     7 	   2.95 	   10.7 	      0 
   21.986	 DELIVER	     8 	   2.62 	   8.74 	      0 
   22.713	 DELIVER	     9 	   1.32 	   8.09 	      0 
   26.859	 DELIVER	    10 	   1.15 	   5.61 	      0 
   33.290	 DELIVER	    11 	   1.84 	   7.96 	      0 
   33.640	 DELIVER	    12 	    2.3 	   7.98 	      0 
   38.417	 DELIVER	    13 	   1.27 	   6.56 	      0 
   40.249	 DELIVER	    14 	   2.24 	   8.14 	      0 
   40.286	 DELIVER	    15 	   2.01 	    5.4 	      0 
   41.478	 DELIVER	    16 	  0.923 	   5.36 	      0 
   48.115	 DELIVER	    17 	   2.98 	   11.2 	      0 
   49.278	 DELIVER	    18 	   1.11 	   7.11 	      0 
   58.286	 DELIVER	    19 	   0.89 	   4.81 	      0 
   59.335	 DELIVER	    20 	    2.6 	   7.02 	      0 
   61.817	 DELIVER	    21 	   2.18 	   7.87 	      0 
   62.598	 DELIVER	    22 	    2.1 	   9.03 	      0 
   64.801	 DELIVER	    23 	  0.469 	   6.11 	      0 
   65.642	 DELIVER	    24 	   1.09 	   8.28 	      0 
   66.356	 DELIVER	    25 	  0.469 	   60.2 	      0 
   68.008	 DELIVER	    26 	   1.92 	   8.72 	      0 
   69.775	 DELIVER	    27 	   2.84 	   8.86 	      0 
   69.955	 DELIVER	    28 	   2.78 	   8.56 	      0 
   74.066	 DELIVER	    29 	   2.65 	   11.7 	      0 
   74.631	 DELIVER	    30 	   2.87 	   11.4 	      0 
   75.055	 DELIVER	    31 	   2.07 	   10.6 	      0 
   76.511	 DELIVER	    32 	  0.387 	   11.9 	      0 
   76.743	 DELIVER	    33 	   2.72 	   12.1 	      0 
   80.077	 DELIVER	    34 	  0.769 	   15.1 	      0 
   80.988	 DELIVER	    35 	   1.24 	   14.5 	      0 
   82.354	 DELIVER	    36 	   1.39 	   14.6 	      0 
   82.426	 DELIVER	    37 	   1.67 	   13.1 	      0 
   84.724	 DELIVER	    38 	   1.63 	   15.4 	      0 
   85.743	 DELIVER	    39 	   1.01 	   16.3 	      0 
   86.759	 DELIVER	    40 	   2.98 	   17.3 	      0 
   87.297	 DELIVER	    41 	    2.3 	   16.7 	      0 
   87.331	 DELIVER	    42 	   2.39 	   16.7 	      0 
   87.614	 DELIVER	    43 	   1.79 	   16.6 	      0 
   87.648	 DELIVER	    44 	  0.744 	   15.7 	      0 
   87.875	 DELIVER	    45 	   1.07 	   15.7 	      0 
   90.454	 DELIVER	    46 	   1.94 	   17.3 	      0 
   91.323	 DELIVER	    47 	   1.59 	   17.3 	   16.8 
   91.983	 DELIVER	    48 	   1.82 	   17.6 	   16.8 
   92.293	 DELIVER	    49 	   1.67 	   17.9 	   16.8 
   93.765	 DELIVER	    50 	   1.13 	   19.3 	   16.8 
   95.535	 DELIVER	    51 	  0.651 	   20.1 	   16.8 
   96.281	 DELIVER	    52 	   1.84 	     20 	   16.8 
   96.860	 DELIVER	    53 	   2.76 	   20.3 	   16.8 
