    Time	  Event	 Count	  SERVICE[ID[7]]	   SYSTEM[ID[7]]	          RATIO[0] 
    7.657	 DELIVER	     1 	   1.79 	   7.24 	      0 
    8.371	 DELIVER	     2 	   2.97 	   8.35 	      0 
    9.202	 DELIVER	     3 	   2.03 	   7.37 	      0 
   10.885	 DELIVER	     4 	  0.911 	   7.61 	      0 
   13.329	 DELIVER	     5 	   2.05 	   6.67 	      0 
   14.936	 DELIVER	     6 	      2 	   5.51 	      0 
   15.163	 DELIVER	     7 	  0.802 	   6.48 	      0 
   15.721	 DELIVER	     8 	  0.593 	   6.24 	      0 
   17.292	 DELIVER	     9 	   1.23 	   8.44 	      0 
   22.854	 DELIVER	    10 	  0.884 	   7.33 	      0 
   24.914	 DELIVER	    11 	  0.435 	   7.81 	      0 
   25.132	 DELIVER	    12 	   2.57 	   9.11 	      0 
   30.238	 DELIVER	    13 	    2.5 	   9.74 	      0 
   31.621	 DELIVER	    14 	  0.675 	   6.69 	      0 
   31.632	 DELIVER	    15 	  0.694 	    6.2 	      0 
   37.322	 DELIVER	    16 	  0.957 	   6.68 	      0 
   38.215	 DELIVER	    17 	    2.9 	    7.3 	      0 
   39.755	 DELIVER	    18 	    2.7 	   7.49 	      0 
   47.413	 DELIVER	    19 	   2.86 	   9.24 	      0 
   49.427	 DELIVER	    20 	  0.509 	   5.21 	      0 
   50.662	 DELIVER	    21 	   1.52 	   6.45 	      0 
   55.461	 DELIVER	    22 	  0.858 	   7.14 	      0 
   57.876	 DELIVER	    23 	    2.2 	   5.87 	      0 
   59.788	 DELIVER	    24 	   1.74 	   6.77 	      0 
   60.319	 DELIVER	    25 	  0.807 	   6.29 	      0 
   64.089	 DELIVER	    26 	   2.29 	   7.62 	  0.566 
   65.137	 DELIVER	    27 	    2.4 	   9.65 	  0.566 
   65.193	 DELIVER	    28 	   2.02 	   7.36 	  0.566 
   66.363	 DELIVER	    29 	   1.65 	   7.44 	  0.566 
   67.419	 DELIVER	    30 	   1.65 	     60 	  0.566 
   67.466	 DELIVER	    31 	   2.06 	   8.26 	  0.566 
   68.306	 DELIVER	    32 	  0.835 	   9.04 	  0.566 
   69.094	 DELIVER	    33 	   1.17 	    9.6 	  0.566 
   71.975	 DELIVER	    34 	   1.15 	   11.6 	  0.566 
   72.284	 DELIVER	    35 	   1.15 	   60.7 	  0.566 
   73.969	 DELIVER	    36 	  0.733 	   13.2 	  0.566 
   74.226	 DELIVER	    37 	   2.75 	   13.4 	  0.566 
   75.202	 DELIVER	    38 	  0.794 	   14.3 	  0.566 
   75.979	 DELIVER	    39 	  0.914 	   14.2 	  0.566 
   76.888	 DELIVER	    40 	   1.81 	   14.6 	  0.566 
   77.977	 DELIVER	    41 	  0.462 	   15.3 	  0.566 
   78.171	 DELIVER	    42 	   1.33 	   15.5 	  0.566 
   79.713	 DELIVER	    43 	   1.86 	   16.9 	  0.566 
   80.352	 DELIVER	    44 	   1.84 	   16.9 	   17.8 
   80.547	 DELIVER	    45 	   1.17 	   16.4 	   17.8 
   81.092	 DELIVER	    46 	    1.2 	   16.9 	   17.8 
   81.400	 DELIVER	    47 	   1.34 	   16.6 	   17.8 
   81.806	 DELIVER	    48 	   1.51 	   15.9 	   17.8 
   83.107	 DELIVER	    49 	   1.75 	   17.2 	   17.8 
   83.303	 DELIVER	    50 	   2.61 	   16.3 	   17.8 
   83.667	 DELIVER	    51 	   1.02 	   16.4 	   17.8 
   84.231	 DELIVER	    52 	  0.826 	   16.8 	   17.8 
   84.853	 DELIVER	    53 	   1.89 	     17 	   17.8 
   84.957	 DELIVER	    54 	   2.36 	   15.1 	   17.8 
   85.162	 DELIVER	    55 	  0.769 	   15.1 	   17.8 
   85.258	 DELIVER	    56 	  0.886 	   14.6 	   17.8 
   86.535	 DELIVER	    57 	   2.52 	   15.1 	   17.8 
   87.359	 DELIVER	    58 	   2.19 	   14.7 	   17.8 
   88.129	 DELIVER	    59 	   1.07 	   15.3 	   17.8 
   89.059	 DELIVER	    60 	   0.96 	   12.8 	   17.8 
   89.455	 DELIVER	    61 	   1.57 	   15.7 	   17.8 
   90.054	 DELIVER	    62 	    2.6 	   14.8 	   17.8 
   93.322	 DELIVER	    63 	   1.86 	   15.7 	   17.8 
   93.517	 DELIVER	    64 	   2.39 	     15 	   17.8 
   93.635	 DELIVER	    65 	   1.89 	     15 	   17.8 
   94.060	 DELIVER	    66 	   1.77 	   11.8 	   17.8 
   96.717	 DELIVER	    67 	   2.23 	   12.3 	   17.8 
   99.351	 DELIVER	    68 	  0.936 	   7.25 	   17.8 
  100.971	 DELIVER	    69 	  0.647 	   8.78 	   17.8 
  101.819	 DELIVER	    70 	   1.52 	   8.11 	   17.8 
  107.077	 DELIVER	    71 	   2.94 	   9.28 	   17.8 
  108.721	 DELIVER	    72 	   2.47 	   8.86 	   17.8 
  109.379	 DELIVER	    73 	  0.897 	   5.73 	   17.8 
  112.189	 DELIVER	    74 	   1.47 	      6 	   17.8 
  113.632	 DELIVER	    75 	  0.973 	   6.76 	   17.8 
  114.762	 DELIVER	    76 	  0.395 	   5.69 	   17.8 
  123.593	 DELIVER	    77 	   2.11 	   7.44 	   17.8 
  124.945	 DELIVER	    78 	   1.37 	   6.51 	   17.8 
  125.475	 DELIVER	    79 	   1.37 	    119 	   17.8 
  125.492	 DELIVER	    80 	  0.441 	   6.35 	   17.8 
  127.901	 DELIVER	    81 	  0.716 	   8.42 	   17.8 
  128.000	 DELIVER	    82 	   2.85 	   8.18 	   17.8 
  129.855	 DELIVER	    83 	    1.6 	   9.28 	   17.8 
  131.278	 DELIVER	    84 	   1.04 	   10.2 	   17.8 
  134.936	 DELIVER	    85 	   1.34 	   12.5 	   17.8 
  135.754	 DELIVER	    86 	   1.08 	   13.4 	   17.8 
  136.047	 DELIVER	    87 	   1.03 	   12.2 	   17.8 
  136.644	 DELIVER	    88 	   1.02 	   11.9 	   17.8 
  137.053	 DELIVER	    89 	   1.47 	   12.2 	   17.8 
  137.428	 DELIVER	    90 	   1.32 	   12.1 	   17.8 
  137.534	 DELIVER	    91 	  0.824 	   11.8 	   17.8 
  137.617	 DELIVER	    92 	   0.89 	   11.3 	   17.8 
  139.387	 DELIVER	    93 	  0.482 	   12.6 	   17.8 
  139.402	 DELIVER	    94 	   2.79 	   12.4 	   17.8 
  140.174	 DELIVER	    95 	   2.01 	   12.9 	   17.8 
  142.769	 DELIVER	    96 	   2.82 	   15.1 	   21.5 
  145.471	 DELIVER	    97 	   1.36 	   16.9 	   21.5 
  145.929	 DELIVER	    98 	   2.97 	   14.2 	   21.5 
  147.605	 DELIVER	    99 	   2.87 	   15.5 	   21.5 
  148.710	 DELIVER	   100 	   1.58 	   16.3 	   21.5 
  149.064	 DELIVER	   101 	   2.41 	   16.3 	   21.5 
  150.663	 DELIVER	   102 	   1.72 	   17.4 	   21.5 
  150.997	 DELIVER	   103 	   1.45 	   17.4 	   21.5 
  152.836	 DELIVER	   104 	   2.24 	   17.6 	   21.5 
  153.255	 DELIVER	   105 	   1.19 	   17.8 	   21.5 
  154.536	 DELIVER	   106 	    2.9 	   18.8 	   21.5 
  154.956	 DELIVER	   107 	  0.646 	   18.6 	   21.5 
  155.088	 DELIVER	   108 	  0.723 	   18.2 	   21.5 
  155.187	 DELIVER	   109 	  0.661 	   18.3 	   21.5 
  155.580	 DELIVER	   110 	   1.14 	   18.1 	   21.5 
  157.291	 DELIVER	   111 	   1.76 	   19.4 	   21.5 
  159.073	 DELIVER	   112 	   2.52 	   20.8 	   21.5 
  159.108	 DELIVER	   113 	   2.26 	   20.4 	   21.5 
  159.919	 DELIVER	   114 	   1.18 	   19.8 	   21.5 
  160.468	 DELIVER	   115 	   2.64 	   19.4 	   21.5 
  161.660	 DELIVER	   116 	  0.847 	   19.5 	   21.5 
  163.012	 DELIVER	   117 	  0.976 	   19.4 	   21.5 
  163.166	 DELIVER	   118 	   1.76 	   16.4 	   21.5 
  163.529	 DELIVER	   119 	      2 	   15.6 	   21.5 
  164.207	 DELIVER	   120 	   1.54 	   13.1 	   21.5 
  164.463	 DELIVER	   121 	  0.929 	   8.57 	   21.5 
  165.104	 DELIVER	   122 	   2.71 	    8.5 	   21.5 
  167.890	 DELIVER	   123 	   2.54 	   7.14 	   21.5 
  168.042	 DELIVER	   124 	    1.8 	   8.25 	   21.5 
  173.129	 DELIVER	   125 	   2.74 	   9.65 	   21.5 
  173.427	 DELIVER	   126 	   2.74 	    164 	   21.5 
  173.929	 DELIVER	   127 	   1.98 	   8.36 	   21.5 
  174.194	 DELIVER	   128 	   2.49 	   8.49 	   21.5 
  175.742	 DELIVER	   129 	   2.49 	    167 	   21.5 
  176.624	 DELIVER	   130 	   2.69 	   7.37 	   21.5 
  178.366	 DELIVER	   131 	  0.973 	   5.63 	   21.5 
  178.501	 DELIVER	   132 	   1.91 	   6.24 	   21.5 
  182.880	 DELIVER	   133 	    1.5 	   7.48 	   21.5 
  185.672	 DELIVER	   134 	   1.43 	   6.37 	   21.5 
SUMMARY STATISTICS
SERVICE[ID[7]]:
 Time Ave. = 	  1.547 Time Sample Var. =	 0.5329
 Event Ave. =	  1.623 Event Sample Var. =	 0.5391
 Minimum =	 0.3946
 Maximum =	  2.969
SYSTEM[ID[7]]:
