    Time	  Event	 Count	  SERVICE[ID[7]]	   SYSTEM[ID[7]]	          RATIO[0] 
    7.570	 DELIVER	     1 	   2.85 	   7.55 	      0 
   10.075	 DELIVER	     2 	   2.92 	   7.04 	      0 
   16.668	 DELIVER	     3 	      1 	   5.58 	      0 
   18.307	 DELIVER	     4 	   1.95 	   8.55 	      0 
   20.684	 DELIVER	     5 	   2.65 	   7.19 	      0 
   21.860	 DELIVER	     6 	   1.52 	   5.31 	      0 
   22.673	 DELIVER	     7 	   2.62 	   8.33 	      0 
   24.966	 DELIVER	     8 	   2.64 	    7.8 	      0 
   30.404	 DELIVER	     9 	  0.788 	   8.35 	      0 
   30.623	 DELIVER	    10 	   2.44 	   7.22 	      0 
   30.831	 DELIVER	    11 	   1.82 	    7.1 	      0 
   31.243	 DELIVER	    12 	   1.82 	   24.1 	      0 
   41.186	 DELIVER	    13 	   2.51 	   13.7 	      0 
   44.288	 DELIVER	    14 	   0.68 	   13.3 	      0 
   45.066	 DELIVER	    15 	   2.93 	   10.6 	      0 
   45.179	 DELIVER	    16 	   2.84 	   9.82 	      0 
   45.264	 DELIVER	    17 	      2 	   7.52 	      0 
   48.610	 DELIVER	    18 	   0.66 	   8.07 	      0 
   52.215	 DELIVER	    19 	   1.28 	   7.15 	      0 
   54.918	 DELIVER	    20 	   0.43 	   6.49 	      0 
   55.777	 DELIVER	    21 	   1.25 	   8.85 	      0 
   55.803	 DELIVER	    22 	   1.64 	   6.74 	      0 
   57.294	 DELIVER	    23 	   1.94 	   6.46 	      0 
   59.374	 DELIVER	    24 	   1.06 	   7.79 	      0 
   59.628	 DELIVER	    25 	   2.14 	   8.83 	      0 
   60.918	 DELIVER	    26 	   2.32 	   8.79 	  0.104 
   62.522	 DELIVER	    27 	   2.32 	   53.7 	  0.104 
   62.632	 DELIVER	    28 	   1.57 	   9.52 	  0.104 
   63.684	 DELIVER	    29 	   1.88 	   8.12 	  0.104 
   63.780	 DELIVER	    30 	  0.537 	   7.26 	  0.104 
   64.997	 DELIVER	    31 	   2.73 	   9.25 	  0.104 
   65.346	 DELIVER	    32 	   2.89 	   9.68 	  0.104 
   67.293	 DELIVER	    33 	   2.75 	   10.3 	  0.104 
   67.988	 DELIVER	    34 	   1.89 	   9.61 	  0.104 
   68.087	 DELIVER	    35 	   2.91 	   10.5 	  0.104 
   72.013	 DELIVER	    36 	   2.77 	   13.3 	  0.104 
   73.464	 DELIVER	    37 	   2.45 	   14.2 	  0.104 
   73.712	 DELIVER	    38 	  0.878 	   14.4 	  0.104 
   74.292	 DELIVER	    39 	   2.25 	   14.5 	  0.104 
   74.720	 DELIVER	    40 	   2.99 	   14.7 	  0.104 
   77.548	 DELIVER	    41 	   2.33 	   16.8 	  0.104 
   78.645	 DELIVER	    42 	    2.6 	   18.3 	  0.104 
