    Time	  Event	 Count	  SERVICE[ID[7]]	   SYSTEM[ID[7]]	          RATIO[0] 
    3.787	 DELIVER	     1 	  0.394 	   3.77 	      0 
    6.817	 DELIVER	     2 	   2.13 	   6.47 	      0 
   14.903	 DELIVER	     3 	   1.47 	   7.74 	      0 
   24.658	 DELIVER	     4 	  0.808 	   9.45 	      0 
   26.050	 DELIVER	     5 	  0.732 	   7.96 	      0 
   27.001	 DELIVER	     6 	  0.723 	   8.43 	      0 
   27.633	 DELIVER	     7 	   1.75 	    4.8 	      0 
   30.263	 DELIVER	     8 	  0.523 	   6.24 	      0 
   34.082	 DELIVER	     9 	   2.09 	   6.73 	      0 
   37.545	 DELIVER	    10 	   2.34 	   9.27 	      0 
   38.371	 DELIVER	    11 	   2.29 	   9.35 	      0 
   39.745	 DELIVER	    12 	   2.78 	   10.2 	      0 
   39.854	 DELIVER	    13 	   2.01 	   10.1 	      0 
   40.449	 DELIVER	    14 	   1.01 	   9.22 	      0 
   44.714	 DELIVER	    15 	      2 	   8.32 	      0 
   46.093	 DELIVER	    16 	   2.41 	   7.52 	      0 
   48.390	 DELIVER	    17 	   2.91 	   9.39 	      0 
   49.604	 DELIVER	    18 	  0.832 	   8.94 	      0 
   50.179	 DELIVER	    19 	   1.83 	   9.39 	      0 
   53.590	 DELIVER	    20 	   2.29 	   6.78 	      0 
   57.311	 DELIVER	    21 	  0.815 	   4.13 	      0 
   58.340	 DELIVER	    22 	    0.6 	    5.9 	      0 
   59.576	 DELIVER	    23 	   1.17 	   5.75 	      0 
   61.413	 DELIVER	    24 	   1.59 	   4.81 	      0 
   62.736	 DELIVER	    25 	   2.02 	   7.88 	  0.937 
   65.628	 DELIVER	    26 	   1.59 	   60.8 	  0.937 
   66.343	 DELIVER	    27 	    2.2 	   8.57 	  0.937 
   67.714	 DELIVER	    28 	  0.734 	   9.77 	  0.937 
   69.118	 DELIVER	    29 	   2.42 	   11.1 	  0.937 
   70.813	 DELIVER	    30 	   0.42 	   12.1 	  0.937 
   71.388	 DELIVER	    31 	   1.24 	   12.5 	  0.937 
   71.742	 DELIVER	    32 	   1.22 	   12.8 	  0.937 
   72.712	 DELIVER	    33 	    1.1 	   13.4 	  0.937 
   73.141	 DELIVER	    34 	  0.524 	   13.9 	  0.937 
   73.351	 DELIVER	    35 	   2.45 	   13.8 	  0.937 
   74.556	 DELIVER	    36 	   2.01 	   14.4 	  0.937 
   75.284	 DELIVER	    37 	   1.17 	   14.9 	  0.937 
   75.869	 DELIVER	    38 	   0.43 	   15.3 	  0.937 
   76.259	 DELIVER	    39 	   1.51 	   15.6 	  0.937 
   76.812	 DELIVER	    40 	  0.426 	   15.4 	  0.937 
   77.153	 DELIVER	    41 	  0.527 	   15.1 	  0.937 
   78.232	 DELIVER	    42 	   1.77 	   16.2 	  0.937 
   79.834	 DELIVER	    43 	  0.872 	   17.5 	  0.937 
   80.188	 DELIVER	    44 	   1.79 	   17.5 	  0.937 
   82.551	 DELIVER	    45 	   2.77 	   19.7 	  0.937 
   84.251	 DELIVER	    46 	  0.697 	   20.6 	  0.937 
   86.509	 DELIVER	    47 	   1.77 	   22.2 	  0.937 
   88.408	 DELIVER	    48 	   1.05 	   23.7 	  0.937 
   88.792	 DELIVER	    49 	   2.66 	   23.5 	  0.937 
   89.012	 DELIVER	    50 	  0.394 	   23.7 	  0.937 
   90.925	 DELIVER	    51 	    2.3 	   25.3 	  0.937 
   92.047	 DELIVER	    52 	   2.69 	   25.1 	  0.937 
   92.662	 DELIVER	    53 	    2.9 	   24.8 	  0.937 
   93.010	 DELIVER	    54 	   1.98 	   24.3 	   31.8 
   93.938	 DELIVER	    55 	   1.41 	   24.5 	   31.8 
   95.571	 DELIVER	    56 	   2.31 	   26.1 	   31.8 
   95.895	 DELIVER	    57 	   1.16 	   25.4 	   31.8 
   96.056	 DELIVER	    58 	    2.3 	   25.4 	   31.8 
   96.559	 DELIVER	    59 	   1.77 	   25.8 	   31.8 
   98.159	 DELIVER	    60 	    1.2 	   26.7 	   31.8 
   98.317	 DELIVER	    61 	    1.9 	   26.7 	   31.8 
   98.455	 DELIVER	    62 	  0.644 	   26.6 	   31.8 
   98.569	 DELIVER	    63 	   2.36 	   25.8 	   31.8 
  100.269	 DELIVER	    64 	    1.6 	   26.5 	   31.8 
  100.921	 DELIVER	    65 	   2.39 	   27.2 	   31.8 
  101.503	 DELIVER	    66 	  0.526 	   26.6 	   31.8 
  102.620	 DELIVER	    67 	   1.89 	     27 	   31.8 
  104.016	 DELIVER	    68 	   2.78 	   27.8 	   31.8 
  104.243	 DELIVER	    69 	   1.91 	     26 	   31.8 
  105.371	 DELIVER	    70 	   1.22 	   26.9 	   31.8 
