    Time	  Event	 Count	  SERVICE[ID[7]]	   SYSTEM[ID[7]]	          RATIO[0] 
    3.903	 DELIVER	     1 	  0.591 	   3.89 	      0 
    5.738	 DELIVER	     2 	  0.868 	   5.14 	      0 
    8.376	 DELIVER	     3 	   1.06 	   7.14 	      0 
   11.131	 DELIVER	     4 	   0.87 	   8.73 	      0 
   14.935	 DELIVER	     5 	   1.66 	   6.18 	      0 
   17.469	 DELIVER	     6 	   1.81 	   4.78 	      0 
   19.426	 DELIVER	     7 	   1.25 	   5.65 	      0 
   27.530	 DELIVER	     8 	   1.68 	   8.26 	      0 
   27.820	 DELIVER	     9 	  0.693 	   6.14 	      0 
   32.737	 DELIVER	    10 	  0.857 	   6.67 	      0 
   33.312	 DELIVER	    11 	   1.84 	   7.77 	      0 
   36.417	 DELIVER	    12 	  0.773 	   5.71 	      0 
   38.910	 DELIVER	    13 	   1.84 	   8.74 	      0 
   40.955	 DELIVER	    14 	   1.73 	   9.85 	      0 
   41.967	 DELIVER	    15 	   2.92 	   7.03 	      0 
   43.549	 DELIVER	    16 	  0.953 	   7.47 	      0 
   44.427	 DELIVER	    17 	  0.675 	   5.29 	      0 
   48.948	 DELIVER	    18 	  0.674 	   7.23 	      0 
   50.929	 DELIVER	    19 	   2.27 	    6.6 	      0 
   55.620	 DELIVER	    20 	  0.918 	   8.95 	      0 
   58.959	 DELIVER	    21 	   1.48 	   6.33 	      0 
   59.174	 DELIVER	    22 	  0.677 	    4.5 	      0 
   59.533	 DELIVER	    23 	  0.385 	   6.71 	      0 
   61.375	 DELIVER	    24 	   1.09 	   6.32 	      0 
   63.545	 DELIVER	    25 	  0.527 	   7.54 	      0 
   63.701	 DELIVER	    26 	   2.61 	   8.03 	      0 
   66.377	 DELIVER	    27 	   2.52 	   10.7 	      0 
   66.626	 DELIVER	    28 	   2.46 	   7.28 	      0 
   68.553	 DELIVER	    29 	   2.51 	   8.23 	      0 
   70.646	 DELIVER	    30 	  0.788 	   8.33 	  0.233 
   72.257	 DELIVER	    31 	   1.84 	   10.9 	  0.726 
   74.251	 DELIVER	    32 	    2.5 	     12 	  0.726 
   74.427	 DELIVER	    33 	  0.788 	   66.1 	  0.726 
   75.483	 DELIVER	    34 	  0.465 	     13 	  0.726 
   75.565	 DELIVER	    35 	  0.945 	   12.3 	  0.726 
   76.529	 DELIVER	    36 	   2.21 	   12.5 	  0.726 
   77.715	 DELIVER	    37 	   2.24 	   13.6 	  0.726 
   78.261	 DELIVER	    38 	   1.54 	   13.8 	  0.726 
   78.994	 DELIVER	    39 	   1.09 	   13.5 	  0.726 
   79.008	 DELIVER	    40 	   1.62 	   13.4 	  0.726 
   79.978	 DELIVER	    41 	    1.4 	   13.8 	  0.726 
   81.230	 DELIVER	    42 	  0.796 	   14.4 	  0.726 
   81.980	 DELIVER	    43 	   1.61 	   13.6 	  0.726 
   82.183	 DELIVER	    44 	   2.36 	   13.1 	  0.726 
   82.910	 DELIVER	    45 	  0.848 	   13.7 	  0.726 
   83.405	 DELIVER	    46 	   1.17 	   14.1 	  0.726 
   84.232	 DELIVER	    47 	  0.578 	   13.9 	  0.726 
   85.523	 DELIVER	    48 	   1.89 	     14 	  0.726 
   87.004	 DELIVER	    49 	   2.73 	   15.5 	  0.726 
   87.318	 DELIVER	    50 	  0.944 	   15.3 	  0.726 
   87.557	 DELIVER	    51 	    2.5 	   14.2 	  0.726 
   88.165	 DELIVER	    52 	  0.991 	   14.4 	  0.726 
   88.803	 DELIVER	    53 	    1.9 	   9.88 	  0.726 
   89.955	 DELIVER	    54 	    0.6 	   9.67 	  0.726 
   90.023	 DELIVER	    55 	   1.51 	   9.11 	  0.726 
   93.041	 DELIVER	    56 	   0.53 	   4.61 	  0.726 
  103.697	 DELIVER	    57 	    1.6 	   7.56 	  0.726 
  105.812	 DELIVER	    58 	    2.7 	   11.4 	  0.726 
  107.263	 DELIVER	    59 	   1.88 	   7.01 	  0.726 
  109.024	 DELIVER	    60 	   2.82 	   7.97 	  0.726 
  111.280	 DELIVER	    61 	   2.67 	   10.2 	  0.726 
  112.678	 DELIVER	    62 	   1.47 	   10.4 	  0.726 
  112.980	 DELIVER	    63 	   2.97 	   8.37 	  0.726 
  113.808	 DELIVER	    64 	   2.57 	    6.8 	  0.726 
  117.948	 DELIVER	    65 	  0.846 	   6.66 	  0.726 
  119.322	 DELIVER	    66 	   2.28 	   7.87 	  0.726 
  120.296	 DELIVER	    67 	   1.98 	   8.31 	  0.726 
  120.759	 DELIVER	    68 	   1.53 	   8.26 	  0.726 
  122.341	 DELIVER	    69 	   2.31 	   10.3 	  0.726 
  122.709	 DELIVER	    70 	   1.46 	   9.58 	  0.726 
  123.812	 DELIVER	    71 	  0.502 	   10.5 	  0.726 
  126.702	 DELIVER	    72 	   1.09 	   13.3 	   2.75 
  127.698	 DELIVER	    73 	   1.14 	   13.9 	   3.07 
  127.797	 DELIVER	    74 	   1.77 	   12.5 	   3.07 
  129.122	 DELIVER	    75 	    1.9 	   13.7 	   3.07 
  129.343	 DELIVER	    76 	   2.23 	   12.4 	   3.07 
  129.407	 DELIVER	    77 	   1.38 	   12.4 	   3.07 
  130.306	 DELIVER	    78 	   2.96 	   11.4 	   3.07 
  131.274	 DELIVER	    79 	   2.71 	   12.3 	   3.07 
  131.754	 DELIVER	    80 	    2.7 	   11.8 	   3.07 
  131.993	 DELIVER	    81 	  0.886 	   11.5 	   3.07 
