    Time	  Event	 Count	      POISSON[2]	         VARS[4]	   WAIT[VARS[5]]	           VARS[1] 
    0.004	  ENTER	     1 	      2 	      1 	      0 	      1 
    2.016	  ENTER	     2 	      4 	      1 	      0 	      1 
    5.456	  ENTER	     3 	      2 	      1 	      0 	      1 
   10.776	  ENTER	     4 	      2 	      1 	      0 	      1 
   33.401	  ENTER	     5 	      6 	      1 	      0 	      1 
   34.928	  ENTER	     6 	      5 	      1 	      0 	      1 
   48.177	  ENTER	     7 	      4 	      1 	      0 	      1 
   57.237	  ENTER	     8 	      4 	      1 	      0 	      1 
   60.000	   EXIT	     1 	      4 	      2 	     60 	     10 
   60.000	   EXIT	     2 	      4 	      4 	     58 	      6 
   60.000	   EXIT	     3 	      4 	      2 	   54.5 	      4 
   60.000	   EXIT	     4 	      4 	      2 	   49.2 	      2 
   60.000	  LEAVE	     1 	      4 	      4 	   57.2 	      2 
   66.674	  ENTER	     9 	      3 	      4 	   57.2 	      2 
   78.285	  ENTER	    10 	      5 	      4 	   57.2 	      2 
   84.325	  ENTER	    11 	      6 	      4 	   57.2 	      2 
   97.522	  ENTER	    12 	      4 	      4 	   57.2 	      2 
  104.631	  ENTER	    13 	      6 	      4 	   57.2 	      2 
  104.862	  ENTER	    14 	      6 	      4 	   57.2 	      2 
  120.000	   EXIT	     5 	      6 	      6 	   86.6 	      6 
  120.000	   EXIT	     6 	      6 	      5 	   85.1 	      1 
  120.000	  LEAVE	     2 	      6 	      6 	    105 	      1 
  128.658	  ENTER	    15 	      4 	      6 	    105 	      1 
  165.356	  ENTER	    16 	      5 	      6 	    105 	      1 
  180.000	   EXIT	     7 	      5 	      4 	    132 	      8 
  180.000	   EXIT	     8 	      5 	      4 	    123 	      4 
  180.000	   EXIT	     9 	      5 	      3 	    113 	      1 
  180.000	  LEAVE	     3 	      5 	      5 	    165 	      1 
  180.605	  ENTER	    17 	      4 	      5 	    165 	      1 
  229.034	  ENTER	    18 	      3 	      5 	    165 	      1 
  237.098	  ENTER	    19 	      6 	      5 	    165 	      1 
  237.775	  ENTER	    20 	      3 	      5 	    165 	      1 
  240.000	   EXIT	    10 	      3 	      5 	    162 	      7 
  240.000	   EXIT	    11 	      3 	      6 	    156 	      1 
  240.000	  LEAVE	     4 	      3 	      3 	    238 	      1 
  241.012	  ENTER	    21 	      1 	      3 	    238 	      1 
  245.499	  ENTER	    22 	      3 	      3 	    238 	      1 
  252.472	  ENTER	    23 	      1 	      3 	    238 	      1 
  252.708	  ENTER	    24 	      7 	      3 	    238 	      1 
  259.399	  ENTER	    25 	      7 	      3 	    238 	      1 
  261.782	  ENTER	    26 	      6 	      3 	    238 	      1 
  261.829	  ENTER	    27 	      3 	      3 	    238 	      1 
  265.364	  ENTER	    28 	      2 	      3 	    238 	      1 
  276.603	  ENTER	    29 	      3 	      3 	    238 	      1 
  286.424	  ENTER	    30 	      4 	      3 	    238 	      1 
  300.000	   EXIT	    12 	      4 	      4 	    202 	      8 
  300.000	   EXIT	    13 	      4 	      6 	    195 	      2 
  300.000	   EXIT	    14 	      4 	      1 	     59 	      1 
  300.000	  LEAVE	     5 	      4 	      4 	    286 	      1 
  308.839	  ENTER	    31 	      5 	      4 	    286 	      1 
  309.045	  ENTER	    32 	      2 	      4 	    286 	      1 
  315.214	  ENTER	    33 	      7 	      4 	    286 	      1 
  320.755	  ENTER	    34 	      1 	      4 	    286 	      1 
  325.794	  ENTER	    35 	      3 	      4 	    286 	      1 
  334.903	  ENTER	    36 	      4 	      4 	    286 	      1 
  336.020	  ENTER	    37 	      6 	      4 	    286 	      1 
  346.068	  ENTER	    38 	      2 	      4 	    286 	      1 
  353.636	  ENTER	    39 	      3 	      4 	    286 	      1 
  358.401	  ENTER	    40 	      2 	      4 	    286 	      1 
  360.000	   EXIT	    15 	      2 	      6 	    255 	      6 
  360.000	   EXIT	    16 	      2 	      4 	    231 	      2 
  360.000	   EXIT	    17 	      2 	      1 	    108 	      1 
  360.000	  LEAVE	     6 	      2 	      2 	    358 	      1 
  366.214	  ENTER	    41 	      6 	      2 	    358 	      1 
  399.210	  ENTER	    42 	      4 	      2 	    358 	      1 
  420.000	   EXIT	    18 	      4 	      5 	    255 	      7 
  420.000	   EXIT	    19 	      4 	      4 	    239 	      3 
  420.000	   EXIT	    20 	      4 	      2 	    155 	      1 
  420.000	  LEAVE	     7 	      4 	      4 	    399 	      1 
  427.578	  ENTER	    43 	      2 	      4 	    399 	      1 
  428.000	  ENTER	    44 	      3 	      4 	    399 	      1 
  438.024	  ENTER	    45 	      5 	      4 	    399 	      1 
  441.870	  ENTER	    46 	      4 	      4 	    399 	      1 
  442.244	  ENTER	    47 	      5 	      4 	    399 	      1 
  452.831	  ENTER	    48 	      1 	      4 	    399 	      1 
  454.070	  ENTER	    49 	      4 	      4 	    399 	      1 
  456.453	  ENTER	    50 	      3 	      4 	    399 	      1 
  460.213	  ENTER	    51 	      6 	      4 	    399 	      1 
  480.000	   EXIT	    21 	      6 	      3 	    251 	      9 
  480.000	   EXIT	    22 	      6 	      6 	    243 	      3 
  480.000	   EXIT	    23 	      6 	      2 	    171 	      1 
  480.000	  LEAVE	     8 	      6 	      6 	    460 	      1 
  498.923	  ENTER	    52 	      6 	      6 	    460 	      1 
  505.224	  ENTER	    53 	      1 	      6 	    460 	      1 
  540.000	   EXIT	    24 	      1 	      3 	    302 	      9 
  540.000	   EXIT	    25 	      1 	      3 	    295 	      6 
  540.000	   EXIT	    26 	      1 	      3 	    278 	      3 
  540.000	   EXIT	    27 	      1 	      1 	    219 	      2 
  540.000	   EXIT	    28 	      1 	      1 	   87.2 	      1 
  540.000	  LEAVE	     9 	      1 	      1 	    505 	      1 
  600.000	   EXIT	    29 	      1 	      7 	    347 	      5 
  600.000	   EXIT	    30 	      1 	      3 	    323 	      2 
  600.000	  LEAVE	    10 	      1 	      1 	    505 	      1 
  600.000	   EXIT	    31 	      1 	      1 	   94.8 	      1 
SUMMARY STATISTICS
POISSON[2]:
 Time Ave. = 	  2.634 Time Sample Var. =	  3.699
 Event Ave. =	  3.691 Event Sample Var. =	  3.107
 Minimum =	      1
 Maximum =	      7
VARS[4]:
 Time Ave. = 	   2.56 Time Sample Var. =	  3.446
 Event Ave. =	  3.521 Event Sample Var. =	  2.377
 Minimum =	      1
 Maximum =	      7
WAIT[VARS[5]]:
 Time Ave. = 	  192.4 Time Sample Var. =	2.268e+04
 Event Ave. =	  214.4 Event Sample Var. =	1.806e+04
 Minimum =	      0
 Maximum =	  505.2
VARS[1]:
 Time Ave. = 	   1.06 Time Sample Var. =	 0.0564
 Event Ave. =	  2.053 Event Sample Var. =	  4.604
 Minimum =	      1
 Maximum =	     10
