    Time	  Event	 Count	      POISSON[2]	         VARS[4]	   WAIT[VARS[5]]	           VARS[1] 
    0.004	  ENTER	     1 	      0 	      3 	      0 	      2 
   25.161	  ENTER	     2 	      5 	      3 	      0 	      2 
   35.357	  ENTER	     3 	      4 	      3 	      0 	      2 
   38.336	  ENTER	     4 	      2 	      3 	      0 	      2 
   40.589	  ENTER	     5 	      4 	      3 	      0 	      2 
   56.047	  ENTER	     6 	      6 	      3 	      0 	      2 
   57.537	  ENTER	     7 	      2 	      3 	      0 	      2 
   58.857	  ENTER	     8 	      2 	      3 	      0 	      2 
   60.000	   EXIT	     1 	      2 	      5 	   34.8 	      7 
   60.000	   EXIT	     2 	      2 	      4 	   24.6 	      3 
   60.000	   EXIT	     3 	      2 	      2 	   21.7 	      1 
   60.000	  LEAVE	     1 	      2 	      2 	   58.9 	      1 
   67.938	  ENTER	     9 	      4 	      2 	   58.9 	      1 
   75.272	  ENTER	    10 	      5 	      2 	   58.9 	      1 
   78.445	  ENTER	    11 	      6 	      2 	   58.9 	      1 
   85.234	  ENTER	    12 	      3 	      2 	   58.9 	      1 
   89.642	  ENTER	    13 	      3 	      2 	   58.9 	      1 
  100.123	  ENTER	    14 	      4 	      2 	   58.9 	      1 
  101.422	  ENTER	    15 	      4 	      2 	   58.9 	      1 
  112.187	  ENTER	    16 	      6 	      2 	   58.9 	      1 
  116.183	  ENTER	    17 	      2 	      2 	   58.9 	      1 
  117.207	  ENTER	    18 	      2 	      2 	   58.9 	      1 
  120.000	   EXIT	     4 	      2 	      4 	   79.4 	      8 
  120.000	   EXIT	     5 	      2 	      6 	     64 	      2 
  120.000	  LEAVE	     2 	      2 	      2 	    117 	      2 
  137.455	  ENTER	    19 	      1 	      2 	    117 	      2 
  138.034	  ENTER	    20 	      3 	      2 	    117 	      2 
  162.972	  ENTER	    21 	      4 	      2 	    117 	      2 
  168.621	  ENTER	    22 	      2 	      2 	    117 	      2 
  180.000	   EXIT	     6 	      2 	      2 	    122 	     10 
  180.000	   EXIT	     7 	      2 	      2 	    121 	      8 
  180.000	   EXIT	     8 	      2 	      4 	    112 	      4 
  180.000	   EXIT	     9 	      2 	      3 	   94.8 	      1 
  180.000	  LEAVE	     3 	      2 	      2 	    169 	      1 
  190.857	  ENTER	    23 	      2 	      2 	    169 	      1 
  211.200	  ENTER	    24 	      4 	      2 	    169 	      1 
  221.506	  ENTER	    25 	      5 	      2 	    169 	      1 
  224.921	  ENTER	    26 	      2 	      2 	    169 	      1 
  231.622	  ENTER	    27 	      1 	      2 	    169 	      1 
  239.716	  ENTER	    28 	      3 	      2 	    169 	      1 
  240.000	   EXIT	    10 	      3 	      5 	    165 	      7 
  240.000	   EXIT	    11 	      3 	      6 	    162 	      1 
  240.000	  LEAVE	     4 	      3 	      3 	    240 	      1 
  250.707	  ENTER	    29 	      6 	      3 	    240 	      1 
  254.948	  ENTER	    30 	      3 	      3 	    240 	      1 
  267.057	  ENTER	    31 	      2 	      3 	    240 	      1 
  272.845	  ENTER	    32 	      3 	      3 	    240 	      1 
  281.408	  ENTER	    33 	      3 	      3 	    240 	      1 
  300.000	   EXIT	    12 	      3 	      3 	    210 	      9 
  300.000	   EXIT	    13 	      3 	      4 	    200 	      5 
  300.000	   EXIT	    14 	      3 	      4 	    199 	      1 
  300.000	  LEAVE	     5 	      3 	      3 	    281 	      1 
  304.789	  ENTER	    34 	      2 	      3 	    281 	      1 
  310.592	  ENTER	    35 	      5 	      3 	    281 	      1 
  317.302	  ENTER	    36 	      4 	      3 	    281 	      1 
  326.017	  ENTER	    37 	      1 	      3 	    281 	      1 
  326.195	  ENTER	    38 	      4 	      3 	    281 	      1 
  342.341	  ENTER	    39 	      3 	      3 	    281 	      1 
  351.487	  ENTER	    40 	      4 	      3 	    281 	      1 
  353.522	  ENTER	    41 	      2 	      3 	    281 	      1 
  360.000	   EXIT	    15 	      2 	      6 	    248 	      6 
  360.000	   EXIT	    16 	      2 	      2 	    244 	      4 
  360.000	   EXIT	    17 	      2 	      2 	    243 	      2 
  360.000	   EXIT	    18 	      2 	      1 	    223 	      1 
  360.000	  LEAVE	     6 	      2 	      2 	    354 	      1 
  369.704	  ENTER	    42 	      7 	      2 	    354 	      1 
  370.033	  ENTER	    43 	      3 	      2 	    354 	      1 
  370.058	  ENTER	    44 	      1 	      2 	    354 	      1 
  403.502	  ENTER	    45 	      3 	      2 	    354 	      1 
  406.564	  ENTER	    46 	      3 	      2 	    354 	      1 
  408.896	  ENTER	    47 	      6 	      2 	    354 	      1 
  412.452	  ENTER	    48 	      6 	      2 	    354 	      1 
  412.855	  ENTER	    49 	      4 	      2 	    354 	      1 
  420.000	   EXIT	    19 	      4 	      3 	    282 	      9 
  420.000	   EXIT	    20 	      4 	      4 	    257 	      5 
  420.000	   EXIT	    21 	      4 	      2 	    251 	      3 
  420.000	   EXIT	    22 	      4 	      2 	    229 	      1 
