    Time	  Event	 Count	      POISSON[2]	         VARS[4]	   WAIT[VARS[5]]	           VARS[1] 
    0.001	  ENTER	     1 	      2 	      8 	      0 	      1 
    1.106	  ENTER	     2 	      5 	      8 	      0 	      1 
    8.105	  ENTER	     3 	      4 	      8 	      0 	      1 
   11.607	  ENTER	     4 	      3 	      8 	      0 	      1 
   13.053	  ENTER	     5 	      5 	      8 	      0 	      1 
   34.855	  ENTER	     6 	      2 	      8 	      0 	      1 
   43.182	  ENTER	     7 	      2 	      8 	      0 	      1 
   58.202	  ENTER	     8 	      4 	      8 	      0 	      1 
   60.000	   EXIT	     1 	      4 	      2 	     60 	     10 
   60.000	   EXIT	     2 	      4 	      5 	   58.9 	      5 
   60.000	   EXIT	     3 	      4 	      4 	   51.9 	      1 
   60.000	  LEAVE	     1 	      4 	      4 	   58.2 	      1 
   77.623	  ENTER	     9 	      1 	      4 	   58.2 	      1 
   83.145	  ENTER	    10 	      5 	      4 	   58.2 	      1 
   84.833	  ENTER	    11 	      6 	      4 	   58.2 	      1 
   98.625	  ENTER	    12 	      3 	      4 	   58.2 	      1 
  101.646	  ENTER	    13 	      1 	      4 	   58.2 	      1 
  107.655	  ENTER	    14 	      3 	      4 	   58.2 	      1 
  107.769	  ENTER	    15 	      2 	      4 	   58.2 	      1 
  113.410	  ENTER	    16 	      1 	      4 	   58.2 	      1 
  117.315	  ENTER	    17 	      0 	      4 	   58.2 	      1 
  120.000	   EXIT	     4 	      0 	      3 	    108 	      9 
  120.000	   EXIT	     5 	      0 	      5 	    107 	      4 
  120.000	   EXIT	     6 	      0 	      2 	   85.1 	      2 
  120.000	   EXIT	     7 	      0 	      1 	   42.4 	      1 
  120.000	  LEAVE	     2 	      0 	     -1 	    117 	      1 
  120.244	  ENTER	    18 	      4 	     -1 	    117 	      1 
  142.496	  ENTER	    19 	      4 	     -1 	    117 	      1 
  155.631	  ENTER	    20 	      4 	     -1 	    117 	      1 
  164.627	  ENTER	    21 	      4 	     -1 	    117 	      1 
  173.676	  ENTER	    22 	      6 	     -1 	    117 	      1 
  180.000	   EXIT	     8 	      6 	      2 	    137 	     10 
  180.000	   EXIT	     9 	      6 	      4 	    122 	      6 
  180.000	   EXIT	    10 	      6 	      5 	   96.9 	      1 
  180.000	  LEAVE	     3 	      6 	      6 	    174 	      1 
  181.687	  ENTER	    23 	      2 	      6 	    174 	      1 
  189.813	  ENTER	    24 	      1 	      6 	    174 	      1 
  195.898	  ENTER	    25 	      2 	      6 	    174 	      1 
  205.806	  ENTER	    26 	      2 	      6 	    174 	      1 
  224.043	  ENTER	    27 	      3 	      6 	    174 	      1 
  229.715	  ENTER	    28 	      4 	      6 	    174 	      1 
  240.000	   EXIT	    11 	      4 	      6 	    155 	      6 
  240.000	   EXIT	    12 	      4 	      3 	    141 	      3 
  240.000	   EXIT	    13 	      4 	      1 	    138 	      2 
  240.000	   EXIT	    14 	      4 	      1 	    127 	      1 
  240.000	  LEAVE	     4 	      4 	      4 	    230 	      1 
  284.578	  ENTER	    29 	      4 	      4 	    230 	      1 
  300.000	   EXIT	    15 	      4 	      3 	    192 	      9 
  300.000	   EXIT	    16 	      4 	      2 	    192 	      7 
  300.000	   EXIT	    17 	      4 	      4 	    180 	      3 
  300.000	   EXIT	    18 	      4 	      2 	    118 	      1 
  300.000	  LEAVE	     5 	      4 	      4 	    285 	      1 
  307.439	  ENTER	    30 	      3 	      4 	    285 	      1 
  307.785	  ENTER	    31 	      1 	      4 	    285 	      1 
  309.968	  ENTER	    32 	      6 	      4 	    285 	      1 
  310.246	  ENTER	    33 	      3 	      4 	    285 	      1 
  316.297	  ENTER	    34 	      1 	      4 	    285 	      1 
  324.621	  ENTER	    35 	      3 	      4 	    285 	      1 
  331.061	  ENTER	    36 	      3 	      4 	    285 	      1 
  332.825	  ENTER	    37 	      5 	      4 	    285 	      1 
  360.000	   EXIT	    19 	      5 	      4 	    218 	      8 
  360.000	   EXIT	    20 	      5 	      4 	    204 	      4 
  360.000	   EXIT	    21 	      5 	      1 	    170 	      3 
  360.000	   EXIT	    22 	      5 	      2 	    164 	      1 
  360.000	  LEAVE	     6 	      5 	      5 	    333 	      1 
  361.492	  ENTER	    38 	      3 	      5 	    333 	      1 
  376.353	  ENTER	    39 	      2 	      5 	    333 	      1 
  377.335	  ENTER	    40 	      1 	      5 	    333 	      1 
  377.632	  ENTER	    41 	      5 	      5 	    333 	      1 
  380.315	  ENTER	    42 	      2 	      5 	    333 	      1 
  390.956	  ENTER	    43 	      6 	      5 	    333 	      1 
  391.370	  ENTER	    44 	      2 	      5 	    333 	      1 
  393.312	  ENTER	    45 	      6 	      5 	    333 	      1 
  398.669	  ENTER	    46 	      3 	      5 	    333 	      1 
  410.815	  ENTER	    47 	      1 	      5 	    333 	      1 
  412.282	  ENTER	    48 	      1 	      5 	    333 	      1 
