    Time	  Event	 Count	      POISSON[2]	         VARS[4]	   WAIT[VARS[5]]	           VARS[1] 
    0.003	  ENTER	     1 	      2 	      2 	      0 	      1 
    3.035	  ENTER	     2 	      2 	      2 	      0 	      1 
   17.238	  ENTER	     3 	      3 	      2 	      0 	      1 
   22.144	  ENTER	     4 	      3 	      2 	      0 	      1 
   23.634	  ENTER	     5 	      5 	      2 	      0 	      1 
   34.833	  ENTER	     6 	      2 	      2 	      0 	      1 
   46.184	  ENTER	     7 	      4 	      2 	      0 	      1 
   51.508	  ENTER	     8 	      4 	      2 	      0 	      1 
   55.154	  ENTER	     9 	      1 	      2 	      0 	      1 
   60.000	   EXIT	     1 	      1 	      2 	     60 	     10 
   60.000	   EXIT	     2 	      1 	      2 	     57 	      8 
   60.000	   EXIT	     3 	      1 	      3 	   42.8 	      5 
   60.000	   EXIT	     4 	      1 	      3 	   37.9 	      2 
   60.000	  LEAVE	     1 	      1 	      1 	   55.2 	      1 
   60.000	   EXIT	     5 	      1 	      1 	   4.85 	      1 
   78.843	  ENTER	    10 	      4 	      1 	   4.85 	      1 
  102.642	  ENTER	    11 	      6 	      1 	   4.85 	      1 
  103.799	  ENTER	    12 	      2 	      1 	   4.85 	      1 
  109.291	  ENTER	    13 	      6 	      1 	   4.85 	      1 
  120.000	   EXIT	     6 	      6 	      5 	   96.4 	      7 
  120.000	   EXIT	     7 	      6 	      2 	   85.2 	      5 
  120.000	   EXIT	     8 	      6 	      4 	   73.8 	      1 
  120.000	  LEAVE	     2 	      6 	      6 	    109 	      1 
  123.617	  ENTER	    14 	      2 	      6 	    109 	      1 
  128.169	  ENTER	    15 	      1 	      6 	    109 	      1 
  136.792	  ENTER	    16 	      2 	      6 	    109 	      1 
  142.965	  ENTER	    17 	      4 	      6 	    109 	      1 
  153.036	  ENTER	    18 	      3 	      6 	    109 	      1 
  180.000	   EXIT	     9 	      3 	      4 	    128 	      8 
  180.000	   EXIT	    10 	      3 	      4 	    101 	      4 
  180.000	   EXIT	    11 	      3 	      2 	   76.2 	      2 
  180.000	   EXIT	    12 	      3 	      1 	   51.8 	      1 
  180.000	  LEAVE	     3 	      3 	      3 	    153 	      1 
  191.347	  ENTER	    19 	      7 	      3 	    153 	      1 
  198.917	  ENTER	    20 	      1 	      3 	    153 	      1 
  205.621	  ENTER	    21 	      2 	      3 	    153 	      1 
  225.735	  ENTER	    22 	      3 	      3 	    153 	      1 
  240.000	   EXIT	    13 	      3 	      6 	    137 	      6 
  240.000	   EXIT	    14 	      3 	      2 	    116 	      4 
  240.000	   EXIT	    15 	      3 	      2 	    103 	      2 
  240.000	   EXIT	    16 	      3 	      1 	   41.1 	      1 
  240.000	  LEAVE	     4 	      3 	      3 	    226 	      1 
  253.737	  ENTER	    23 	      4 	      3 	    226 	      1 
  300.000	   EXIT	    17 	      4 	      6 	    191 	      6 
  300.000	   EXIT	    18 	      4 	      4 	    157 	      2 
  300.000	  LEAVE	     5 	      4 	      4 	    254 	      2 
  304.850	  ENTER	    24 	      3 	      4 	    254 	      2 
  315.056	  ENTER	    25 	      4 	      4 	    254 	      2 
  320.045	  ENTER	    26 	      0 	      4 	    254 	      2 
  320.904	  ENTER	    27 	      7 	      4 	    254 	      2 
  323.832	  ENTER	    28 	      5 	      4 	    254 	      2 
  326.654	  ENTER	    29 	      2 	      4 	    254 	      2 
  334.432	  ENTER	    30 	      2 	      4 	    254 	      2 
  360.000	   EXIT	    19 	      2 	      3 	    207 	      9 
  360.000	   EXIT	    20 	      2 	      7 	    169 	      2 
  360.000	  LEAVE	     6 	      2 	      2 	    334 	      2 
  380.776	  ENTER	    31 	      3 	      2 	    334 	      2 
  381.290	  ENTER	    32 	      1 	      2 	    334 	      2 
  389.790	  ENTER	    33 	      3 	      2 	    334 	      2 
  390.483	  ENTER	    34 	      5 	      2 	    334 	      2 
  393.327	  ENTER	    35 	      3 	      2 	    334 	      2 
  398.508	  ENTER	    36 	      1 	      2 	    334 	      2 
  402.936	  ENTER	    37 	      2 	      2 	    334 	      2 
  412.351	  ENTER	    38 	      2 	      2 	    334 	      2 
  418.049	  ENTER	    39 	      2 	      2 	    334 	      2 
  420.000	   EXIT	    21 	      2 	      2 	    214 	     10 
  420.000	   EXIT	    22 	      2 	      3 	    194 	      7 
  420.000	   EXIT	    23 	      2 	      4 	    166 	      3 
  420.000	   EXIT	    24 	      2 	      2 	   93.3 	      1 
  420.000	  LEAVE	     7 	      2 	      2 	    418 	      1 
  430.171	  ENTER	    40 	      3 	      2 	    418 	      1 
  433.876	  ENTER	    41 	      1 	      2 	    418 	      1 
  440.527	  ENTER	    42 	      3 	      2 	    418 	      1 
  449.029	  ENTER	    43 	      2 	      2 	    418 	      1 
  449.740	  ENTER	    44 	      1 	      2 	    418 	      1 
  464.461	  ENTER	    45 	      7 	      2 	    418 	      1 
  467.491	  ENTER	    46 	      7 	      2 	    418 	      1 
  479.773	  ENTER	    47 	      5 	      2 	    418 	      1 
  480.000	   EXIT	    25 	      5 	      3 	    175 	      9 
  480.000	   EXIT	    26 	      5 	      4 	    165 	      5 
  480.000	   EXIT	    27 	      5 	      2 	    146 	      3 
  480.000	   EXIT	    28 	      5 	      1 	   98.7 	      2 
  480.000	   EXIT	    29 	      5 	      1 	   81.5 	      1 
  480.000	  LEAVE	     8 	      5 	      5 	    480 	      1 
  488.317	  ENTER	    48 	      4 	      5 	    480 	      1 
  500.400	  ENTER	    49 	      1 	      5 	    480 	      1 
  502.878	  ENTER	    50 	      4 	      5 	    480 	      1 
  503.236	  ENTER	    51 	      3 	      5 	    480 	      1 
  505.753	  ENTER	    52 	      2 	      5 	    480 	      1 
  540.000	   EXIT	    30 	      2 	      7 	    219 	      5 
  540.000	   EXIT	    31 	      2 	      3 	    159 	      2 
  540.000	   EXIT	    32 	      2 	      1 	    106 	      1 
  540.000	  LEAVE	     9 	      2 	      2 	    506 	      1 
  600.000	   EXIT	    33 	      2 	      5 	    276 	      7 
  600.000	   EXIT	    34 	      2 	      3 	    210 	      4 
  600.000	   EXIT	    35 	      2 	      3 	    207 	      1 
  600.000	  LEAVE	    10 	      2 	      2 	    506 	      1 
SUMMARY STATISTICS
POISSON[2]:
 Time Ave. = 	  2.516 Time Sample Var. =	  1.484
 Event Ave. =	  3.041 Event Sample Var. =	   2.72
 Minimum =	      0
 Maximum =	      7
VARS[4]:
 Time Ave. = 	    2.6 Time Sample Var. =	   1.56
 Event Ave. =	   3.01 Event Sample Var. =	  2.402
 Minimum =	      1
 Maximum =	      7
WAIT[VARS[5]]:
 Time Ave. = 	  351.4 Time Sample Var. =	3.424e+04
 Event Ave. =	  200.2 Event Sample Var. =	2.28e+04
 Minimum =	      0
 Maximum =	  505.8
VARS[1]:
 Time Ave. = 	   1.12 Time Sample Var. =	 0.1056
 Event Ave. =	   2.34 Event Sample Var. =	  5.111
 Minimum =	      1
 Maximum =	     10
