    Time	  Event	 Count	      POISSON[2]	         VARS[4]	   WAIT[VARS[5]]	           VARS[1] 
    0.002	  ENTER	     1 	      3 	      6 	      0 	      2 
    0.259	  ENTER	     2 	      5 	      6 	      0 	      2 
    1.115	  ENTER	     3 	      2 	      6 	      0 	      2 
   16.970	  ENTER	     4 	      6 	      6 	      0 	      2 
   18.919	  ENTER	     5 	      1 	      6 	      0 	      2 
   20.190	  ENTER	     6 	      3 	      6 	      0 	      2 
   28.583	  ENTER	     7 	      6 	      6 	      0 	      2 
   29.544	  ENTER	     8 	      5 	      6 	      0 	      2 
   38.674	  ENTER	     9 	      1 	      6 	      0 	      2 
   41.853	  ENTER	    10 	      4 	      6 	      0 	      2 
   60.000	   EXIT	     1 	      4 	      3 	     60 	      9 
   60.000	   EXIT	     2 	      4 	      5 	   59.7 	      4 
   60.000	   EXIT	     3 	      4 	      2 	   58.9 	      2 
   60.000	   EXIT	     4 	      4 	      1 	   41.1 	      1 
   60.000	  LEAVE	     1 	      4 	      4 	   41.9 	      1 
   85.941	  ENTER	    11 	      7 	      4 	   41.9 	      1 
   96.328	  ENTER	    12 	      3 	      4 	   41.9 	      1 
   97.622	  ENTER	    13 	      1 	      4 	   41.9 	      1 
  115.656	  ENTER	    14 	      4 	      4 	   41.9 	      1 
  117.692	  ENTER	    15 	      9 	      4 	   41.9 	      1 
  118.098	  ENTER	    16 	      3 	      4 	   41.9 	      1 
  118.563	  ENTER	    17 	      3 	      4 	   41.9 	      1 
  120.000	   EXIT	     5 	      3 	      6 	    103 	      6 
  120.000	   EXIT	     6 	      3 	      3 	   99.8 	      3 
  120.000	   EXIT	     7 	      3 	      1 	   81.3 	      2 
  120.000	   EXIT	     8 	      3 	      1 	   22.4 	      1 
  120.000	  LEAVE	     2 	      3 	      3 	    119 	      1 
  125.061	  ENTER	    18 	      3 	      3 	    119 	      1 
  139.420	  ENTER	    19 	      4 	      3 	    119 	      1 
  145.495	  ENTER	    20 	      5 	      3 	    119 	      1 
  159.578	  ENTER	    21 	      1 	      3 	    119 	      1 
  180.000	   EXIT	     9 	      1 	      6 	    151 	      6 
  180.000	   EXIT	    10 	      1 	      5 	    150 	      1 
  180.000	  LEAVE	     3 	      1 	      1 	    160 	      1 
  240.000	   EXIT	    11 	      1 	      4 	    198 	      8 
  240.000	   EXIT	    12 	      1 	      7 	    154 	      1 
  240.000	  LEAVE	     4 	      1 	      1 	    160 	      1 
  246.201	  ENTER	    22 	      5 	      1 	    160 	      1 
  246.916	  ENTER	    23 	      7 	      1 	    160 	      1 
  250.532	  ENTER	    24 	      6 	      1 	    160 	      1 
  257.570	  ENTER	    25 	      4 	      1 	    160 	      1 
  260.606	  ENTER	    26 	      5 	      1 	    160 	      1 
