    Time	  Event	 Count	      POISSON[2]	         VARS[4]	   WAIT[VARS[5]]	           VARS[1] 
    0.002	  ENTER	     1 	      1 	      4 	      0 	     19 
    1.709	  ENTER	     2 	      2 	      4 	      0 	     19 
   17.146	  ENTER	     3 	      5 	      4 	      0 	     19 
   20.757	  ENTER	     4 	      1 	      4 	      0 	     19 
   33.233	  ENTER	     5 	      1 	      4 	      0 	     19 
   35.489	  ENTER	     6 	      2 	      4 	      0 	     19 
   42.078	  ENTER	     7 	      5 	      4 	      0 	     19 
   52.470	  ENTER	     8 	      3 	      4 	      0 	     19 
   56.021	  ENTER	     9 	      5 	      4 	      0 	     19 
   57.692	  ENTER	    10 	      2 	      4 	      0 	     19 
   60.000	   EXIT	     1 	      2 	      1 	     60 	     23 
   60.000	   EXIT	     2 	      2 	      2 	   58.3 	     21 
   60.000	   EXIT	     3 	      2 	      5 	   42.9 	     16 
   60.000	   EXIT	     4 	      2 	      1 	   39.2 	     15 
   60.000	   EXIT	     5 	      2 	      1 	   26.8 	     14 
   60.000	   EXIT	     6 	      2 	      2 	   24.5 	     12 
   60.000	   EXIT	     7 	      2 	      5 	   17.9 	      7 
   60.000	   EXIT	     8 	      2 	      3 	   7.53 	      4 
   60.000	  LEAVE	     1 	      2 	      2 	   57.7 	      2 
   60.000	   EXIT	     9 	      2 	      2 	   2.31 	      2 
   67.810	  ENTER	    11 	      5 	      2 	   2.31 	      2 
   75.685	  ENTER	    12 	      5 	      2 	   2.31 	      2 
  120.000	   EXIT	    10 	      5 	      5 	     64 	     19 
  120.000	   EXIT	    11 	      5 	      5 	   52.2 	     14 
  120.000	  LEAVE	     2 	      5 	      5 	   75.7 	      9 
  120.000	   EXIT	    12 	      5 	      5 	   44.3 	      9 
  131.342	  ENTER	    13 	      4 	      5 	   44.3 	      9 
  136.301	  ENTER	    14 	      1 	      5 	   44.3 	      9 
  150.019	  ENTER	    15 	      5 	      5 	   44.3 	      9 
  152.496	  ENTER	    16 	      2 	      5 	   44.3 	      9 
  155.730	  ENTER	    17 	      4 	      5 	   44.3 	      9 
  160.524	  ENTER	    18 	      3 	      5 	   44.3 	      9 
  180.000	   EXIT	    13 	      3 	      4 	   48.7 	     20 
  180.000	   EXIT	    14 	      3 	      1 	   43.7 	     19 
  180.000	   EXIT	    15 	      3 	      5 	     30 	     14 
  180.000	   EXIT	    16 	      3 	      2 	   27.5 	     12 
  180.000	   EXIT	    17 	      3 	      4 	   24.3 	      8 
  180.000	  LEAVE	     3 	      3 	      3 	    161 	      5 
  180.000	   EXIT	    18 	      3 	      3 	   19.5 	      5 
  203.944	  ENTER	    19 	      3 	      3 	   19.5 	      5 
  207.779	  ENTER	    20 	      6 	      3 	   19.5 	      5 
  214.008	  ENTER	    21 	      8 	      3 	   19.5 	      5 
  216.989	  ENTER	    22 	      1 	      3 	   19.5 	      5 
  234.972	  ENTER	    23 	      2 	      3 	   19.5 	      5 
  236.367	  ENTER	    24 	      1 	      3 	   19.5 	      5 
  240.000	   EXIT	    19 	      1 	      3 	   36.1 	     21 
  240.000	   EXIT	    20 	      1 	      6 	   32.2 	     15 
  240.000	   EXIT	    21 	      1 	      8 	     26 	      7 
  240.000	   EXIT	    22 	      1 	      1 	     23 	      6 
  240.000	   EXIT	    23 	      1 	      2 	   5.03 	      4 
  240.000	  LEAVE	     4 	      1 	      1 	    236 	      3 
  240.000	   EXIT	    24 	      1 	      1 	   3.63 	      3 
  265.021	  ENTER	    25 	      4 	      1 	   3.63 	      3 
  272.145	  ENTER	    26 	      2 	      1 	   3.63 	      3 
  281.511	  ENTER	    27 	      2 	      1 	   3.63 	      3 
  300.000	   EXIT	    25 	      2 	      4 	     35 	     20 
  300.000	   EXIT	    26 	      2 	      2 	   27.9 	     18 
  300.000	  LEAVE	     5 	      2 	      2 	    282 	     16 
  300.000	   EXIT	    27 	      2 	      2 	   18.5 	     16 
  332.319	  ENTER	    28 	      6 	      2 	   18.5 	     16 
  334.093	  ENTER	    29 	      2 	      2 	   18.5 	     16 
  334.617	  ENTER	    30 	      3 	      2 	   18.5 	     16 
  334.867	  ENTER	    31 	      6 	      2 	   18.5 	     16 
  344.812	  ENTER	    32 	      4 	      2 	   18.5 	     16 
  355.034	  ENTER	    33 	      4 	      2 	   18.5 	     16 
  357.985	  ENTER	    34 	      6 	      2 	   18.5 	     16 
  360.000	   EXIT	    28 	      6 	      6 	   27.7 	     18 
  360.000	   EXIT	    29 	      6 	      2 	   25.9 	     16 
  360.000	   EXIT	    30 	      6 	      3 	   25.4 	     13 
  360.000	   EXIT	    31 	      6 	      6 	   25.1 	      7 
  360.000	   EXIT	    32 	      6 	      4 	   15.2 	      3 
  360.000	  LEAVE	     6 	      6 	      6 	    358 	      3 
  360.764	  ENTER	    35 	      2 	      6 	    358 	      3 
  362.578	  ENTER	    36 	      2 	      6 	    358 	      3 
  373.385	  ENTER	    37 	      1 	      6 	    358 	      3 
