    Time	  Event	 Count	      POISSON[2]	         VARS[4]	   WAIT[VARS[5]]	           VARS[1] 
    0.004	  ENTER	     1 	      8 	     -1 	      0 	     24 
    8.605	  ENTER	     2 	      5 	     -1 	      0 	     24 
   43.947	  ENTER	     3 	      4 	     -1 	      0 	     24 
   45.820	  ENTER	     4 	      4 	     -1 	      0 	     24 
   49.507	  ENTER	     5 	      1 	     -1 	      0 	     24 
   56.764	  ENTER	     6 	      5 	     -1 	      0 	     24 
   60.000	   EXIT	     1 	      5 	      8 	     60 	     16 
   60.000	   EXIT	     2 	      5 	      5 	   51.4 	     11 
   60.000	   EXIT	     3 	      5 	      4 	   16.1 	      7 
   60.000	   EXIT	     4 	      5 	      4 	   14.2 	      3 
   60.000	   EXIT	     5 	      5 	      1 	   10.5 	      2 
   60.000	  LEAVE	     1 	      5 	      5 	   56.8 	      2 
   61.436	  ENTER	     7 	      1 	      5 	   56.8 	      2 
   65.774	  ENTER	     8 	      5 	      5 	   56.8 	      2 
   76.794	  ENTER	     9 	      7 	      5 	   56.8 	      2 
   80.720	  ENTER	    10 	      4 	      5 	   56.8 	      2 
   81.007	  ENTER	    11 	      4 	      5 	   56.8 	      2 
   93.007	  ENTER	    12 	      4 	      5 	   56.8 	      2 
   95.328	  ENTER	    13 	      2 	      5 	   56.8 	      2 
  102.344	  ENTER	    14 	      5 	      5 	   56.8 	      2 
  105.467	  ENTER	    15 	      5 	      5 	   56.8 	      2 
  120.000	   EXIT	     6 	      5 	      5 	   63.2 	     19 
  120.000	   EXIT	     7 	      5 	      1 	   58.6 	     18 
  120.000	   EXIT	     8 	      5 	      5 	   54.2 	     13 
  120.000	   EXIT	     9 	      5 	      7 	   43.2 	      6 
  120.000	   EXIT	    10 	      5 	      4 	   39.3 	      2 
  120.000	  LEAVE	     2 	      5 	      5 	    105 	      2 
  141.547	  ENTER	    16 	      2 	      5 	    105 	      2 
  145.101	  ENTER	    17 	      6 	      5 	    105 	      2 
  159.786	  ENTER	    18 	      6 	      5 	    105 	      2 
  170.361	  ENTER	    19 	      6 	      5 	    105 	      2 
  171.437	  ENTER	    20 	      4 	      5 	    105 	      2 
  180.000	   EXIT	    11 	      4 	      4 	     99 	     20 
  180.000	   EXIT	    12 	      4 	      4 	     87 	     16 
  180.000	   EXIT	    13 	      4 	      2 	   84.7 	     14 
  180.000	   EXIT	    14 	      4 	      5 	   77.7 	      9 
  180.000	   EXIT	    15 	      4 	      5 	   74.5 	      4 
  180.000	   EXIT	    16 	      4 	      2 	   38.5 	      2 
  180.000	  LEAVE	     3 	      4 	      4 	    171 	      2 
  183.978	  ENTER	    21 	      3 	      4 	    171 	      2 
  204.932	  ENTER	    22 	      4 	      4 	    171 	      2 
  208.367	  ENTER	    23 	      4 	      4 	    171 	      2 
  215.408	  ENTER	    24 	      3 	      4 	    171 	      2 
  216.362	  ENTER	    25 	      5 	      4 	    171 	      2 
  216.925	  ENTER	    26 	      3 	      4 	    171 	      2 
  217.777	  ENTER	    27 	      2 	      4 	    171 	      2 
  219.551	  ENTER	    28 	      4 	      4 	    171 	      2 
  220.616	  ENTER	    29 	      4 	      4 	    171 	      2 
  221.780	  ENTER	    30 	      7 	      4 	    171 	      2 
  236.278	  ENTER	    31 	      1 	      4 	    171 	      2 
