    Time	  Event	 Count	      POISSON[2]	         VARS[4]	   WAIT[VARS[5]]	           VARS[1] 
    0.001	  ENTER	     1 	      2 	     -1 	      0 	     24 
    8.639	  ENTER	     2 	      2 	     -1 	      0 	     24 
   18.515	  ENTER	     3 	      5 	     -1 	      0 	     24 
   20.952	  ENTER	     4 	      3 	     -1 	      0 	     24 
   21.505	  ENTER	     5 	      1 	     -1 	      0 	     24 
   24.266	  ENTER	     6 	      2 	     -1 	      0 	     24 
   25.939	  ENTER	     7 	      3 	     -1 	      0 	     24 
   60.000	   EXIT	     1 	      3 	      2 	     60 	     22 
   60.000	   EXIT	     2 	      3 	      2 	   51.4 	     20 
   60.000	   EXIT	     3 	      3 	      5 	   41.5 	     15 
   60.000	   EXIT	     4 	      3 	      3 	     39 	     12 
   60.000	   EXIT	     5 	      3 	      1 	   38.5 	     11 
   60.000	   EXIT	     6 	      3 	      2 	   35.7 	      9 
   60.000	  LEAVE	     1 	      3 	      3 	   25.9 	      6 
   60.000	   EXIT	     7 	      3 	      3 	   34.1 	      6 
   74.212	  ENTER	     8 	      5 	      3 	   34.1 	      6 
   82.642	  ENTER	     9 	      2 	      3 	   34.1 	      6 
  116.015	  ENTER	    10 	      4 	      3 	   34.1 	      6 
  120.000	   EXIT	     8 	      4 	      5 	   45.8 	     19 
  120.000	   EXIT	     9 	      4 	      2 	   37.4 	     17 
  120.000	  LEAVE	     2 	      4 	      4 	    116 	     13 
  120.000	   EXIT	    10 	      4 	      4 	   3.99 	     13 
  133.064	  ENTER	    11 	      8 	      4 	   3.99 	     13 
  135.270	  ENTER	    12 	      1 	      4 	   3.99 	     13 
  154.638	  ENTER	    13 	      3 	      4 	   3.99 	     13 
  172.264	  ENTER	    14 	      1 	      4 	   3.99 	     13 
  176.935	  ENTER	    15 	      4 	      4 	   3.99 	     13 
  180.000	   EXIT	    11 	      4 	      8 	   46.9 	     16 
  180.000	   EXIT	    12 	      4 	      1 	   44.7 	     15 
  180.000	   EXIT	    13 	      4 	      3 	   25.4 	     12 
  180.000	   EXIT	    14 	      4 	      1 	   7.74 	     11 
  180.000	  LEAVE	     3 	      4 	      4 	    177 	      7 
  180.000	   EXIT	    15 	      4 	      4 	   3.07 	      7 
  186.343	  ENTER	    16 	      3 	      4 	   3.07 	      7 
  195.531	  ENTER	    17 	      6 	      4 	   3.07 	      7 
  197.644	  ENTER	    18 	      2 	      4 	   3.07 	      7 
  213.655	  ENTER	    19 	      2 	      4 	   3.07 	      7 
  214.635	  ENTER	    20 	      4 	      4 	   3.07 	      7 
  217.273	  ENTER	    21 	      7 	      4 	   3.07 	      7 
  235.893	  ENTER	    22 	      3 	      4 	   3.07 	      7 
  240.000	   EXIT	    16 	      3 	      3 	   53.7 	     21 
  240.000	   EXIT	    17 	      3 	      6 	   44.5 	     15 
  240.000	   EXIT	    18 	      3 	      2 	   42.4 	     13 
  240.000	   EXIT	    19 	      3 	      2 	   26.3 	     11 
  240.000	   EXIT	    20 	      3 	      4 	   25.4 	      7 
  240.000	  LEAVE	     4 	      3 	      3 	    236 	      4 
  240.000	   EXIT	    21 	      3 	      3 	   4.11 	      4 
  247.567	  ENTER	    23 	      2 	      3 	   4.11 	      4 
  256.160	  ENTER	    24 	      5 	      3 	   4.11 	      4 
  256.527	  ENTER	    25 	      7 	      3 	   4.11 	      4 
  273.159	  ENTER	    26 	      1 	      3 	   4.11 	      4 
  273.632	  ENTER	    27 	      6 	      3 	   4.11 	      4 
  279.885	  ENTER	    28 	      5 	      3 	   4.11 	      4 
  299.703	  ENTER	    29 	      7 	      3 	   4.11 	      4 
  300.000	   EXIT	    22 	      7 	      7 	   82.7 	     17 
  300.000	   EXIT	    23 	      7 	      2 	   52.4 	     15 
  300.000	   EXIT	    24 	      7 	      5 	   43.8 	     10 
  300.000	   EXIT	    25 	      7 	      7 	   43.5 	      3 
  300.000	   EXIT	    26 	      7 	      1 	   26.8 	      2 
  300.000	  LEAVE	     5 	      7 	      7 	    300 	      2 
  307.054	  ENTER	    30 	      3 	      7 	    300 	      2 
  324.207	  ENTER	    31 	      4 	      7 	    300 	      2 
  332.746	  ENTER	    32 	      3 	      7 	    300 	      2 
  333.120	  ENTER	    33 	      4 	      7 	    300 	      2 
  338.699	  ENTER	    34 	      0 	      7 	    300 	      2 
  360.000	   EXIT	    27 	      0 	      6 	   86.4 	     18 
  360.000	   EXIT	    28 	      0 	      5 	   80.1 	     13 
  360.000	   EXIT	    29 	      0 	      7 	   60.3 	      6 
  360.000	   EXIT	    30 	      0 	      3 	   52.9 	      3 
  360.000	  LEAVE	     6 	      0 	     -1 	    339 	      3 
  362.457	  ENTER	    35 	      2 	     -1 	    339 	      3 
  366.467	  ENTER	    36 	      2 	     -1 	    339 	      3 
  383.113	  ENTER	    37 	      3 	     -1 	    339 	      3 
  392.099	  ENTER	    38 	      3 	     -1 	    339 	      3 
  410.791	  ENTER	    39 	      5 	     -1 	    339 	      3 
  412.693	  ENTER	    40 	      5 	     -1 	    339 	      3 
  418.334	  ENTER	    41 	      4 	     -1 	    339 	      3 
  420.000	   EXIT	    31 	      4 	      4 	   95.8 	     20 
  420.000	   EXIT	    32 	      4 	      3 	   87.3 	     17 
  420.000	   EXIT	    33 	      4 	      4 	   86.9 	     13 
  420.000	   EXIT	    34 	      4 	      2 	   57.5 	     11 
  420.000	   EXIT	    35 	      4 	      2 	   53.5 	      9 
  420.000	   EXIT	    36 	      4 	      3 	   36.9 	      6 
  420.000	   EXIT	    37 	      4 	      3 	   27.9 	      3 
  420.000	  LEAVE	     7 	      4 	      4 	    418 	      3 
  421.899	  ENTER	    42 	      6 	      4 	    418 	      3 
  423.940	  ENTER	    43 	      3 	      4 	    418 	      3 
  444.524	  ENTER	    44 	      4 	      4 	    418 	      3 
  453.153	  ENTER	    45 	      3 	      4 	    418 	      3 
  480.000	   EXIT	    38 	      3 	      5 	   69.2 	     19 
  480.000	   EXIT	    39 	      3 	      5 	   67.3 	     14 
  480.000	   EXIT	    40 	      3 	      4 	   61.7 	     10 
  480.000	   EXIT	    41 	      3 	      6 	   58.1 	      4 
  480.000	   EXIT	    42 	      3 	      3 	   56.1 	      1 
  480.000	  LEAVE	     8 	      3 	      3 	    453 	      1 
  498.622	  ENTER	    46 	      3 	      3 	    453 	      1 
  498.728	  ENTER	    47 	      2 	      3 	    453 	      1 
  500.834	  ENTER	    48 	      3 	      3 	    453 	      1 
  507.908	  ENTER	    49 	      6 	      3 	    453 	      1 
  540.000	   EXIT	    43 	      6 	      4 	   95.5 	     20 
  540.000	   EXIT	    44 	      6 	      3 	   86.8 	     17 
  540.000	   EXIT	    45 	      6 	      3 	   41.4 	     14 
  540.000	   EXIT	    46 	      6 	      2 	   41.3 	     12 
  540.000	   EXIT	    47 	      6 	      3 	   39.2 	      9 
  540.000	  LEAVE	     9 	      6 	      6 	    508 	      3 
  540.000	   EXIT	    48 	      6 	      6 	   32.1 	      3 
  600.000	  LEAVE	    10 	      6 	     -1 	   32.1 	     24 
SUMMARY STATISTICS
POISSON[2]:
 Time Ave. = 	  4.594 Time Sample Var. =	  3.354
 Event Ave. =	  3.729 Event Sample Var. =	  3.263
 Minimum =	      0
 Maximum =	      8
VARS[4]:
 Time Ave. = 	   1.52 Time Sample Var. =	   7.81
 Event Ave. =	  3.112 Event Sample Var. =	   5.09
