    Time	  Event	 Count	      POISSON[2]	         VARS[4]	   WAIT[VARS[5]]	           VARS[1] 
    0.002	  ENTER	     1 	      4 	      5 	      0 	      1 
   22.429	  ENTER	     2 	      4 	      5 	      0 	      1 
   49.766	  ENTER	     3 	      3 	      5 	      0 	      1 
   60.000	   EXIT	     1 	      3 	      4 	     60 	     12 
   60.000	   EXIT	     2 	      3 	      4 	   37.6 	      8 
   60.000	  LEAVE	     1 	      3 	      3 	   49.8 	      5 
   60.000	   EXIT	     3 	      3 	      3 	   10.2 	      5 
   64.062	  ENTER	     4 	      2 	      3 	   10.2 	      5 
   69.774	  ENTER	     5 	      3 	      3 	   10.2 	      5 
  101.353	  ENTER	     6 	      2 	      3 	   10.2 	      5 
  106.234	  ENTER	     7 	      2 	      3 	   10.2 	      5 
  120.000	   EXIT	     4 	      2 	      2 	   55.9 	     14 
  120.000	   EXIT	     5 	      2 	      3 	   50.2 	     11 
  120.000	   EXIT	     6 	      2 	      2 	   18.6 	      9 
  120.000	  LEAVE	     2 	      2 	      2 	    106 	      7 
  120.000	   EXIT	     7 	      2 	      2 	   13.8 	      7 
  120.860	  ENTER	     8 	      3 	      2 	   13.8 	      7 
  123.359	  ENTER	     9 	      6 	      2 	   13.8 	      7 
  129.066	  ENTER	    10 	      4 	      2 	   13.8 	      7 
  180.000	   EXIT	     8 	      4 	      3 	   59.1 	     13 
  180.000	   EXIT	     9 	      4 	      6 	   56.6 	      7 
  180.000	  LEAVE	     3 	      4 	      4 	    129 	      3 
  180.000	   EXIT	    10 	      4 	      4 	   50.9 	      3 
  207.800	  ENTER	    11 	      3 	      4 	   50.9 	      3 
  231.216	  ENTER	    12 	      3 	      4 	   50.9 	      3 
  235.257	  ENTER	    13 	      5 	      4 	   50.9 	      3 
  240.000	   EXIT	    11 	      5 	      3 	   32.2 	     13 
  240.000	   EXIT	    12 	      5 	      3 	   8.78 	     10 
  240.000	  LEAVE	     4 	      5 	      5 	    235 	      5 
  240.000	   EXIT	    13 	      5 	      5 	   4.74 	      5 
  247.503	  ENTER	    14 	      1 	      5 	   4.74 	      5 
  253.502	  ENTER	    15 	      2 	      5 	   4.74 	      5 
  264.128	  ENTER	    16 	      4 	      5 	   4.74 	      5 
  278.125	  ENTER	    17 	      5 	      5 	   4.74 	      5 
  279.194	  ENTER	    18 	      2 	      5 	   4.74 	      5 
  292.630	  ENTER	    19 	      3 	      5 	   4.74 	      5 
  300.000	   EXIT	    14 	      3 	      1 	   52.5 	     15 
  300.000	   EXIT	    15 	      3 	      2 	   46.5 	     13 
  300.000	   EXIT	    16 	      3 	      4 	   35.9 	      9 
  300.000	   EXIT	    17 	      3 	      5 	   21.9 	      4 
  300.000	   EXIT	    18 	      3 	      2 	   20.8 	      2 
  300.000	  LEAVE	     5 	      3 	      3 	    293 	      2 
  302.087	  ENTER	    20 	      4 	      3 	    293 	      2 
  319.273	  ENTER	    21 	      3 	      3 	    293 	      2 
  329.855	  ENTER	    22 	      4 	      3 	    293 	      2 
  336.062	  ENTER	    23 	      2 	      3 	    293 	      2 
  347.473	  ENTER	    24 	      1 	      3 	    293 	      2 
  347.891	  ENTER	    25 	      6 	      3 	    293 	      2 
  356.838	  ENTER	    26 	      8 	      3 	    293 	      2 
  360.000	   EXIT	    19 	      8 	      3 	   67.4 	     13 
  360.000	   EXIT	    20 	      8 	      4 	   57.9 	      9 
  360.000	   EXIT	    21 	      8 	      3 	   40.7 	      6 
  360.000	   EXIT	    22 	      8 	      4 	   30.1 	      2 
  360.000	   EXIT	    23 	      8 	      1 	   12.5 	      1 
  360.000	  LEAVE	     6 	      8 	      8 	    357 	      1 
  360.511	  ENTER	    27 	      3 	      8 	    357 	      1 
  363.193	  ENTER	    28 	      3 	      8 	    357 	      1 
  368.775	  ENTER	    29 	      1 	      8 	    357 	      1 
  383.589	  ENTER	    30 	      5 	      8 	    357 	      1 
  402.163	  ENTER	    31 	      4 	      8 	    357 	      1 
  410.485	  ENTER	    32 	      0 	      8 	    357 	      1 
  420.000	   EXIT	    24 	      0 	      2 	   83.9 	     14 
  420.000	   EXIT	    25 	      0 	      6 	   72.1 	      8 
  420.000	   EXIT	    26 	      0 	      3 	   59.5 	      5 
  420.000	   EXIT	    27 	      0 	      3 	   56.8 	      2 
  420.000	   EXIT	    28 	      0 	      1 	   51.2 	      1 
  420.000	  LEAVE	     7 	      0 	     -1 	    410 	      1 
  429.109	  ENTER	    33 	      1 	     -1 	    410 	      1 
  450.838	  ENTER	    34 	      1 	     -1 	    410 	      1 
  459.240	  ENTER	    35 	      2 	     -1 	    410 	      1 
  467.616	  ENTER	    36 	      9 	     -1 	    410 	      1 
