    Time	  Event	 Count	      POISSON[2]	         VARS[4]	   WAIT[VARS[5]]	           VARS[1] 
    0.004	  ENTER	     1 	      3 	      2 	      0 	      1 
    0.524	  ENTER	     2 	      5 	      2 	      0 	      1 
    2.316	  ENTER	     3 	      5 	      2 	      0 	      1 
   11.240	  ENTER	     4 	      4 	      2 	      0 	      1 
   13.526	  ENTER	     5 	      1 	      2 	      0 	      1 
   16.145	  ENTER	     6 	      2 	      2 	      0 	      1 
   19.085	  ENTER	     7 	      2 	      2 	      0 	      1 
   21.111	  ENTER	     8 	      4 	      2 	      0 	      1 
   36.953	  ENTER	     9 	      2 	      2 	      0 	      1 
   47.576	  ENTER	    10 	      2 	      2 	      0 	      1 
   59.501	  ENTER	    11 	      5 	      2 	      0 	      1 
   60.000	   EXIT	     1 	      5 	      3 	     60 	     13 
   60.000	   EXIT	     2 	      5 	      5 	   59.5 	      8 
   60.000	   EXIT	     3 	      5 	      5 	   57.7 	      3 
   60.000	   EXIT	     4 	      5 	      1 	   46.5 	      2 
   60.000	  LEAVE	     1 	      5 	      5 	   59.5 	      2 
   96.658	  ENTER	    12 	      5 	      5 	   59.5 	      2 
  114.006	  ENTER	    13 	      2 	      5 	   59.5 	      2 
  120.000	   EXIT	     5 	      2 	      4 	    109 	     12 
  120.000	   EXIT	     6 	      2 	      2 	    104 	     10 
  120.000	   EXIT	     7 	      2 	      2 	    101 	      8 
  120.000	   EXIT	     8 	      2 	      4 	   98.9 	      4 
  120.000	   EXIT	     9 	      2 	      2 	     83 	      2 
  120.000	  LEAVE	     2 	      2 	      2 	    114 	      2 
  126.841	  ENTER	    14 	      1 	      2 	    114 	      2 
  131.824	  ENTER	    15 	      1 	      2 	    114 	      2 
  145.519	  ENTER	    16 	      2 	      2 	    114 	      2 
  150.053	  ENTER	    17 	      3 	      2 	    114 	      2 
  155.664	  ENTER	    18 	      6 	      2 	    114 	      2 
  180.000	   EXIT	    10 	      6 	      2 	    132 	     14 
  180.000	   EXIT	    11 	      6 	      5 	    120 	      9 
  180.000	   EXIT	    12 	      6 	      5 	   83.3 	      4 
  180.000	   EXIT	    13 	      6 	      2 	     66 	      2 
  180.000	   EXIT	    14 	      6 	      1 	   53.2 	      1 
  180.000	  LEAVE	     3 	      6 	      6 	    156 	      1 
  183.693	  ENTER	    19 	      5 	      6 	    156 	      1 
  185.279	  ENTER	    20 	      3 	      6 	    156 	      1 
  186.424	  ENTER	    21 	      7 	      6 	    156 	      1 
  187.162	  ENTER	    22 	      6 	      6 	    156 	      1 
  223.629	  ENTER	    23 	      1 	      6 	    156 	      1 
  233.600	  ENTER	    24 	      2 	      6 	    156 	      1 
  236.296	  ENTER	    25 	      9 	      6 	    156 	      1 
  240.000	   EXIT	    15 	      9 	      1 	    108 	     15 
  240.000	   EXIT	    16 	      9 	      2 	   94.5 	     13 
  240.000	   EXIT	    17 	      9 	      3 	   89.9 	     10 
  240.000	   EXIT	    18 	      9 	      6 	   84.3 	      4 
  240.000	   EXIT	    19 	      9 	      3 	   54.7 	      1 
  240.000	  LEAVE	     4 	      9 	      9 	    236 	      1 
  240.171	  ENTER	    26 	      4 	      9 	    236 	      1 
  262.851	  ENTER	    27 	      5 	      9 	    236 	      1 
  279.110	  ENTER	    28 	      7 	      9 	    236 	      1 
  295.076	  ENTER	    29 	      4 	      9 	    236 	      1 
  300.000	   EXIT	    20 	      4 	      5 	    116 	     11 
  300.000	   EXIT	    21 	      4 	      7 	    114 	      4 
  300.000	   EXIT	    22 	      4 	      1 	   76.4 	      3 
  300.000	   EXIT	    23 	      4 	      2 	   66.4 	      1 
  300.000	  LEAVE	     5 	      4 	      4 	    295 	      1 
  319.829	  ENTER	    30 	      2 	      4 	    295 	      1 
  327.442	  ENTER	    31 	      2 	      4 	    295 	      1 
  340.907	  ENTER	    32 	      2 	      4 	    295 	      1 
  357.285	  ENTER	    33 	      2 	      4 	    295 	      1 
  360.000	   EXIT	    24 	      2 	      6 	    173 	     10 
  360.000	   EXIT	    25 	      2 	      9 	    124 	      1 
  360.000	  LEAVE	     6 	      2 	      2 	    357 	      1 
  386.133	  ENTER	    34 	      7 	      2 	    357 	      1 
  405.583	  ENTER	    35 	      4 	      2 	    357 	      1 
  415.210	  ENTER	    36 	      5 	      2 	    357 	      1 
  417.557	  ENTER	    37 	      3 	      2 	    357 	      1 
  420.000	   EXIT	    26 	      3 	      4 	    180 	     12 
  420.000	   EXIT	    27 	      3 	      5 	    157 	      7 
  420.000	   EXIT	    28 	      3 	      4 	    125 	      3 
  420.000	   EXIT	    29 	      3 	      2 	    100 	      1 
  420.000	  LEAVE	     7 	      3 	      3 	    418 	      1 
  421.246	  ENTER	    38 	      6 	      3 	    418 	      1 
  428.775	  ENTER	    39 	      5 	      3 	    418 	      1 
  430.041	  ENTER	    40 	      3 	      3 	    418 	      1 
  436.801	  ENTER	    41 	      1 	      3 	    418 	      1 
  454.557	  ENTER	    42 	      7 	      3 	    418 	      1 
  459.714	  ENTER	    43 	      4 	      3 	    418 	      1 
  466.776	  ENTER	    44 	      1 	      3 	    418 	      1 
  466.801	  ENTER	    45 	      4 	      3 	    418 	      1 
  467.213	  ENTER	    46 	      3 	      3 	    418 	      1 
  470.864	  ENTER	    47 	      8 	      3 	    418 	      1 
  475.160	  ENTER	    48 	      2 	      3 	    418 	      1 
  480.000	   EXIT	    30 	      2 	      7 	    201 	      9 
  480.000	   EXIT	    31 	      2 	      2 	    153 	      7 
  480.000	   EXIT	    32 	      2 	      2 	    139 	      5 
  480.000	   EXIT	    33 	      2 	      2 	    123 	      3 
  480.000	   EXIT	    34 	      2 	      1 	   43.2 	      2 
  480.000	   EXIT	    35 	      2 	      1 	   13.2 	      1 
  480.000	  LEAVE	     8 	      2 	      2 	    475 	      1 
  502.231	  ENTER	    49 	      1 	      2 	    475 	      1 
  540.000	   EXIT	    36 	      1 	      7 	    154 	      9 
  540.000	   EXIT	    37 	      1 	      4 	    134 	      5 
  540.000	   EXIT	    38 	      1 	      3 	    122 	      2 
  540.000	  LEAVE	     9 	      1 	      1 	    502 	      1 
  540.000	   EXIT	    39 	      1 	      1 	   37.8 	      1 
  600.000	   EXIT	    40 	      1 	      5 	    185 	     11 
  600.000	   EXIT	    41 	      1 	      6 	    179 	      5 
  600.000	   EXIT	    42 	      1 	      3 	    170 	      2 
  600.000	  LEAVE	    10 	      1 	     -1 	   37.8 	      2 
SUMMARY STATISTICS
POISSON[2]:
 Time Ave. = 	  2.447 Time Sample Var. =	  4.008
 Event Ave. =	  3.673 Event Sample Var. =	  5.269
 Minimum =	      1
 Maximum =	      9
VARS[4]:
 Time Ave. = 	   1.76 Time Sample Var. =	  8.342
 Event Ave. =	  3.554 Event Sample Var. =	  4.603
 Minimum =	     -1
 Maximum =	      9
WAIT[VARS[5]]:
 Time Ave. = 	    144 Time Sample Var. =	2.261e+04
 Event Ave. =	  173.7 Event Sample Var. =	1.931e+04
 Minimum =	      0
 Maximum =	  502.2
VARS[1]:
 Time Ave. = 	   1.52 Time Sample Var. =	 0.2496
 Event Ave. =	  3.158 Event Sample Var. =	  13.32
 Minimum =	      1
 Maximum =	     15
