    Time	  Event	 Count	      POISSON[2]	         VARS[4]	   WAIT[VARS[5]]	           VARS[1] 
    0.002	  ENTER	     1 	      1 	      4 	      0 	      1 
    1.709	  ENTER	     2 	      2 	      4 	      0 	      1 
   17.146	  ENTER	     3 	      5 	      4 	      0 	      1 
   20.757	  ENTER	     4 	      1 	      4 	      0 	      1 
   33.233	  ENTER	     5 	      1 	      4 	      0 	      1 
   35.489	  ENTER	     6 	      2 	      4 	      0 	      1 
   42.078	  ENTER	     7 	      5 	      4 	      0 	      1 
   52.470	  ENTER	     8 	      3 	      4 	      0 	      1 
   56.021	  ENTER	     9 	      5 	      4 	      0 	      1 
   57.692	  ENTER	    10 	      2 	      4 	      0 	      1 
   60.000	   EXIT	     1 	      2 	      1 	     60 	     15 
   60.000	   EXIT	     2 	      2 	      2 	   58.3 	     13 
   60.000	   EXIT	     3 	      2 	      5 	   42.9 	      8 
   60.000	   EXIT	     4 	      2 	      1 	   39.2 	      7 
   60.000	   EXIT	     5 	      2 	      1 	   26.8 	      6 
   60.000	   EXIT	     6 	      2 	      2 	   24.5 	      4 
   60.000	   EXIT	     7 	      2 	      3 	   7.53 	      1 
   60.000	  LEAVE	     1 	      2 	      2 	   57.7 	      1 
   67.810	  ENTER	    11 	      5 	      2 	   57.7 	      1 
   75.685	  ENTER	    12 	      5 	      2 	   57.7 	      1 
  120.000	   EXIT	     8 	      5 	      5 	   77.9 	     11 
  120.000	   EXIT	     9 	      5 	      5 	     64 	      6 
  120.000	   EXIT	    10 	      5 	      2 	   62.3 	      4 
  120.000	  LEAVE	     2 	      5 	      5 	   75.7 	      4 
  131.342	  ENTER	    13 	      4 	      5 	   75.7 	      4 
  136.301	  ENTER	    14 	      1 	      5 	   75.7 	      4 
  150.019	  ENTER	    15 	      5 	      5 	   75.7 	      4 
  152.496	  ENTER	    16 	      2 	      5 	   75.7 	      4 
  155.730	  ENTER	    17 	      4 	      5 	   75.7 	      4 
  160.524	  ENTER	    18 	      3 	      5 	   75.7 	      4 
  180.000	   EXIT	    11 	      3 	      5 	    112 	     11 
  180.000	   EXIT	    12 	      3 	      5 	    104 	      6 
  180.000	   EXIT	    13 	      3 	      4 	   48.7 	      2 
  180.000	   EXIT	    14 	      3 	      1 	   43.7 	      1 
  180.000	  LEAVE	     3 	      3 	      3 	    161 	      1 
  203.944	  ENTER	    19 	      3 	      3 	    161 	      1 
  207.779	  ENTER	    20 	      6 	      3 	    161 	      1 
  214.008	  ENTER	    21 	      8 	      3 	    161 	      1 
  216.989	  ENTER	    22 	      1 	      3 	    161 	      1 
  234.972	  ENTER	    23 	      2 	      3 	    161 	      1 
  236.367	  ENTER	    24 	      1 	      3 	    161 	      1 
  240.000	   EXIT	    15 	      1 	      5 	     90 	     11 
  240.000	   EXIT	    16 	      1 	      2 	   87.5 	      9 
  240.000	   EXIT	    17 	      1 	      4 	   84.3 	      5 
  240.000	   EXIT	    18 	      1 	      3 	   79.5 	      2 
  240.000	   EXIT	    19 	      1 	      1 	     23 	      1 
  240.000	  LEAVE	     4 	      1 	      1 	    236 	      1 
  265.021	  ENTER	    25 	      4 	      1 	    236 	      1 
  272.145	  ENTER	    26 	      2 	      1 	    236 	      1 
  281.511	  ENTER	    27 	      2 	      1 	    236 	      1 
  300.000	   EXIT	    20 	      2 	      3 	   96.1 	     13 
  300.000	   EXIT	    21 	      2 	      6 	   92.2 	      7 
  300.000	   EXIT	    22 	      2 	      2 	     65 	      5 
  300.000	   EXIT	    23 	      2 	      1 	   63.6 	      4 
  300.000	   EXIT	    24 	      2 	      2 	   27.9 	      2 
  300.000	  LEAVE	     5 	      2 	      2 	    282 	      2 
  332.319	  ENTER	    28 	      6 	      2 	    282 	      2 
  334.093	  ENTER	    29 	      2 	      2 	    282 	      2 
  334.617	  ENTER	    30 	      3 	      2 	    282 	      2 
  334.867	  ENTER	    31 	      6 	      2 	    282 	      2 
  344.812	  ENTER	    32 	      4 	      2 	    282 	      2 
  355.034	  ENTER	    33 	      4 	      2 	    282 	      2 
  357.985	  ENTER	    34 	      6 	      2 	    282 	      2 
  360.000	   EXIT	    25 	      6 	      8 	    146 	      8 
  360.000	   EXIT	    26 	      6 	      4 	     95 	      4 
  360.000	   EXIT	    27 	      6 	      2 	   78.5 	      2 
  360.000	  LEAVE	     6 	      6 	      6 	    358 	      2 
  360.764	  ENTER	    35 	      2 	      6 	    358 	      2 
  362.578	  ENTER	    36 	      2 	      6 	    358 	      2 
  373.385	  ENTER	    37 	      1 	      6 	    358 	      2 
  383.100	  ENTER	    38 	      5 	      6 	    358 	      2 
  400.987	  ENTER	    39 	      7 	      6 	    358 	      2 
  420.000	   EXIT	    28 	      7 	      6 	   87.7 	     10 
  420.000	   EXIT	    29 	      7 	      2 	   85.9 	      8 
  420.000	   EXIT	    30 	      7 	      3 	   85.4 	      5 
  420.000	   EXIT	    31 	      7 	      4 	   75.2 	      1 
  420.000	  LEAVE	     7 	      7 	      7 	    401 	      1 
  424.627	  ENTER	    40 	      3 	      7 	    401 	      1 
  432.858	  ENTER	    41 	      4 	      7 	    401 	      1 
  464.289	  ENTER	    42 	      2 	      7 	    401 	      1 
  472.605	  ENTER	    43 	      4 	      7 	    401 	      1 
  477.212	  ENTER	    44 	      5 	      7 	    401 	      1 
  480.000	   EXIT	    32 	      5 	      6 	    145 	     10 
  480.000	   EXIT	    33 	      5 	      4 	    125 	      6 
  480.000	   EXIT	    34 	      5 	      2 	    119 	      4 
  480.000	   EXIT	    35 	      5 	      2 	    117 	      2 
  480.000	   EXIT	    36 	      5 	      1 	    107 	      1 
  480.000	  LEAVE	     8 	      5 	      5 	    477 	      1 
  481.378	  ENTER	    45 	      4 	      5 	    477 	      1 
  483.075	  ENTER	    46 	      3 	      5 	    477 	      1 
  540.000	   EXIT	    37 	      3 	      6 	    182 	     10 
  540.000	   EXIT	    38 	      3 	      5 	    157 	      5 
  540.000	   EXIT	    39 	      3 	      3 	    115 	      2 
  540.000	  LEAVE	     9 	      3 	      3 	    483 	      2 
  600.000	   EXIT	    40 	      3 	      7 	    199 	      9 
  600.000	   EXIT	    41 	      3 	      4 	    167 	      5 
  600.000	   EXIT	    42 	      3 	      2 	    136 	      3 
  600.000	  LEAVE	    10 	      3 	      3 	    483 	      3 
SUMMARY STATISTICS
POISSON[2]:
 Time Ave. = 	  3.155 Time Sample Var. =	  1.562
 Event Ave. =	  3.469 Event Sample Var. =	  3.351
 Minimum =	      1
 Maximum =	      8
VARS[4]:
 Time Ave. = 	   3.48 Time Sample Var. =	   2.17
 Event Ave. =	  3.704 Event Sample Var. =	  3.351
 Minimum =	      1
 Maximum =	      8
WAIT[VARS[5]]:
 Time Ave. = 	  345.1 Time Sample Var. =	2.945e+04
 Event Ave. =	    160 Event Sample Var. =	1.908e+04
 Minimum =	      0
 Maximum =	  483.1
VARS[1]:
 Time Ave. = 	   2.16 Time Sample Var. =	 0.9744
 Event Ave. =	    3.5 Event Sample Var. =	  11.01
 Minimum =	      1
 Maximum =	     15
