    Time	  Event	 Count	      POISSON[2]	         VARS[4]	   WAIT[VARS[5]]	           VARS[1] 
    0.001	  ENTER	     1 	      3 	     -1 	      0 	     16 
   18.423	  ENTER	     2 	      2 	     -1 	      0 	     16 
   29.171	  ENTER	     3 	      4 	     -1 	      0 	     16 
   33.776	  ENTER	     4 	      4 	     -1 	      0 	     16 
   38.819	  ENTER	     5 	      0 	     -1 	      0 	     16 
   41.638	  ENTER	     6 	      2 	     -1 	      0 	     16 
   60.000	   EXIT	     1 	      2 	      3 	     60 	     13 
   60.000	   EXIT	     2 	      2 	      2 	   41.6 	     11 
   60.000	   EXIT	     3 	      2 	      4 	   30.8 	      7 
   60.000	   EXIT	     4 	      2 	      4 	   26.2 	      3 
   60.000	  LEAVE	     1 	      2 	      2 	   41.6 	      1 
   60.000	   EXIT	     5 	      2 	      2 	   18.4 	      1 
   60.368	  ENTER	     7 	      7 	      2 	   18.4 	      1 
   77.740	  ENTER	     8 	      4 	      2 	   18.4 	      1 
   86.650	  ENTER	     9 	      1 	      2 	   18.4 	      1 
   94.568	  ENTER	    10 	      3 	      2 	   18.4 	      1 
  113.076	  ENTER	    11 	      2 	      2 	   18.4 	      1 
  120.000	   EXIT	     6 	      2 	      7 	   59.6 	      9 
  120.000	   EXIT	     7 	      2 	      4 	   42.3 	      5 
  120.000	   EXIT	     8 	      2 	      1 	   33.3 	      4 
  120.000	   EXIT	     9 	      2 	      3 	   25.4 	      1 
  120.000	  LEAVE	     2 	      2 	      2 	    113 	      1 
  124.732	  ENTER	    12 	      5 	      2 	    113 	      1 
  128.753	  ENTER	    13 	      5 	      2 	    113 	      1 
  131.342	  ENTER	    14 	      0 	      2 	    113 	      1 
  131.672	  ENTER	    15 	      4 	      2 	    113 	      1 
  136.420	  ENTER	    16 	      6 	      2 	    113 	      1 
  148.499	  ENTER	    17 	      3 	      2 	    113 	      1 
  165.298	  ENTER	    18 	      3 	      2 	    113 	      1 
  168.373	  ENTER	    19 	      6 	      2 	    113 	      1 
  180.000	   EXIT	    10 	      6 	      2 	   66.9 	     14 
  180.000	   EXIT	    11 	      6 	      5 	   55.3 	      9 
  180.000	   EXIT	    12 	      6 	      5 	   51.2 	      4 
  180.000	   EXIT	    13 	      6 	      3 	   31.5 	      1 
  180.000	  LEAVE	     3 	      6 	      6 	    168 	      1 
  186.936	  ENTER	    20 	      1 	      6 	    168 	      1 
  193.799	  ENTER	    21 	      5 	      6 	    168 	      1 
  196.461	  ENTER	    22 	      4 	      6 	    168 	      1 
  202.815	  ENTER	    23 	      2 	      6 	    168 	      1 
  220.301	  ENTER	    24 	      3 	      6 	    168 	      1 
  236.401	  ENTER	    25 	      2 	      6 	    168 	      1 
  240.000	   EXIT	    14 	      2 	      4 	    108 	     12 
  240.000	   EXIT	    15 	      2 	      6 	    104 	      6 
  240.000	   EXIT	    16 	      2 	      3 	   74.7 	      3 
  240.000	   EXIT	    17 	      2 	      1 	   53.1 	      2 
  240.000	  LEAVE	     4 	      2 	      2 	    236 	      2 
  244.006	  ENTER	    26 	      4 	      2 	    236 	      2 
  245.111	  ENTER	    27 	      4 	      2 	    236 	      2 
  247.604	  ENTER	    28 	      9 	      2 	    236 	      2 
  262.140	  ENTER	    29 	      3 	      2 	    236 	      2 
  278.735	  ENTER	    30 	      7 	      2 	    236 	      2 
  285.080	  ENTER	    31 	      3 	      2 	    236 	      2 
  298.720	  ENTER	    32 	      4 	      2 	    236 	      2 
  300.000	   EXIT	    18 	      4 	      6 	    132 	     10 
  300.000	   EXIT	    19 	      4 	      5 	    106 	      5 
  300.000	   EXIT	    20 	      4 	      4 	    104 	      1 
  300.000	  LEAVE	     5 	      4 	      4 	    299 	      1 
  351.486	  ENTER	    33 	      2 	      4 	    299 	      1 
  360.000	   EXIT	    21 	      2 	      2 	    157 	     14 
  360.000	   EXIT	    22 	      2 	      3 	    140 	     11 
  360.000	   EXIT	    23 	      2 	      2 	    124 	      9 
  360.000	   EXIT	    24 	      2 	      4 	    116 	      5 
  360.000	   EXIT	    25 	      2 	      4 	    115 	      1 
  360.000	  LEAVE	     6 	      2 	      2 	    351 	      1 
  373.867	  ENTER	    34 	      0 	      2 	    351 	      1 
  375.180	  ENTER	    35 	      2 	      2 	    351 	      1 
  382.401	  ENTER	    36 	      2 	      2 	    351 	      1 
  391.506	  ENTER	    37 	      3 	      2 	    351 	      1 
  400.224	  ENTER	    38 	      5 	      2 	    351 	      1 
  408.116	  ENTER	    39 	      3 	      2 	    351 	      1 
  415.538	  ENTER	    40 	      2 	      2 	    351 	      1 
  418.712	  ENTER	    41 	      3 	      2 	    351 	      1 
  418.903	  ENTER	    42 	      6 	      2 	    351 	      1 
  420.000	   EXIT	    26 	      6 	      9 	    172 	      7 
  420.000	   EXIT	    27 	      6 	      3 	    158 	      4 
  420.000	   EXIT	    28 	      6 	      3 	    135 	      1 
  420.000	  LEAVE	     7 	      6 	      6 	    419 	      1 
  424.086	  ENTER	    43 	      3 	      6 	    419 	      1 
  439.873	  ENTER	    44 	      2 	      6 	    419 	      1 
  469.580	  ENTER	    45 	      2 	      6 	    419 	      1 
  472.381	  ENTER	    46 	      2 	      6 	    419 	      1 
  474.079	  ENTER	    47 	      4 	      6 	    419 	      1 
  480.000	   EXIT	    29 	      4 	      7 	    201 	      9 
  480.000	   EXIT	    30 	      4 	      4 	    181 	      5 
  480.000	   EXIT	    31 	      4 	      2 	    129 	      3 
  480.000	   EXIT	    32 	      4 	      2 	    105 	      1 
  480.000	  LEAVE	     8 	      4 	      4 	    474 	      1 
  506.589	  ENTER	    48 	      5 	      4 	    474 	      1 
  506.713	  ENTER	    49 	      4 	      4 	    474 	      1 
  540.000	   EXIT	    33 	      4 	      2 	    158 	     14 
  540.000	   EXIT	    34 	      4 	      3 	    148 	     11 
  540.000	   EXIT	    35 	      4 	      5 	    140 	      6 
  540.000	   EXIT	    36 	      4 	      3 	    132 	      3 
  540.000	   EXIT	    37 	      4 	      2 	    124 	      1 
  540.000	  LEAVE	     9 	      4 	      4 	    507 	      1 
  600.000	   EXIT	    38 	      4 	      3 	    181 	     13 
  600.000	   EXIT	    39 	      4 	      6 	    181 	      7 
  600.000	   EXIT	    40 	      4 	      3 	    176 	      4 
  600.000	   EXIT	    41 	      4 	      2 	    160 	      2 
  600.000	  LEAVE	    10 	      4 	      4 	    507 	      2 
SUMMARY STATISTICS
POISSON[2]:
 Time Ave. = 	  3.751 Time Sample Var. =	  1.584
 Event Ave. =	   3.43 Event Sample Var. =	  2.765
 Minimum =	      0
 Maximum =	      9
VARS[4]:
 Time Ave. = 	   3.46 Time Sample Var. =	  2.648
 Event Ave. =	   3.14 Event Sample Var. =	   3.88
 Minimum =	     -1
 Maximum =	      9
WAIT[VARS[5]]:
 Time Ave. = 	  357.9 Time Sample Var. =	3.267e+04
 Event Ave. =	  176.4 Event Sample Var. =	1.884e+04
 Minimum =	      0
 Maximum =	  506.7
VARS[1]:
 Time Ave. = 	   2.36 Time Sample Var. =	  12.11
 Event Ave. =	    4.1 Event Sample Var. =	  22.27
 Minimum =	      1
 Maximum =	     16
