    Time	  Event	 Count	      POISSON[2]	         VARS[4]	   WAIT[VARS[5]]	           VARS[1] 
    0.002	  ENTER	     1 	      4 	      4 	      0 	     16 
    8.021	  ENTER	     2 	      2 	      4 	      0 	     16 
   12.016	  ENTER	     3 	      4 	      4 	      0 	     16 
   12.261	  ENTER	     4 	      5 	      4 	      0 	     16 
   14.592	  ENTER	     5 	      3 	      4 	      0 	     16 
   33.332	  ENTER	     6 	      2 	      4 	      0 	     16 
   60.000	   EXIT	     1 	      2 	      4 	     60 	     16 
   60.000	   EXIT	     2 	      2 	      2 	     52 	     14 
   60.000	   EXIT	     3 	      2 	      4 	     48 	     10 
   60.000	   EXIT	     4 	      2 	      5 	   47.7 	      5 
   60.000	   EXIT	     5 	      2 	      3 	   45.4 	      2 
   60.000	  LEAVE	     1 	      2 	      2 	   33.3 	      2 
   60.236	  ENTER	     7 	      3 	      2 	   33.3 	      2 
   63.543	  ENTER	     8 	      7 	      2 	   33.3 	      2 
   77.731	  ENTER	     9 	      6 	      2 	   33.3 	      2 
   99.543	  ENTER	    10 	      2 	      2 	   33.3 	      2 
  106.389	  ENTER	    11 	      6 	      2 	   33.3 	      2 
  116.474	  ENTER	    12 	      6 	      2 	   33.3 	      2 
  120.000	   EXIT	     6 	      6 	      2 	   86.7 	     18 
  120.000	   EXIT	     7 	      6 	      3 	   59.8 	     15 
  120.000	   EXIT	     8 	      6 	      7 	   56.5 	      8 
  120.000	   EXIT	     9 	      6 	      6 	   42.3 	      2 
  120.000	  LEAVE	     2 	      6 	      6 	    116 	      2 
  122.449	  ENTER	    13 	      4 	      6 	    116 	      2 
  130.215	  ENTER	    14 	      8 	      6 	    116 	      2 
  135.074	  ENTER	    15 	      5 	      6 	    116 	      2 
  138.230	  ENTER	    16 	      5 	      6 	    116 	      2 
  141.399	  ENTER	    17 	      5 	      6 	    116 	      2 
  147.103	  ENTER	    18 	      3 	      6 	    116 	      2 
  180.000	   EXIT	    10 	      3 	      2 	   80.5 	     18 
  180.000	   EXIT	    11 	      3 	      6 	   73.6 	     12 
  180.000	   EXIT	    12 	      3 	      6 	   63.5 	      6 
  180.000	   EXIT	    13 	      3 	      4 	   57.6 	      2 
  180.000	  LEAVE	     3 	      3 	      3 	    147 	      2 
  183.509	  ENTER	    19 	      3 	      3 	    147 	      2 
  197.146	  ENTER	    20 	      2 	      3 	    147 	      2 
