    Time	  Event	 Count	      POISSON[2]	         VARS[4]	   WAIT[VARS[5]]	           VARS[1] 
    0.002	  ENTER	     1 	      4 	      3 	      0 	      6 
    0.811	  ENTER	     2 	      3 	      3 	      0 	      6 
    1.269	  ENTER	     3 	      2 	      3 	      0 	      6 
   15.537	  ENTER	     4 	      2 	      3 	      0 	      6 
   31.917	  ENTER	     5 	      3 	      3 	      0 	      6 
   60.000	   EXIT	     1 	      3 	      4 	     60 	     16 
   60.000	   EXIT	     2 	      3 	      3 	   59.2 	     13 
   60.000	   EXIT	     3 	      3 	      2 	   58.7 	     11 
   60.000	   EXIT	     4 	      3 	      2 	   44.5 	      9 
   60.000	  LEAVE	     1 	      3 	      3 	   31.9 	      6 
   60.000	   EXIT	     5 	      3 	      3 	   28.1 	      6 
   60.402	  ENTER	     6 	      5 	      3 	   28.1 	      6 
   64.478	  ENTER	     7 	      4 	      3 	   28.1 	      6 
   65.941	  ENTER	     8 	      4 	      3 	   28.1 	      6 
   78.748	  ENTER	     9 	      3 	      3 	   28.1 	      6 
   80.943	  ENTER	    10 	      4 	      3 	   28.1 	      6 
   88.466	  ENTER	    11 	      2 	      3 	   28.1 	      6 
   90.230	  ENTER	    12 	      1 	      3 	   28.1 	      6 
  111.226	  ENTER	    13 	      5 	      3 	   28.1 	      6 
  111.277	  ENTER	    14 	      5 	      3 	   28.1 	      6 
  114.649	  ENTER	    15 	      6 	      3 	   28.1 	      6 
  116.517	  ENTER	    16 	      5 	      3 	   28.1 	      6 
  120.000	   EXIT	     6 	      5 	      5 	   59.6 	     15 
  120.000	   EXIT	     7 	      5 	      4 	   55.5 	     11 
  120.000	   EXIT	     8 	      5 	      4 	   54.1 	      7 
  120.000	   EXIT	     9 	      5 	      3 	   41.3 	      4 
  120.000	   EXIT	    10 	      5 	      2 	   31.5 	      2 
  120.000	   EXIT	    11 	      5 	      1 	   29.8 	      1 
  120.000	  LEAVE	     2 	      5 	      5 	    117 	      1 
  141.246	  ENTER	    17 	      5 	      5 	    117 	      1 
  148.097	  ENTER	    18 	      8 	      5 	    117 	      1 
  152.387	  ENTER	    19 	      3 	      5 	    117 	      1 
  160.779	  ENTER	    20 	      3 	      5 	    117 	      1 
  170.269	  ENTER	    21 	      2 	      5 	    117 	      1 
  171.965	  ENTER	    22 	      2 	      5 	    117 	      1 
  172.941	  ENTER	    23 	      4 	      5 	    117 	      1 
  173.719	  ENTER	    24 	      2 	      5 	    117 	      1 
  180.000	   EXIT	    12 	      2 	      4 	   99.1 	     16 
  180.000	   EXIT	    13 	      2 	      5 	   68.8 	     11 
  180.000	   EXIT	    14 	      2 	      5 	   68.7 	      6 
  180.000	   EXIT	    15 	      2 	      5 	   63.5 	      1 
  180.000	  LEAVE	     3 	      2 	      2 	    174 	      1 
  184.518	  ENTER	    25 	      2 	      2 	    174 	      1 
  191.290	  ENTER	    26 	      4 	      2 	    174 	      1 
  194.763	  ENTER	    27 	      3 	      2 	    174 	      1 
  199.811	  ENTER	    28 	      5 	      2 	    174 	      1 
  215.608	  ENTER	    29 	      4 	      2 	    174 	      1 
  218.764	  ENTER	    30 	      4 	      2 	    174 	      1 
  239.936	  ENTER	    31 	      2 	      2 	    174 	      1 
  240.000	   EXIT	    16 	      2 	      6 	    125 	     14 
  240.000	   EXIT	    17 	      2 	      5 	   98.8 	      9 
  240.000	   EXIT	    18 	      2 	      8 	   91.9 	      1 
  240.000	  LEAVE	     4 	      2 	      2 	    240 	      1 
  240.628	  ENTER	    32 	      3 	      2 	    240 	      1 
  242.896	  ENTER	    33 	      1 	      2 	    240 	      1 
  244.113	  ENTER	    34 	      3 	      2 	    240 	      1 
  244.917	  ENTER	    35 	      6 	      2 	    240 	      1 
  246.860	  ENTER	    36 	      5 	      2 	    240 	      1 
  250.858	  ENTER	    37 	      5 	      2 	    240 	      1 
  260.059	  ENTER	    38 	      5 	      2 	    240 	      1 
  278.070	  ENTER	    39 	      5 	      2 	    240 	      1 
  295.348	  ENTER	    40 	      1 	      2 	    240 	      1 
  295.561	  ENTER	    41 	      1 	      2 	    240 	      1 
  300.000	   EXIT	    19 	      1 	      3 	    148 	     17 
  300.000	   EXIT	    20 	      1 	      3 	    139 	     14 
  300.000	   EXIT	    21 	      1 	      2 	    130 	     12 
  300.000	   EXIT	    22 	      1 	      2 	    128 	     10 
  300.000	   EXIT	    23 	      1 	      4 	    127 	      6 
  300.000	   EXIT	    24 	      1 	      2 	    126 	      4 
  300.000	   EXIT	    25 	      1 	      2 	    115 	      2 
  300.000	   EXIT	    26 	      1 	      1 	   57.1 	      1 
  300.000	  LEAVE	     5 	      1 	      1 	    296 	      1 
  307.536	  ENTER	    42 	     10 	      1 	    296 	      1 
  312.908	  ENTER	    43 	      1 	      1 	    296 	      1 
  322.891	  ENTER	    44 	      4 	      1 	    296 	      1 
  326.746	  ENTER	    45 	      0 	      1 	    296 	      1 
  326.933	  ENTER	    46 	      4 	      1 	    296 	      1 
  360.000	   EXIT	    27 	      4 	      4 	    169 	     16 
  360.000	   EXIT	    28 	      4 	      3 	    165 	     13 
  360.000	   EXIT	    29 	      4 	      5 	    160 	      8 
  360.000	   EXIT	    30 	      4 	      4 	    144 	      4 
  360.000	   EXIT	    31 	      4 	      2 	    120 	      2 
  360.000	   EXIT	    32 	      4 	      1 	   64.7 	      1 
  360.000	  LEAVE	     6 	      4 	      4 	    327 	      1 
  363.396	  ENTER	    47 	      9 	      4 	    327 	      1 
  367.907	  ENTER	    48 	      2 	      4 	    327 	      1 
  368.457	  ENTER	    49 	      3 	      4 	    327 	      1 
  372.699	  ENTER	    50 	      1 	      4 	    327 	      1 
  373.711	  ENTER	    51 	      4 	      4 	    327 	      1 
  378.031	  ENTER	    52 	      6 	      4 	    327 	      1 
  382.223	  ENTER	    53 	      6 	      4 	    327 	      1 
  383.857	  ENTER	    54 	      2 	      4 	    327 	      1 
  393.972	  ENTER	    55 	      4 	      4 	    327 	      1 
  415.353	  ENTER	    56 	      3 	      4 	    327 	      1 
  417.936	  ENTER	    57 	      4 	      4 	    327 	      1 
  418.397	  ENTER	    58 	      3 	      4 	    327 	      1 
  420.000	   EXIT	    33 	      3 	      4 	    201 	     16 
  420.000	   EXIT	    34 	      3 	      3 	    179 	     13 
  420.000	   EXIT	    35 	      3 	      3 	    176 	     10 
  420.000	   EXIT	    36 	      3 	      6 	    175 	      4 
  420.000	   EXIT	    37 	      3 	      1 	    124 	      3 
  420.000	   EXIT	    38 	      3 	      1 	    107 	      2 
  420.000	   EXIT	    39 	      3 	      1 	   47.3 	      1 
  420.000	  LEAVE	     7 	      3 	      3 	    418 	      1 
  420.570	  ENTER	    59 	      0 	      3 	    418 	      1 
  424.975	  ENTER	    60 	      3 	      3 	    418 	      1 
  431.457	  ENTER	    61 	      7 	      3 	    418 	      1 
  442.189	  ENTER	    62 	      3 	      3 	    418 	      1 
  445.577	  ENTER	    63 	      7 	      3 	    418 	      1 
  445.897	  ENTER	    64 	      6 	      3 	    418 	      1 
  448.216	  ENTER	    65 	      3 	      3 	    418 	      1 
  448.971	  ENTER	    66 	      5 	      3 	    418 	      1 
  452.978	  ENTER	    67 	      5 	      3 	    418 	      1 
  456.588	  ENTER	    68 	      1 	      3 	    418 	      1 
  461.152	  ENTER	    69 	      2 	      3 	    418 	      1 
  461.175	  ENTER	    70 	      1 	      3 	    418 	      1 
  463.364	  ENTER	    71 	      4 	      3 	    418 	      1 
  464.115	  ENTER	    72 	      5 	      3 	    418 	      1 
  469.748	  ENTER	    73 	      2 	      3 	    418 	      1 
  479.299	  ENTER	    74 	      5 	      3 	    418 	      1 
  479.836	  ENTER	    75 	      2 	      3 	    418 	      1 
  480.000	   EXIT	    40 	      2 	      5 	    233 	     15 
  480.000	   EXIT	    41 	      2 	      5 	    229 	     10 
  480.000	   EXIT	    42 	      2 	      5 	    220 	      5 
  480.000	   EXIT	    43 	      2 	      4 	    157 	      1 
  480.000	  LEAVE	     8 	      2 	      2 	    480 	      1 
  488.245	  ENTER	    76 	      5 	      2 	    480 	      1 
  506.645	  ENTER	    77 	      3 	      2 	    480 	      1 
  509.743	  ENTER	    78 	      5 	      2 	    480 	      1 
  540.000	   EXIT	    44 	      5 	      5 	    262 	     15 
  540.000	   EXIT	    45 	      5 	     10 	    232 	      5 
  540.000	   EXIT	    46 	      5 	      4 	    213 	      1 
  540.000	  LEAVE	     9 	      5 	      5 	    510 	      1 
  600.000	   EXIT	    47 	      5 	      9 	    237 	     11 
  600.000	   EXIT	    48 	      5 	      2 	    232 	      9 
  600.000	   EXIT	    49 	      5 	      3 	    232 	      6 
  600.000	   EXIT	    50 	      5 	      4 	    226 	      2 
  600.000	   EXIT	    51 	      5 	      1 	    143 	      1 
  600.000	  LEAVE	    10 	      5 	      5 	    510 	      1 
SUMMARY STATISTICS
POISSON[2]:
 Time Ave. = 	  4.336 Time Sample Var. =	  1.986
 Event Ave. =	  3.439 Event Sample Var. =	  3.066
 Minimum =	      0
 Maximum =	     10
VARS[4]:
 Time Ave. = 	    3.8 Time Sample Var. =	   1.92
 Event Ave. =	   3.23 Event Sample Var. =	  2.249
 Minimum =	      1
 Maximum =	     10
WAIT[VARS[5]]:
 Time Ave. = 	  359.2 Time Sample Var. =	3.259e+04
 Event Ave. =	  204.8 Event Sample Var. =	1.982e+04
 Minimum =	      0
 Maximum =	  509.7
VARS[1]:
 Time Ave. = 	    1.6 Time Sample Var. =	   2.64
 Event Ave. =	  4.072 Event Sample Var. =	  20.47
 Minimum =	      1
 Maximum =	     17
