    Time	  Event	 Count	      POISSON[2]	         VARS[4]	   WAIT[VARS[5]]	           VARS[1] 
    0.004	  ENTER	     1 	      1 	      1 	      0 	      1 
    3.770	  ENTER	     2 	      5 	      1 	      0 	      1 
   12.275	  ENTER	     3 	      5 	      1 	      0 	      1 
   39.156	  ENTER	     4 	      1 	      1 	      0 	      1 
   44.330	  ENTER	     5 	      4 	      1 	      0 	      1 
   60.000	   EXIT	     1 	      4 	      1 	     60 	     19 
   60.000	   EXIT	     2 	      4 	      5 	   56.2 	     14 
   60.000	   EXIT	     3 	      4 	      5 	   47.7 	      9 
   60.000	   EXIT	     4 	      4 	      1 	   20.8 	      8 
   60.000	  LEAVE	     1 	      4 	      4 	   44.3 	      4 
   60.000	   EXIT	     5 	      4 	      4 	   15.7 	      4 
   77.880	  ENTER	     6 	      6 	      4 	   15.7 	      4 
   82.792	  ENTER	     7 	      4 	      4 	   15.7 	      4 
   96.867	  ENTER	     8 	      3 	      4 	   15.7 	      4 
   98.639	  ENTER	     9 	      4 	      4 	   15.7 	      4 
  102.473	  ENTER	    10 	      3 	      4 	   15.7 	      4 
  107.804	  ENTER	    11 	      5 	      4 	   15.7 	      4 
  108.719	  ENTER	    12 	      5 	      4 	   15.7 	      4 
  113.164	  ENTER	    13 	      4 	      4 	   15.7 	      4 
  118.941	  ENTER	    14 	      3 	      4 	   15.7 	      4 
  120.000	   EXIT	     6 	      3 	      6 	   42.1 	     14 
  120.000	   EXIT	     7 	      3 	      4 	   37.2 	     10 
  120.000	   EXIT	     8 	      3 	      3 	   23.1 	      7 
  120.000	   EXIT	     9 	      3 	      4 	   21.4 	      3 
  120.000	  LEAVE	     2 	      3 	      3 	    119 	      3 
  124.117	  ENTER	    15 	      2 	      3 	    119 	      3 
  138.457	  ENTER	    16 	      7 	      3 	    119 	      3 
  142.593	  ENTER	    17 	      8 	      3 	    119 	      3 
  151.936	  ENTER	    18 	      9 	      3 	    119 	      3 
  157.724	  ENTER	    19 	      2 	      3 	    119 	      3 
  168.775	  ENTER	    20 	      1 	      3 	    119 	      3 
  173.357	  ENTER	    21 	      1 	      3 	    119 	      3 
  180.000	   EXIT	    10 	      1 	      3 	   77.5 	     17 
  180.000	   EXIT	    11 	      1 	      5 	   72.2 	     12 
  180.000	   EXIT	    12 	      1 	      5 	   71.3 	      7 
  180.000	   EXIT	    13 	      1 	      4 	   66.8 	      3 
  180.000	   EXIT	    14 	      1 	      2 	   55.9 	      1 
  180.000	  LEAVE	     3 	      1 	      1 	    173 	      1 
  195.079	  ENTER	    22 	      4 	      1 	    173 	      1 
  195.272	  ENTER	    23 	      4 	      1 	    173 	      1 
  197.706	  ENTER	    24 	      4 	      1 	    173 	      1 
  199.751	  ENTER	    25 	      3 	      1 	    173 	      1 
  201.966	  ENTER	    26 	      2 	      1 	    173 	      1 
  207.921	  ENTER	    27 	      2 	      1 	    173 	      1 
  216.796	  ENTER	    28 	      7 	      1 	    173 	      1 
  219.810	  ENTER	    29 	      5 	      1 	    173 	      1 
  226.194	  ENTER	    30 	      3 	      1 	    173 	      1 
  240.000	   EXIT	    15 	      3 	      3 	    121 	     17 
  240.000	   EXIT	    16 	      3 	      7 	    102 	     10 
  240.000	   EXIT	    17 	      3 	      8 	   97.4 	      2 
  240.000	   EXIT	    18 	      3 	      1 	   71.2 	      1 
  240.000	  LEAVE	     4 	      3 	      3 	    226 	      1 
  241.590	  ENTER	    31 	      6 	      3 	    226 	      1 
  250.539	  ENTER	    32 	      1 	      3 	    226 	      1 
  260.226	  ENTER	    33 	      4 	      3 	    226 	      1 
  264.101	  ENTER	    34 	      2 	      3 	    226 	      1 
  266.181	  ENTER	    35 	      2 	      3 	    226 	      1 
  274.987	  ENTER	    36 	      7 	      3 	    226 	      1 
  291.696	  ENTER	    37 	      0 	      3 	    226 	      1 
  292.995	  ENTER	    38 	      6 	      3 	    226 	      1 
  300.000	   EXIT	    19 	      6 	      9 	    148 	     11 
  300.000	   EXIT	    20 	      6 	      2 	    142 	      9 
  300.000	   EXIT	    21 	      6 	      1 	    127 	      8 
  300.000	   EXIT	    22 	      6 	      4 	    105 	      4 
  300.000	   EXIT	    23 	      6 	      3 	    100 	      1 
  300.000	  LEAVE	     5 	      6 	      6 	    293 	      1 
  305.893	  ENTER	    39 	      2 	      6 	    293 	      1 
  308.630	  ENTER	    40 	      5 	      6 	    293 	      1 
  309.129	  ENTER	    41 	      4 	      6 	    293 	      1 
  320.566	  ENTER	    42 	      2 	      6 	    293 	      1 
  332.728	  ENTER	    43 	      3 	      6 	    293 	      1 
  345.429	  ENTER	    44 	      1 	      6 	    293 	      1 
  348.486	  ENTER	    45 	      3 	      6 	    293 	      1 
  348.917	  ENTER	    46 	      3 	      6 	    293 	      1 
  360.000	   EXIT	    24 	      3 	      4 	    165 	     16 
  360.000	   EXIT	    25 	      3 	      4 	    162 	     12 
  360.000	   EXIT	    26 	      3 	      2 	    158 	     10 
  360.000	   EXIT	    27 	      3 	      2 	    152 	      8 
  360.000	   EXIT	    28 	      3 	      7 	    143 	      1 
  360.000	  LEAVE	     6 	      3 	      3 	    349 	      1 
  363.177	  ENTER	    47 	      4 	      3 	    349 	      1 
  378.227	  ENTER	    48 	      6 	      3 	    349 	      1 
  381.107	  ENTER	    49 	      3 	      3 	    349 	      1 
