    Time	  Event	 Count	      POISSON[2]	         VARS[4]	   WAIT[VARS[5]]	           VARS[1] 
    0.000	  ENTER	     1 	      0 	      3 	      0 	      9 
    7.469	  ENTER	     2 	      2 	      3 	      0 	      9 
   25.463	  ENTER	     3 	      3 	      3 	      0 	      9 
   38.032	  ENTER	     4 	      1 	      3 	      0 	      9 
   41.945	  ENTER	     5 	      1 	      3 	      0 	      9 
   43.210	  ENTER	     6 	      5 	      3 	      0 	      9 
   50.838	  ENTER	     7 	      5 	      3 	      0 	      9 
   51.978	  ENTER	     8 	      3 	      3 	      0 	      9 
   52.489	  ENTER	     9 	      5 	      3 	      0 	      9 
   52.749	  ENTER	    10 	      3 	      3 	      0 	      9 
   60.000	   EXIT	     1 	      3 	      2 	   52.5 	     18 
   60.000	   EXIT	     2 	      3 	      3 	   34.5 	     15 
   60.000	   EXIT	     3 	      3 	      1 	     22 	     14 
   60.000	   EXIT	     4 	      3 	      1 	   18.1 	     13 
   60.000	   EXIT	     5 	      3 	      5 	   16.8 	      8 
   60.000	   EXIT	     6 	      3 	      5 	   9.16 	      3 
   60.000	  LEAVE	     1 	      3 	      3 	   52.7 	      3 
   62.065	  ENTER	    11 	      3 	      3 	   52.7 	      3 
   75.755	  ENTER	    12 	      6 	      3 	   52.7 	      3 
   81.501	  ENTER	    13 	      3 	      3 	   52.7 	      3 
   82.175	  ENTER	    14 	      2 	      3 	   52.7 	      3 
   86.684	  ENTER	    15 	      2 	      3 	   52.7 	      3 
   94.374	  ENTER	    16 	      2 	      3 	   52.7 	      3 
  113.879	  ENTER	    17 	      2 	      3 	   52.7 	      3 
  114.721	  ENTER	    18 	      7 	      3 	   52.7 	      3 
  120.000	   EXIT	     7 	      7 	      3 	     68 	     17 
  120.000	   EXIT	     8 	      7 	      5 	   67.5 	     12 
  120.000	   EXIT	     9 	      7 	      3 	   67.3 	      9 
  120.000	   EXIT	    10 	      7 	      3 	   57.9 	      6 
  120.000	   EXIT	    11 	      7 	      3 	   38.5 	      3 
  120.000	   EXIT	    12 	      7 	      2 	   37.8 	      1 
  120.000	  LEAVE	     2 	      7 	      7 	    115 	      1 
  128.738	  ENTER	    19 	      1 	      7 	    115 	      1 
  133.914	  ENTER	    20 	      2 	      7 	    115 	      1 
  138.758	  ENTER	    21 	      2 	      7 	    115 	      1 
  149.593	  ENTER	    22 	      3 	      7 	    115 	      1 
  162.086	  ENTER	    23 	      6 	      7 	    115 	      1 
  163.569	  ENTER	    24 	      4 	      7 	    115 	      1 
  173.760	  ENTER	    25 	      6 	      7 	    115 	      1 
  173.881	  ENTER	    26 	      7 	      7 	    115 	      1 
  180.000	   EXIT	    13 	      7 	      6 	    104 	     14 
  180.000	   EXIT	    14 	      7 	      2 	   93.3 	     12 
  180.000	   EXIT	    15 	      7 	      2 	   85.6 	     10 
  180.000	   EXIT	    16 	      7 	      2 	   66.1 	      8 
  180.000	   EXIT	    17 	      7 	      7 	   65.3 	      1 
  180.000	  LEAVE	     3 	      7 	      7 	    174 	      1 
  181.820	  ENTER	    27 	      5 	      7 	    174 	      1 
  186.638	  ENTER	    28 	      1 	      7 	    174 	      1 
  195.015	  ENTER	    29 	      6 	      7 	    174 	      1 
  225.818	  ENTER	    30 	      6 	      7 	    174 	      1 
  235.108	  ENTER	    31 	      6 	      7 	    174 	      1 
  240.000	   EXIT	    18 	      6 	      1 	    111 	     19 
  240.000	   EXIT	    19 	      6 	      2 	    106 	     17 
  240.000	   EXIT	    20 	      6 	      2 	    101 	     15 
  240.000	   EXIT	    21 	      6 	      3 	   90.4 	     12 
  240.000	   EXIT	    22 	      6 	      6 	   77.9 	      6 
  240.000	   EXIT	    23 	      6 	      4 	   76.4 	      2 
  240.000	   EXIT	    24 	      6 	      1 	   53.4 	      1 
  240.000	  LEAVE	     4 	      6 	      6 	    235 	      1 
  244.439	  ENTER	    32 	      2 	      6 	    235 	      1 
  254.903	  ENTER	    33 	      4 	      6 	    235 	      1 
  262.678	  ENTER	    34 	      4 	      6 	    235 	      1 
  275.650	  ENTER	    35 	      1 	      6 	    235 	      1 
  281.509	  ENTER	    36 	      1 	      6 	    235 	      1 
  286.644	  ENTER	    37 	      8 	      6 	    235 	      1 
  300.000	   EXIT	    25 	      8 	      6 	    126 	     14 
  300.000	   EXIT	    26 	      8 	      7 	    126 	      7 
  300.000	   EXIT	    27 	      8 	      5 	    118 	      2 
  300.000	   EXIT	    28 	      8 	      1 	   24.4 	      1 
  300.000	  LEAVE	     5 	      8 	      8 	    287 	      1 
  305.547	  ENTER	    38 	      1 	      8 	    287 	      1 
  307.258	  ENTER	    39 	      6 	      8 	    287 	      1 
  312.598	  ENTER	    40 	      4 	      8 	    287 	      1 
  314.866	  ENTER	    41 	      7 	      8 	    287 	      1 
  334.059	  ENTER	    42 	      6 	      8 	    287 	      1 
  342.270	  ENTER	    43 	      7 	      8 	    287 	      1 
  342.875	  ENTER	    44 	      1 	      8 	    287 	      1 
  350.255	  ENTER	    45 	      2 	      8 	    287 	      1 
  350.290	  ENTER	    46 	      6 	      8 	    287 	      1 
  360.000	   EXIT	    29 	      6 	      6 	    165 	     14 
  360.000	   EXIT	    30 	      6 	      6 	    134 	      8 
  360.000	   EXIT	    31 	      6 	      6 	    125 	      2 
  360.000	   EXIT	    32 	      6 	      1 	   78.5 	      1 
  360.000	  LEAVE	     6 	      6 	      6 	    350 	      1 
  361.404	  ENTER	    47 	      1 	      6 	    350 	      1 
  365.363	  ENTER	    48 	      6 	      6 	    350 	      1 
  384.702	  ENTER	    49 	      1 	      6 	    350 	      1 
  399.341	  ENTER	    50 	      3 	      6 	    350 	      1 
  400.797	  ENTER	    51 	      6 	      6 	    350 	      1 
  415.377	  ENTER	    52 	      2 	      6 	    350 	      1 
  419.137	  ENTER	    53 	      4 	      6 	    350 	      1 
  420.000	   EXIT	    33 	      4 	      2 	    176 	     18 
  420.000	   EXIT	    34 	      4 	      4 	    165 	     14 
  420.000	   EXIT	    35 	      4 	      4 	    157 	     10 
  420.000	   EXIT	    36 	      4 	      8 	    133 	      2 
  420.000	   EXIT	    37 	      4 	      1 	    114 	      1 
  420.000	  LEAVE	     7 	      4 	      4 	    419 	      1 
  446.378	  ENTER	    54 	      0 	      4 	    419 	      1 
  461.748	  ENTER	    55 	      4 	      4 	    419 	      1 
  473.083	  ENTER	    56 	      1 	      4 	    419 	      1 
  480.000	   EXIT	    38 	      1 	      6 	    173 	     14 
  480.000	   EXIT	    39 	      1 	      4 	    167 	     10 
  480.000	   EXIT	    40 	      1 	      7 	    165 	      3 
  480.000	   EXIT	    41 	      1 	      1 	    137 	      2 
  480.000	   EXIT	    42 	      1 	      1 	    119 	      1 
  480.000	  LEAVE	     8 	      1 	      1 	    473 	      1 
  489.144	  ENTER	    57 	      2 	      1 	    473 	      1 
  490.248	  ENTER	    58 	      5 	      1 	    473 	      1 
  506.959	  ENTER	    59 	      2 	      1 	    473 	      1 
  540.000	   EXIT	    43 	      2 	      6 	    206 	     14 
  540.000	   EXIT	    44 	      2 	      7 	    198 	      7 
  540.000	   EXIT	    45 	      2 	      2 	    190 	      5 
  540.000	   EXIT	    46 	      2 	      1 	    155 	      4 
  540.000	   EXIT	    47 	      2 	      3 	    141 	      1 
  540.000	  LEAVE	     9 	      2 	      2 	    507 	      1 
  600.000	   EXIT	    48 	      2 	      6 	    250 	     14 
  600.000	   EXIT	    49 	      2 	      6 	    235 	      8 
  600.000	   EXIT	    50 	      2 	      6 	    199 	      2 
  600.000	   EXIT	    51 	      2 	      1 	    127 	      1 
  600.000	  LEAVE	    10 	      2 	      2 	    507 	      1 
SUMMARY STATISTICS
POISSON[2]:
 Time Ave. = 	   2.95 Time Sample Var. =	  3.444
 Event Ave. =	  4.075 Event Sample Var. =	  5.336
 Minimum =	      0
 Maximum =	      8
VARS[4]:
 Time Ave. = 	   3.62 Time Sample Var. =	  4.876
 Event Ave. =	  4.533 Event Sample Var. =	  5.216
 Minimum =	      1
 Maximum =	      8
WAIT[VARS[5]]:
 Time Ave. = 	  359.5 Time Sample Var. =	3.13e+04
 Event Ave. =	  167.3 Event Sample Var. =	1.722e+04
 Minimum =	      0
 Maximum =	    507
VARS[1]:
 Time Ave. = 	    1.6 Time Sample Var. =	   3.72
 Event Ave. =	  4.858 Event Sample Var. =	  26.85
 Minimum =	      1
 Maximum =	     19
