    Time	  Event	 Count	      POISSON[2]	         VARS[4]	   WAIT[VARS[5]]	           VARS[1] 
    0.001	  ENTER	     1 	      3 	      1 	      0 	      1 
    3.790	  ENTER	     2 	      5 	      1 	      0 	      1 
   10.147	  ENTER	     3 	      3 	      1 	      0 	      1 
   14.389	  ENTER	     4 	      4 	      1 	      0 	      1 
   32.356	  ENTER	     5 	      3 	      1 	      0 	      1 
   38.549	  ENTER	     6 	      3 	      1 	      0 	      1 
   38.669	  ENTER	     7 	      5 	      1 	      0 	      1 
   43.144	  ENTER	     8 	      4 	      1 	      0 	      1 
   60.000	   EXIT	     1 	      4 	      3 	     60 	     17 
   60.000	   EXIT	     2 	      4 	      5 	   56.2 	     12 
   60.000	   EXIT	     3 	      4 	      3 	   49.9 	      9 
   60.000	   EXIT	     4 	      4 	      4 	   45.6 	      5 
   60.000	   EXIT	     5 	      4 	      3 	   27.6 	      2 
   60.000	  LEAVE	     1 	      4 	      4 	   43.1 	      2 
   60.603	  ENTER	     9 	      6 	      4 	   43.1 	      2 
   79.381	  ENTER	    10 	      4 	      4 	   43.1 	      2 
   90.319	  ENTER	    11 	      2 	      4 	   43.1 	      2 
   90.782	  ENTER	    12 	      4 	      4 	   43.1 	      2 
  118.877	  ENTER	    13 	      3 	      4 	   43.1 	      2 
  120.000	   EXIT	     6 	      3 	      3 	   81.5 	     17 
  120.000	   EXIT	     7 	      3 	      5 	   81.3 	     12 
  120.000	   EXIT	     8 	      3 	      4 	   76.9 	      8 
  120.000	   EXIT	     9 	      3 	      6 	   59.4 	      2 
  120.000	  LEAVE	     2 	      3 	      3 	    119 	      2 
  137.292	  ENTER	    14 	      4 	      3 	    119 	      2 
  142.565	  ENTER	    15 	      4 	      3 	    119 	      2 
  144.293	  ENTER	    16 	      2 	      3 	    119 	      2 
  180.000	   EXIT	    10 	      2 	      4 	    101 	     16 
  180.000	   EXIT	    11 	      2 	      2 	   89.7 	     14 
  180.000	   EXIT	    12 	      2 	      4 	   89.2 	     10 
  180.000	   EXIT	    13 	      2 	      3 	   61.1 	      7 
  180.000	   EXIT	    14 	      2 	      4 	   42.7 	      3 
  180.000	  LEAVE	     3 	      2 	      2 	    144 	      1 
  180.000	   EXIT	    15 	      2 	      2 	   35.7 	      1 
  196.467	  ENTER	    17 	      3 	      2 	   35.7 	      1 
  203.604	  ENTER	    18 	      3 	      2 	   35.7 	      1 
  208.967	  ENTER	    19 	      3 	      2 	   35.7 	      1 
  229.534	  ENTER	    20 	      6 	      2 	   35.7 	      1 
  233.547	  ENTER	    21 	      2 	      2 	   35.7 	      1 
  239.001	  ENTER	    22 	      2 	      2 	   35.7 	      1 
  240.000	   EXIT	    16 	      2 	      4 	   97.4 	     16 
  240.000	   EXIT	    17 	      2 	      3 	   43.5 	     13 
  240.000	   EXIT	    18 	      2 	      3 	   36.4 	     10 
  240.000	   EXIT	    19 	      2 	      3 	     31 	      7 
