    Time	  Event	 Count	      POISSON[2]	         VARS[4]	   WAIT[VARS[5]]	           VARS[1] 
    0.002	  ENTER	     1 	      3 	     -1 	      0 	     20 
    0.259	  ENTER	     2 	      5 	     -1 	      0 	     20 
    1.115	  ENTER	     3 	      2 	     -1 	      0 	     20 
   16.970	  ENTER	     4 	      6 	     -1 	      0 	     20 
   18.919	  ENTER	     5 	      1 	     -1 	      0 	     20 
   20.190	  ENTER	     6 	      3 	     -1 	      0 	     20 
   28.583	  ENTER	     7 	      6 	     -1 	      0 	     20 
   29.544	  ENTER	     8 	      5 	     -1 	      0 	     20 
   38.674	  ENTER	     9 	      1 	     -1 	      0 	     20 
   41.853	  ENTER	    10 	      4 	     -1 	      0 	     20 
   60.000	   EXIT	     1 	      4 	      3 	     60 	     17 
   60.000	   EXIT	     2 	      4 	      5 	   59.7 	     12 
   60.000	   EXIT	     3 	      4 	      2 	   58.9 	     10 
   60.000	   EXIT	     4 	      4 	      6 	     43 	      4 
   60.000	   EXIT	     5 	      4 	      1 	   41.1 	      3 
   60.000	   EXIT	     6 	      4 	      1 	   21.3 	      2 
   60.000	  LEAVE	     1 	      4 	      4 	   41.9 	      2 
   85.941	  ENTER	    11 	      7 	      4 	   41.9 	      2 
   96.328	  ENTER	    12 	      3 	      4 	   41.9 	      2 
   97.622	  ENTER	    13 	      1 	      4 	   41.9 	      2 
  115.656	  ENTER	    14 	      4 	      4 	   41.9 	      2 
  117.692	  ENTER	    15 	      9 	      4 	   41.9 	      2 
  118.098	  ENTER	    16 	      3 	      4 	   41.9 	      2 
  118.563	  ENTER	    17 	      3 	      4 	   41.9 	      2 
  120.000	   EXIT	     7 	      3 	      3 	   99.8 	     17 
  120.000	   EXIT	     8 	      3 	      6 	   91.4 	     11 
  120.000	   EXIT	     9 	      3 	      5 	   90.5 	      6 
  120.000	   EXIT	    10 	      3 	      4 	   78.1 	      2 
  120.000	   EXIT	    11 	      3 	      1 	   22.4 	      1 
  120.000	  LEAVE	     2 	      3 	      3 	    119 	      1 
  125.061	  ENTER	    18 	      3 	      3 	    119 	      1 
  139.420	  ENTER	    19 	      4 	      3 	    119 	      1 
  145.495	  ENTER	    20 	      5 	      3 	    119 	      1 
  159.578	  ENTER	    21 	      1 	      3 	    119 	      1 
  180.000	   EXIT	    12 	      1 	      7 	   94.1 	     13 
  180.000	   EXIT	    13 	      1 	      3 	   83.7 	     10 
  180.000	   EXIT	    14 	      1 	      4 	   64.3 	      6 
  180.000	   EXIT	    15 	      1 	      3 	   61.9 	      3 
  180.000	  LEAVE	     3 	      1 	      1 	    160 	      2 
  180.000	   EXIT	    16 	      1 	      1 	   20.4 	      2 
  240.000	   EXIT	    17 	      1 	      9 	    122 	     11 
  240.000	   EXIT	    18 	      1 	      3 	    121 	      8 
  240.000	   EXIT	    19 	      1 	      3 	    115 	      5 
  240.000	   EXIT	    20 	      1 	      4 	    101 	      1 
  240.000	  LEAVE	     4 	      1 	     -1 	   20.4 	      1 
  246.201	  ENTER	    22 	      5 	     -1 	   20.4 	      1 
  246.916	  ENTER	    23 	      7 	     -1 	   20.4 	      1 
  250.532	  ENTER	    24 	      6 	     -1 	   20.4 	      1 
  257.570	  ENTER	    25 	      4 	     -1 	   20.4 	      1 
  260.606	  ENTER	    26 	      5 	     -1 	   20.4 	      1 
  283.503	  ENTER	    27 	      9 	     -1 	   20.4 	      1 
  289.865	  ENTER	    28 	      3 	     -1 	   20.4 	      1 
  290.040	  ENTER	    29 	      2 	     -1 	   20.4 	      1 
  295.195	  ENTER	    30 	      1 	     -1 	   20.4 	      1 
  300.000	   EXIT	    21 	      1 	      5 	    155 	     15 
  300.000	   EXIT	    22 	      1 	      5 	   53.8 	     10 
  300.000	   EXIT	    23 	      1 	      7 	   53.1 	      3 
  300.000	   EXIT	    24 	      1 	      2 	   9.96 	      1 
  300.000	  LEAVE	     5 	      1 	      1 	    295 	      1 
  301.583	  ENTER	    31 	     11 	      1 	    295 	      1 
  310.890	  ENTER	    32 	      5 	      1 	    295 	      1 
  320.877	  ENTER	    33 	      6 	      1 	    295 	      1 
  333.062	  ENTER	    34 	      1 	      1 	    295 	      1 
  336.134	  ENTER	    35 	      4 	      1 	    295 	      1 
  351.468	  ENTER	    36 	      1 	      1 	    295 	      1 
  357.251	  ENTER	    37 	      3 	      1 	    295 	      1 
  360.000	   EXIT	    25 	      3 	      6 	    109 	     14 
  360.000	   EXIT	    26 	      3 	      4 	    102 	     10 
  360.000	   EXIT	    27 	      3 	      5 	   99.4 	      5 
  360.000	   EXIT	    28 	      3 	      3 	   70.1 	      2 
  360.000	   EXIT	    29 	      3 	      1 	   64.8 	      1 
  360.000	  LEAVE	     6 	      3 	      3 	    357 	      1 
  367.934	  ENTER	    38 	      3 	      3 	    357 	      1 
  379.554	  ENTER	    39 	      4 	      3 	    357 	      1 
