    Time	  Event	 Count	      POISSON[2]	         VARS[4]	   WAIT[VARS[5]]	           VARS[1] 
    0.003	  ENTER	     1 	      3 	      4 	      0 	      3 
    7.439	  ENTER	     2 	      3 	      4 	      0 	      3 
   44.684	  ENTER	     3 	      3 	      4 	      0 	      3 
   60.000	   EXIT	     1 	      3 	      3 	     60 	     17 
   60.000	   EXIT	     2 	      3 	      3 	   52.6 	     14 
   60.000	  LEAVE	     1 	      3 	      3 	   44.7 	     11 
   60.000	   EXIT	     3 	      3 	      3 	   15.3 	     11 
   61.584	  ENTER	     4 	      2 	      3 	   15.3 	     11 
   63.670	  ENTER	     5 	      3 	      3 	   15.3 	     11 
   71.314	  ENTER	     6 	      4 	      3 	   15.3 	     11 
   72.719	  ENTER	     7 	      0 	      3 	   15.3 	     11 
   72.843	  ENTER	     8 	      6 	      3 	   15.3 	     11 
  120.000	   EXIT	     4 	      6 	      2 	   58.4 	     18 
  120.000	   EXIT	     5 	      6 	      3 	   56.3 	     15 
  120.000	   EXIT	     6 	      6 	      4 	   48.7 	     11 
  120.000	  LEAVE	     2 	      6 	      6 	   72.8 	      5 
  120.000	   EXIT	     7 	      6 	      6 	   47.2 	      5 
  123.217	  ENTER	     9 	      3 	      6 	   47.2 	      5 
  126.324	  ENTER	    10 	      2 	      6 	   47.2 	      5 
  133.846	  ENTER	    11 	      3 	      6 	   47.2 	      5 
  135.988	  ENTER	    12 	      5 	      6 	   47.2 	      5 
  180.000	   EXIT	     8 	      5 	      3 	   56.8 	     17 
  180.000	   EXIT	     9 	      5 	      2 	   53.7 	     15 
  180.000	   EXIT	    10 	      5 	      3 	   46.2 	     12 
  180.000	  LEAVE	     3 	      5 	      5 	    136 	      7 
  180.000	   EXIT	    11 	      5 	      5 	     44 	      7 
  186.048	  ENTER	    13 	      3 	      5 	     44 	      7 
  197.576	  ENTER	    14 	      2 	      5 	     44 	      7 
  214.225	  ENTER	    15 	      4 	      5 	     44 	      7 
  215.663	  ENTER	    16 	      6 	      5 	     44 	      7 
  216.756	  ENTER	    17 	      9 	      5 	     44 	      7 
  222.569	  ENTER	    18 	      3 	      5 	     44 	      7 
  226.242	  ENTER	    19 	      2 	      5 	     44 	      7 
  236.813	  ENTER	    20 	      4 	      5 	     44 	      7 
  236.908	  ENTER	    21 	      2 	      5 	     44 	      7 
  240.000	   EXIT	    12 	      2 	      3 	     54 	     17 
  240.000	   EXIT	    13 	      2 	      2 	   42.4 	     15 
  240.000	   EXIT	    14 	      2 	      4 	   25.8 	     11 
  240.000	   EXIT	    15 	      2 	      6 	   24.3 	      5 
  240.000	   EXIT	    16 	      2 	      3 	   17.4 	      2 
  240.000	  LEAVE	     4 	      2 	      2 	    237 	      2 
  242.499	  ENTER	    22 	      2 	      2 	    237 	      2 
  247.051	  ENTER	    23 	      3 	      2 	    237 	      2 
  253.551	  ENTER	    24 	      2 	      2 	    237 	      2 
  254.930	  ENTER	    25 	      3 	      2 	    237 	      2 
  264.034	  ENTER	    26 	      3 	      2 	    237 	      2 
  273.619	  ENTER	    27 	      3 	      2 	    237 	      2 
  284.461	  ENTER	    28 	      4 	      2 	    237 	      2 
  286.976	  ENTER	    29 	      3 	      2 	    237 	      2 
  294.266	  ENTER	    30 	      3 	      2 	    237 	      2 
  299.517	  ENTER	    31 	      1 	      2 	    237 	      2 
  300.000	   EXIT	    17 	      1 	      9 	   83.2 	     11 
  300.000	   EXIT	    18 	      1 	      2 	   73.8 	      9 
  300.000	   EXIT	    19 	      1 	      4 	   63.2 	      5 
  300.000	   EXIT	    20 	      1 	      2 	   63.1 	      3 
  300.000	   EXIT	    21 	      1 	      2 	   57.5 	      1 
  300.000	  LEAVE	     5 	      1 	      1 	    300 	      1 
  312.576	  ENTER	    32 	      6 	      1 	    300 	      1 
  316.902	  ENTER	    33 	      5 	      1 	    300 	      1 
  324.034	  ENTER	    34 	      5 	      1 	    300 	      1 
  335.261	  ENTER	    35 	      1 	      1 	    300 	      1 
  339.867	  ENTER	    36 	      3 	      1 	    300 	      1 
  341.788	  ENTER	    37 	      5 	      1 	    300 	      1 
  344.228	  ENTER	    38 	      3 	      1 	    300 	      1 
  354.369	  ENTER	    39 	      3 	      1 	    300 	      1 
  360.000	   EXIT	    22 	      3 	      3 	    113 	     17 
  360.000	   EXIT	    23 	      3 	      2 	    106 	     15 
  360.000	   EXIT	    24 	      3 	      3 	    105 	     12 
  360.000	   EXIT	    25 	      3 	      3 	     96 	      9 
  360.000	   EXIT	    26 	      3 	      3 	   86.4 	      6 
  360.000	   EXIT	    27 	      3 	      4 	   75.5 	      2 
  360.000	   EXIT	    28 	      3 	      1 	   60.5 	      1 
  360.000	  LEAVE	     6 	      3 	      3 	    354 	      1 
  368.366	  ENTER	    40 	      4 	      3 	    354 	      1 
  373.296	  ENTER	    41 	      4 	      3 	    354 	      1 
  373.883	  ENTER	    42 	      4 	      3 	    354 	      1 
  374.390	  ENTER	    43 	      3 	      3 	    354 	      1 
  384.776	  ENTER	    44 	      3 	      3 	    354 	      1 
  403.473	  ENTER	    45 	      2 	      3 	    354 	      1 
  416.678	  ENTER	    46 	      8 	      3 	    354 	      1 
  420.000	   EXIT	    29 	      8 	      3 	    133 	     17 
  420.000	   EXIT	    30 	      8 	      3 	    126 	     14 
  420.000	   EXIT	    31 	      8 	      6 	    107 	      8 
  420.000	   EXIT	    32 	      8 	      5 	    103 	      3 
  420.000	   EXIT	    33 	      8 	      1 	   84.7 	      2 
  420.000	  LEAVE	     7 	      8 	      8 	    417 	      2 
  422.998	  ENTER	    47 	      5 	      8 	    417 	      2 
  423.374	  ENTER	    48 	      5 	      8 	    417 	      2 
  433.076	  ENTER	    49 	      7 	      8 	    417 	      2 
  438.910	  ENTER	    50 	      6 	      8 	    417 	      2 
  439.648	  ENTER	    51 	      3 	      8 	    417 	      2 
  440.231	  ENTER	    52 	      4 	      8 	    417 	      2 
  453.033	  ENTER	    53 	      4 	      8 	    417 	      2 
  469.182	  ENTER	    54 	      2 	      8 	    417 	      2 
  473.968	  ENTER	    55 	      2 	      8 	    417 	      2 
  480.000	   EXIT	    34 	      2 	      5 	    156 	     15 
  480.000	   EXIT	    35 	      2 	      3 	    140 	     12 
  480.000	   EXIT	    36 	      2 	      5 	    138 	      7 
  480.000	   EXIT	    37 	      2 	      3 	    136 	      4 
  480.000	   EXIT	    38 	      2 	      3 	    126 	      1 
  480.000	  LEAVE	     8 	      2 	      2 	    474 	      1 
  483.232	  ENTER	    56 	      2 	      2 	    474 	      1 
  488.154	  ENTER	    57 	      4 	      2 	    474 	      1 
  489.176	  ENTER	    58 	      2 	      2 	    474 	      1 
  504.825	  ENTER	    59 	      1 	      2 	    474 	      1 
  509.720	  ENTER	    60 	      1 	      2 	    474 	      1 
  540.000	   EXIT	    39 	      1 	      4 	    172 	     16 
  540.000	   EXIT	    40 	      1 	      4 	    167 	     12 
  540.000	   EXIT	    41 	      1 	      4 	    166 	      8 
  540.000	   EXIT	    42 	      1 	      3 	    166 	      5 
  540.000	   EXIT	    43 	      1 	      3 	    155 	      2 
  540.000	   EXIT	    44 	      1 	      1 	   35.2 	      1 
  540.000	  LEAVE	     9 	      1 	      1 	    510 	      1 
  600.000	   EXIT	    45 	      1 	      2 	    197 	     18 
  600.000	   EXIT	    46 	      1 	      8 	    183 	     10 
  600.000	   EXIT	    47 	      1 	      5 	    177 	      5 
  600.000	   EXIT	    48 	      1 	      3 	    160 	      2 
  600.000	  LEAVE	    10 	      1 	      1 	    510 	      1 
  600.000	   EXIT	    49 	      1 	      1 	   90.3 	      1 
SUMMARY STATISTICS
POISSON[2]:
 Time Ave. = 	   2.34 Time Sample Var. =	  3.048
 Event Ave. =	  3.261 Event Sample Var. =	  4.025
 Minimum =	      0
 Maximum =	      9
VARS[4]:
 Time Ave. = 	    2.5 Time Sample Var. =	   4.29
 Event Ave. =	  3.588 Event Sample Var. =	  4.175
 Minimum =	      1
 Maximum =	      9
WAIT[VARS[5]]:
 Time Ave. = 	    180 Time Sample Var. =	2.69e+04
 Event Ave. =	  182.2 Event Sample Var. =	2.259e+04
 Minimum =	      0
 Maximum =	  509.7
VARS[1]:
 Time Ave. = 	   2.44 Time Sample Var. =	  7.406
 Event Ave. =	  5.739 Event Sample Var. =	  26.81
 Minimum =	      1
 Maximum =	     18
