    Time	  Event	 Count	      POISSON[2]	         VARS[4]	   WAIT[VARS[5]]	           VARS[1] 
    0.003	  ENTER	     1 	      3 	      2 	      0 	      1 
    4.169	  ENTER	     2 	      4 	      2 	      0 	      1 
   12.209	  ENTER	     3 	      3 	      2 	      0 	      1 
   17.689	  ENTER	     4 	      5 	      2 	      0 	      1 
   20.619	  ENTER	     5 	      1 	      2 	      0 	      1 
   46.325	  ENTER	     6 	      2 	      2 	      0 	      1 
   54.984	  ENTER	     7 	      7 	      2 	      0 	      1 
   56.639	  ENTER	     8 	      6 	      2 	      0 	      1 
   58.291	  ENTER	     9 	      4 	      2 	      0 	      1 
   60.000	   EXIT	     1 	      4 	      3 	     60 	     17 
   60.000	   EXIT	     2 	      4 	      4 	   55.8 	     13 
   60.000	   EXIT	     3 	      4 	      3 	   47.8 	     10 
   60.000	   EXIT	     4 	      4 	      5 	   42.3 	      5 
   60.000	   EXIT	     5 	      4 	      1 	   39.4 	      4 
   60.000	   EXIT	     6 	      4 	      2 	   13.7 	      2 
   60.000	  LEAVE	     1 	      4 	      4 	   58.3 	      2 
  120.000	   EXIT	     7 	      4 	      7 	     65 	     13 
  120.000	   EXIT	     8 	      4 	      6 	   63.4 	      7 
  120.000	  LEAVE	     2 	      4 	      4 	   58.3 	      3 
  120.000	   EXIT	     9 	      4 	      4 	   61.7 	      3 
  132.971	  ENTER	    10 	      1 	      4 	   61.7 	      3 
  152.332	  ENTER	    11 	      0 	      4 	   61.7 	      3 
  162.078	  ENTER	    12 	      2 	      4 	   61.7 	      3 
  180.000	   EXIT	    10 	      2 	      1 	     47 	     19 
  180.000	  LEAVE	     3 	      2 	      2 	    162 	     17 
  180.000	   EXIT	    11 	      2 	      2 	   17.9 	     17 
  227.955	  ENTER	    13 	      5 	      2 	   17.9 	     17 
  235.465	  ENTER	    14 	      2 	      2 	   17.9 	     17 
  240.000	   EXIT	    12 	      2 	      5 	     12 	     15 
  240.000	  LEAVE	     4 	      2 	      2 	    235 	     13 
  240.000	   EXIT	    13 	      2 	      2 	   4.53 	     13 
  242.874	  ENTER	    15 	      1 	      2 	   4.53 	     13 
  249.446	  ENTER	    16 	      2 	      2 	   4.53 	     13 
  260.023	  ENTER	    17 	      7 	      2 	   4.53 	     13 
  261.498	  ENTER	    18 	      3 	      2 	   4.53 	     13 
  273.386	  ENTER	    19 	      8 	      2 	   4.53 	     13 
  298.323	  ENTER	    20 	      2 	      2 	   4.53 	     13 
  300.000	   EXIT	    14 	      2 	      1 	   57.1 	     19 
  300.000	   EXIT	    15 	      2 	      2 	   50.6 	     17 
  300.000	   EXIT	    16 	      2 	      7 	     40 	     10 
  300.000	   EXIT	    17 	      2 	      3 	   38.5 	      7 
  300.000	  LEAVE	     5 	      2 	      2 	    298 	      5 
  300.000	   EXIT	    18 	      2 	      2 	   1.68 	      5 
  318.318	  ENTER	    21 	      4 	      2 	   1.68 	      5 
  324.294	  ENTER	    22 	      1 	      2 	   1.68 	      5 
  339.773	  ENTER	    23 	      1 	      2 	   1.68 	      5 
  348.578	  ENTER	    24 	      3 	      2 	   1.68 	      5 
  349.212	  ENTER	    25 	      6 	      2 	   1.68 	      5 
  360.000	   EXIT	    19 	      6 	      8 	   86.6 	     12 
