    Time	  Event	 Count	      POISSON[2]	         VARS[4]	   WAIT[VARS[5]]	           VARS[1] 
    0.000	  ENTER	     1 	      3 	     -1 	      0 	     20 
    3.053	  ENTER	     2 	      4 	     -1 	      0 	     20 
    4.041	  ENTER	     3 	      1 	     -1 	      0 	     20 
   14.886	  ENTER	     4 	      1 	     -1 	      0 	     20 
   15.498	  ENTER	     5 	      3 	     -1 	      0 	     20 
   30.058	  ENTER	     6 	      2 	     -1 	      0 	     20 
   49.782	  ENTER	     7 	      5 	     -1 	      0 	     20 
   53.461	  ENTER	     8 	      7 	     -1 	      0 	     20 
   59.851	  ENTER	     9 	      2 	     -1 	      0 	     20 
   60.000	   EXIT	     1 	      2 	      3 	     60 	     17 
   60.000	   EXIT	     2 	      2 	      4 	   56.9 	     13 
   60.000	   EXIT	     3 	      2 	      1 	     56 	     12 
   60.000	   EXIT	     4 	      2 	      1 	   45.1 	     11 
   60.000	   EXIT	     5 	      2 	      3 	   44.5 	      8 
   60.000	   EXIT	     6 	      2 	      2 	   29.9 	      6 
   60.000	   EXIT	     7 	      2 	      5 	   10.2 	      1 
   60.000	  LEAVE	     1 	      2 	      2 	   59.9 	      1 
   66.918	  ENTER	    10 	      7 	      2 	   59.9 	      1 
   81.589	  ENTER	    11 	      4 	      2 	   59.9 	      1 
  117.721	  ENTER	    12 	      6 	      2 	   59.9 	      1 
  118.052	  ENTER	    13 	      3 	      2 	   59.9 	      1 
  118.067	  ENTER	    14 	      3 	      2 	   59.9 	      1 
  120.000	   EXIT	     8 	      3 	      7 	   66.5 	     13 
  120.000	   EXIT	     9 	      3 	      2 	   60.1 	     11 
  120.000	   EXIT	    10 	      3 	      7 	   53.1 	      4 
  120.000	   EXIT	    11 	      3 	      3 	   1.95 	      1 
  120.000	  LEAVE	     2 	      3 	      3 	    118 	      1 
  144.502	  ENTER	    15 	      1 	      3 	    118 	      1 
  155.163	  ENTER	    16 	      6 	      3 	    118 	      1 
  159.893	  ENTER	    17 	      1 	      3 	    118 	      1 
  169.377	  ENTER	    18 	      5 	      3 	    118 	      1 
  171.389	  ENTER	    19 	      3 	      3 	    118 	      1 
  180.000	   EXIT	    12 	      3 	      4 	   98.4 	     16 
  180.000	   EXIT	    13 	      3 	      6 	   62.3 	     10 
  180.000	   EXIT	    14 	      3 	      3 	   61.9 	      7 
  180.000	   EXIT	    15 	      3 	      1 	   35.5 	      6 
  180.000	   EXIT	    16 	      3 	      1 	   20.1 	      5 
  180.000	  LEAVE	     3 	      3 	      3 	    171 	      2 
  180.000	   EXIT	    17 	      3 	      3 	   8.61 	      2 
  198.852	  ENTER	    20 	      1 	      3 	   8.61 	      2 
  208.136	  ENTER	    21 	      4 	      3 	   8.61 	      2 
  240.000	   EXIT	    18 	      4 	      6 	   84.8 	     14 
  240.000	   EXIT	    19 	      4 	      5 	   70.6 	      9 
  240.000	   EXIT	    20 	      4 	      1 	   41.1 	      8 
  240.000	  LEAVE	     4 	      4 	      4 	    208 	      4 
  240.000	   EXIT	    21 	      4 	      4 	   31.9 	      4 
  266.096	  ENTER	    22 	      3 	      4 	   31.9 	      4 
  277.618	  ENTER	    23 	      1 	      4 	   31.9 	      4 
  279.627	  ENTER	    24 	      1 	      4 	   31.9 	      4 
  297.264	  ENTER	    25 	      4 	      4 	   31.9 	      4 
  300.000	   EXIT	    22 	      4 	      3 	   33.9 	     17 
  300.000	   EXIT	    23 	      4 	      1 	   22.4 	     16 
  300.000	   EXIT	    24 	      4 	      1 	   20.4 	     15 
  300.000	  LEAVE	     5 	      4 	      4 	    297 	     11 
  300.000	   EXIT	    25 	      4 	      4 	   2.74 	     11 
  318.122	  ENTER	    26 	      5 	      4 	   2.74 	     11 
  321.698	  ENTER	    27 	      2 	      4 	   2.74 	     11 
  333.447	  ENTER	    28 	      3 	      4 	   2.74 	     11 
  336.961	  ENTER	    29 	      6 	      4 	   2.74 	     11 
  343.978	  ENTER	    30 	      3 	      4 	   2.74 	     11 
  346.901	  ENTER	    31 	      2 	      4 	   2.74 	     11 
  360.000	   EXIT	    26 	      2 	      5 	   41.9 	     15 
  360.000	   EXIT	    27 	      2 	      2 	   38.3 	     13 
  360.000	   EXIT	    28 	      2 	      3 	   26.6 	     10 
  360.000	   EXIT	    29 	      2 	      6 	     23 	      4 
  360.000	   EXIT	    30 	      2 	      3 	     16 	      1 
  360.000	  LEAVE	     6 	      2 	      2 	    347 	      1 
  377.448	  ENTER	    32 	      6 	      2 	    347 	      1 
  393.711	  ENTER	    33 	      3 	      2 	    347 	      1 
  397.633	  ENTER	    34 	      7 	      2 	    347 	      1 
  405.987	  ENTER	    35 	      3 	      2 	    347 	      1 
  420.000	   EXIT	    31 	      3 	      2 	   73.1 	     18 
  420.000	   EXIT	    32 	      3 	      6 	   42.6 	     12 
  420.000	   EXIT	    33 	      3 	      3 	   26.3 	      9 
  420.000	   EXIT	    34 	      3 	      7 	   22.4 	      2 
  420.000	  LEAVE	     7 	      3 	      3 	    406 	      2 
  423.016	  ENTER	    36 	      7 	      3 	    406 	      2 
  425.257	  ENTER	    37 	      4 	      3 	    406 	      2 
  430.439	  ENTER	    38 	      2 	      3 	    406 	      2 
  430.732	  ENTER	    39 	      6 	      3 	    406 	      2 
  444.721	  ENTER	    40 	      3 	      3 	    406 	      2 
  445.110	  ENTER	    41 	      5 	      3 	    406 	      2 
  450.676	  ENTER	    42 	      1 	      3 	    406 	      2 
  465.819	  ENTER	    43 	      4 	      3 	    406 	      2 
  480.000	   EXIT	    35 	      4 	      3 	     74 	     17 
  480.000	   EXIT	    36 	      4 	      7 	     57 	     10 
  480.000	   EXIT	    37 	      4 	      4 	   54.7 	      6 
  480.000	   EXIT	    38 	      4 	      2 	   49.6 	      4 
  480.000	   EXIT	    39 	      4 	      3 	   35.3 	      1 
  480.000	  LEAVE	     8 	      4 	      4 	    466 	      1 
  488.915	  ENTER	    44 	      7 	      4 	    466 	      1 
  503.312	  ENTER	    45 	      0 	      4 	    466 	      1 
  505.961	  ENTER	    46 	      5 	      4 	    466 	      1 
  505.978	  ENTER	    47 	      4 	      4 	    466 	      1 
  540.000	   EXIT	    40 	      4 	      6 	    109 	     14 
  540.000	   EXIT	    41 	      4 	      5 	   94.9 	      9 
  540.000	   EXIT	    42 	      4 	      1 	   89.3 	      8 
  540.000	   EXIT	    43 	      4 	      4 	   74.2 	      4 
  540.000	  LEAVE	     9 	      4 	      4 	    506 	      4 
  600.000	   EXIT	    44 	      4 	      7 	    111 	     13 
  600.000	   EXIT	    45 	      4 	      5 	     94 	      8 
  600.000	  LEAVE	    10 	      4 	      4 	    506 	      4 
  600.000	   EXIT	    46 	      4 	      4 	     94 	      4 
SUMMARY STATISTICS
POISSON[2]:
 Time Ave. = 	   3.75 Time Sample Var. =	  1.648
 Event Ave. =	  3.379 Event Sample Var. =	  2.158
 Minimum =	      0
 Maximum =	      7
VARS[4]:
 Time Ave. = 	   3.28 Time Sample Var. =	  1.642
 Event Ave. =	  3.029 Event Sample Var. =	  3.523
 Minimum =	     -1
 Maximum =	      7
WAIT[VARS[5]]:
 Time Ave. = 	  154.4 Time Sample Var. =	2.632e+04
 Event Ave. =	  125.8 Event Sample Var. =	2.404e+04
 Minimum =	      0
 Maximum =	    506
VARS[1]:
 Time Ave. = 	   4.42 Time Sample Var. =	  20.76
 Event Ave. =	  7.282 Event Sample Var. =	  40.09
 Minimum =	      1
 Maximum =	     20
