    Time	  Event	 Count	      POISSON[2]	         VARS[4]	   WAIT[VARS[5]]	           VARS[1] 
    0.001	  ENTER	     1 	      2 	     -1 	      0 	     20 
    8.639	  ENTER	     2 	      2 	     -1 	      0 	     20 
   18.515	  ENTER	     3 	      5 	     -1 	      0 	     20 
   20.952	  ENTER	     4 	      3 	     -1 	      0 	     20 
   21.505	  ENTER	     5 	      1 	     -1 	      0 	     20 
   24.266	  ENTER	     6 	      2 	     -1 	      0 	     20 
   25.939	  ENTER	     7 	      3 	     -1 	      0 	     20 
   60.000	   EXIT	     1 	      3 	      2 	     60 	     18 
   60.000	   EXIT	     2 	      3 	      2 	   51.4 	     16 
   60.000	   EXIT	     3 	      3 	      5 	   41.5 	     11 
   60.000	   EXIT	     4 	      3 	      3 	     39 	      8 
   60.000	   EXIT	     5 	      3 	      1 	   38.5 	      7 
   60.000	   EXIT	     6 	      3 	      2 	   35.7 	      5 
   60.000	  LEAVE	     1 	      3 	      3 	   25.9 	      2 
   60.000	   EXIT	     7 	      3 	      3 	   34.1 	      2 
   74.212	  ENTER	     8 	      5 	      3 	   34.1 	      2 
   82.642	  ENTER	     9 	      2 	      3 	   34.1 	      2 
  116.015	  ENTER	    10 	      4 	      3 	   34.1 	      2 
  120.000	   EXIT	     8 	      4 	      5 	   45.8 	     15 
  120.000	   EXIT	     9 	      4 	      2 	   37.4 	     13 
  120.000	  LEAVE	     2 	      4 	      4 	    116 	      9 
  120.000	   EXIT	    10 	      4 	      4 	   3.99 	      9 
  133.064	  ENTER	    11 	      8 	      4 	   3.99 	      9 
  135.270	  ENTER	    12 	      1 	      4 	   3.99 	      9 
  154.638	  ENTER	    13 	      3 	      4 	   3.99 	      9 
  172.264	  ENTER	    14 	      1 	      4 	   3.99 	      9 
  176.935	  ENTER	    15 	      4 	      4 	   3.99 	      9 
  180.000	   EXIT	    11 	      4 	      8 	   46.9 	     12 
  180.000	   EXIT	    12 	      4 	      1 	   44.7 	     11 
  180.000	   EXIT	    13 	      4 	      3 	   25.4 	      8 
  180.000	   EXIT	    14 	      4 	      1 	   7.74 	      7 
  180.000	  LEAVE	     3 	      4 	      4 	    177 	      3 
  180.000	   EXIT	    15 	      4 	      4 	   3.07 	      3 
  186.343	  ENTER	    16 	      3 	      4 	   3.07 	      3 
  195.531	  ENTER	    17 	      6 	      4 	   3.07 	      3 
  197.644	  ENTER	    18 	      2 	      4 	   3.07 	      3 
  213.655	  ENTER	    19 	      2 	      4 	   3.07 	      3 
  214.635	  ENTER	    20 	      4 	      4 	   3.07 	      3 
  217.273	  ENTER	    21 	      7 	      4 	   3.07 	      3 
  235.893	  ENTER	    22 	      3 	      4 	   3.07 	      3 
  240.000	   EXIT	    16 	      3 	      3 	   53.7 	     17 
  240.000	   EXIT	    17 	      3 	      6 	   44.5 	     11 
  240.000	   EXIT	    18 	      3 	      2 	   42.4 	      9 
  240.000	   EXIT	    19 	      3 	      2 	   26.3 	      7 
  240.000	   EXIT	    20 	      3 	      4 	   25.4 	      3 
  240.000	  LEAVE	     4 	      3 	      3 	    236 	      3 
  247.567	  ENTER	    23 	      2 	      3 	    236 	      3 
  256.160	  ENTER	    24 	      5 	      3 	    236 	      3 
  256.527	  ENTER	    25 	      7 	      3 	    236 	      3 
  273.159	  ENTER	    26 	      1 	      3 	    236 	      3 
  273.632	  ENTER	    27 	      6 	      3 	    236 	      3 
  279.885	  ENTER	    28 	      5 	      3 	    236 	      3 
  299.703	  ENTER	    29 	      7 	      3 	    236 	      3 
  300.000	   EXIT	    21 	      7 	      7 	   82.7 	     13 
