    Time	  Event	 Count	      POISSON[2]	         VARS[4]	   WAIT[VARS[5]]	           VARS[1] 
    0.001	  ENTER	     1 	      3 	     -1 	      0 	     20 
   18.423	  ENTER	     2 	      2 	     -1 	      0 	     20 
   29.171	  ENTER	     3 	      4 	     -1 	      0 	     20 
   33.776	  ENTER	     4 	      4 	     -1 	      0 	     20 
   38.819	  ENTER	     5 	      0 	     -1 	      0 	     20 
   41.638	  ENTER	     6 	      2 	     -1 	      0 	     20 
   60.000	   EXIT	     1 	      2 	      3 	     60 	     17 
   60.000	   EXIT	     2 	      2 	      2 	   41.6 	     15 
   60.000	   EXIT	     3 	      2 	      4 	   30.8 	     11 
   60.000	   EXIT	     4 	      2 	      4 	   26.2 	      7 
   60.000	  LEAVE	     1 	      2 	      2 	   41.6 	      5 
   60.000	   EXIT	     5 	      2 	      2 	   18.4 	      5 
   60.368	  ENTER	     7 	      7 	      2 	   18.4 	      5 
   77.740	  ENTER	     8 	      4 	      2 	   18.4 	      5 
   86.650	  ENTER	     9 	      1 	      2 	   18.4 	      5 
   94.568	  ENTER	    10 	      3 	      2 	   18.4 	      5 
  113.076	  ENTER	    11 	      2 	      2 	   18.4 	      5 
  120.000	   EXIT	     6 	      2 	      7 	   59.6 	     13 
  120.000	   EXIT	     7 	      2 	      4 	   42.3 	      9 
  120.000	   EXIT	     8 	      2 	      1 	   33.3 	      8 
  120.000	   EXIT	     9 	      2 	      3 	   25.4 	      5 
  120.000	  LEAVE	     2 	      2 	      2 	    113 	      3 
  120.000	   EXIT	    10 	      2 	      2 	   6.92 	      3 
  124.732	  ENTER	    12 	      5 	      2 	   6.92 	      3 
  128.753	  ENTER	    13 	      5 	      2 	   6.92 	      3 
  131.342	  ENTER	    14 	      0 	      2 	   6.92 	      3 
  131.672	  ENTER	    15 	      4 	      2 	   6.92 	      3 
  136.420	  ENTER	    16 	      6 	      2 	   6.92 	      3 
  148.499	  ENTER	    17 	      3 	      2 	   6.92 	      3 
  165.298	  ENTER	    18 	      3 	      2 	   6.92 	      3 
  168.373	  ENTER	    19 	      6 	      2 	   6.92 	      3 
  180.000	   EXIT	    11 	      6 	      5 	   55.3 	     15 
  180.000	   EXIT	    12 	      6 	      5 	   51.2 	     10 
  180.000	   EXIT	    13 	      6 	      4 	   48.3 	      6 
  180.000	   EXIT	    14 	      6 	      3 	   31.5 	      3 
  180.000	  LEAVE	     3 	      6 	      6 	    168 	      3 
  186.936	  ENTER	    20 	      1 	      6 	    168 	      3 
  193.799	  ENTER	    21 	      5 	      6 	    168 	      3 
  196.461	  ENTER	    22 	      4 	      6 	    168 	      3 
  202.815	  ENTER	    23 	      2 	      6 	    168 	      3 
  220.301	  ENTER	    24 	      3 	      6 	    168 	      3 
  236.401	  ENTER	    25 	      2 	      6 	    168 	      3 
  240.000	   EXIT	    15 	      2 	      6 	    104 	     14 
  240.000	   EXIT	    16 	      2 	      3 	   74.7 	     11 
  240.000	   EXIT	    17 	      2 	      6 	   71.6 	      5 
  240.000	   EXIT	    18 	      2 	      1 	   53.1 	      4 
  240.000	   EXIT	    19 	      2 	      2 	   37.2 	      2 
  240.000	  LEAVE	     4 	      2 	      2 	    236 	      2 
  244.006	  ENTER	    26 	      4 	      2 	    236 	      2 
  245.111	  ENTER	    27 	      4 	      2 	    236 	      2 
  247.604	  ENTER	    28 	      9 	      2 	    236 	      2 
  262.140	  ENTER	    29 	      3 	      2 	    236 	      2 
  278.735	  ENTER	    30 	      7 	      2 	    236 	      2 
  285.080	  ENTER	    31 	      3 	      2 	    236 	      2 
  298.720	  ENTER	    32 	      4 	      2 	    236 	      2 
  300.000	   EXIT	    20 	      4 	      5 	    106 	     15 
  300.000	   EXIT	    21 	      4 	      4 	    104 	     11 
  300.000	   EXIT	    22 	      4 	      3 	   79.7 	      8 
  300.000	   EXIT	    23 	      4 	      2 	   63.6 	      6 
  300.000	   EXIT	    24 	      4 	      4 	     56 	      2 
  300.000	  LEAVE	     5 	      4 	      4 	    299 	      2 
  351.486	  ENTER	    33 	      2 	      4 	    299 	      2 
  360.000	   EXIT	    25 	      2 	      4 	    115 	     16 
  360.000	   EXIT	    26 	      2 	      9 	    112 	      7 
  360.000	   EXIT	    27 	      2 	      3 	   97.9 	      4 
  360.000	   EXIT	    28 	      2 	      3 	   74.9 	      1 
  360.000	  LEAVE	     6 	      2 	      2 	    351 	      1 
  373.867	  ENTER	    34 	      0 	      2 	    351 	      1 
  375.180	  ENTER	    35 	      2 	      2 	    351 	      1 
  382.401	  ENTER	    36 	      2 	      2 	    351 	      1 
  391.506	  ENTER	    37 	      3 	      2 	    351 	      1 
  400.224	  ENTER	    38 	      5 	      2 	    351 	      1 
  408.116	  ENTER	    39 	      3 	      2 	    351 	      1 
  415.538	  ENTER	    40 	      2 	      2 	    351 	      1 
  418.712	  ENTER	    41 	      3 	      2 	    351 	      1 
  418.903	  ENTER	    42 	      6 	      2 	    351 	      1 
  420.000	   EXIT	    29 	      6 	      7 	    141 	     13 
  420.000	   EXIT	    30 	      6 	      4 	    121 	      9 
  420.000	   EXIT	    31 	      6 	      2 	   68.5 	      7 
  420.000	   EXIT	    32 	      6 	      2 	   44.8 	      5 
  420.000	   EXIT	    33 	      6 	      2 	   37.6 	      3 
  420.000	   EXIT	    34 	      6 	      2 	   4.46 	      1 
  420.000	  LEAVE	     7 	      6 	      6 	    419 	      1 
  424.086	  ENTER	    43 	      3 	      6 	    419 	      1 
  439.873	  ENTER	    44 	      2 	      6 	    419 	      1 
  469.580	  ENTER	    45 	      2 	      6 	    419 	      1 
  472.381	  ENTER	    46 	      2 	      6 	    419 	      1 
  474.079	  ENTER	    47 	      4 	      6 	    419 	      1 
