    Time	  Event	 Count	      POISSON[2]	         VARS[4]	   WAIT[VARS[5]]	           VARS[1] 
    0.003	  ENTER	     1 	      2 	      2 	      0 	      1 
   13.297	  ENTER	     2 	      7 	      2 	      0 	      1 
   34.712	  ENTER	     3 	      1 	      2 	      0 	      1 
   60.000	   EXIT	     1 	      1 	      2 	     60 	     18 
   60.000	   EXIT	     2 	      1 	      7 	   46.7 	     11 
   60.000	  LEAVE	     1 	      1 	      1 	   34.7 	     10 
   60.000	   EXIT	     3 	      1 	      1 	   25.3 	     10 
   60.564	  ENTER	     4 	      2 	      1 	   25.3 	     10 
   63.810	  ENTER	     5 	      4 	      1 	   25.3 	     10 
   76.677	  ENTER	     6 	      5 	      1 	   25.3 	     10 
   84.466	  ENTER	     7 	      4 	      1 	   25.3 	     10 
   91.376	  ENTER	     8 	      1 	      1 	   25.3 	     10 
  113.763	  ENTER	     9 	      7 	      1 	   25.3 	     10 
  115.050	  ENTER	    10 	      6 	      1 	   25.3 	     10 
  120.000	   EXIT	     4 	      6 	      2 	   59.4 	     18 
  120.000	   EXIT	     5 	      6 	      4 	   56.2 	     14 
  120.000	   EXIT	     6 	      6 	      5 	   43.3 	      9 
  120.000	   EXIT	     7 	      6 	      4 	   35.5 	      5 
  120.000	   EXIT	     8 	      6 	      1 	   28.6 	      4 
  120.000	  LEAVE	     2 	      6 	      6 	    115 	      4 
  123.257	  ENTER	    11 	      3 	      6 	    115 	      4 
  131.639	  ENTER	    12 	      2 	      6 	    115 	      4 
  146.925	  ENTER	    13 	      0 	      6 	    115 	      4 
  157.566	  ENTER	    14 	      6 	      6 	    115 	      4 
  175.234	  ENTER	    15 	      6 	      6 	    115 	      4 
  180.000	   EXIT	     9 	      6 	      7 	   66.2 	     13 
  180.000	   EXIT	    10 	      6 	      6 	   64.9 	      7 
  180.000	   EXIT	    11 	      6 	      3 	   56.7 	      4 
  180.000	   EXIT	    12 	      6 	      2 	   48.4 	      2 
  180.000	  LEAVE	     3 	      6 	      6 	    175 	      2 
  188.230	  ENTER	    16 	      3 	      6 	    175 	      2 
  189.450	  ENTER	    17 	      4 	      6 	    175 	      2 
  199.571	  ENTER	    18 	      5 	      6 	    175 	      2 
  211.460	  ENTER	    19 	      4 	      6 	    175 	      2 
  220.124	  ENTER	    20 	      3 	      6 	    175 	      2 
  240.000	   EXIT	    13 	      3 	      6 	   82.4 	     14 
  240.000	   EXIT	    14 	      3 	      6 	   64.8 	      8 
  240.000	   EXIT	    15 	      3 	      3 	   51.8 	      5 
  240.000	   EXIT	    16 	      3 	      4 	   50.5 	      1 
  240.000	  LEAVE	     4 	      3 	      3 	    220 	      1 
  248.017	  ENTER	    21 	      5 	      3 	    220 	      1 
  261.946	  ENTER	    22 	      7 	      3 	    220 	      1 
  286.545	  ENTER	    23 	      5 	      3 	    220 	      1 
  291.856	  ENTER	    24 	      2 	      3 	    220 	      1 
  297.667	  ENTER	    25 	      2 	      3 	    220 	      1 
  300.000	   EXIT	    17 	      2 	      5 	    100 	     15 
  300.000	   EXIT	    18 	      2 	      4 	   88.5 	     11 
  300.000	   EXIT	    19 	      2 	      3 	   79.9 	      8 
  300.000	   EXIT	    20 	      2 	      5 	     52 	      3 
  300.000	   EXIT	    21 	      2 	      2 	   8.14 	      1 
  300.000	  LEAVE	     5 	      2 	      2 	    298 	      1 
  301.724	  ENTER	    26 	      3 	      2 	    298 	      1 
  305.824	  ENTER	    27 	      4 	      2 	    298 	      1 
  313.526	  ENTER	    28 	      3 	      2 	    298 	      1 
  318.288	  ENTER	    29 	      0 	      2 	    298 	      1 
  322.101	  ENTER	    30 	      2 	      2 	    298 	      1 
  328.267	  ENTER	    31 	      5 	      2 	    298 	      1 
  343.019	  ENTER	    32 	      4 	      2 	    298 	      1 
  344.185	  ENTER	    33 	      5 	      2 	    298 	      1 
  345.486	  ENTER	    34 	      4 	      2 	    298 	      1 
  360.000	   EXIT	    22 	      4 	      7 	   98.1 	     13 
  360.000	   EXIT	    23 	      4 	      5 	   73.5 	      8 
  360.000	   EXIT	    24 	      4 	      2 	   62.3 	      6 
  360.000	   EXIT	    25 	      4 	      3 	   58.3 	      3 
  360.000	   EXIT	    26 	      4 	      2 	   37.9 	      1 
  360.000	  LEAVE	     6 	      4 	      4 	    345 	      1 
  392.541	  ENTER	    35 	      5 	      4 	    345 	      1 
  402.780	  ENTER	    36 	      4 	      4 	    345 	      1 
  410.486	  ENTER	    37 	      5 	      4 	    345 	      1 
  420.000	   EXIT	    27 	      5 	      4 	    114 	     16 
  420.000	   EXIT	    28 	      5 	      3 	    106 	     13 
  420.000	   EXIT	    29 	      5 	      5 	   91.7 	      8 
  420.000	   EXIT	    30 	      5 	      4 	     77 	      4 
  420.000	  LEAVE	     7 	      5 	      5 	    410 	      4 
  423.345	  ENTER	    38 	      8 	      5 	    410 	      4 
  437.748	  ENTER	    39 	      1 	      5 	    410 	      4 
  446.959	  ENTER	    40 	      2 	      5 	    410 	      4 
  448.993	  ENTER	    41 	      0 	      5 	    410 	      4 
  457.719	  ENTER	    42 	      2 	      5 	    410 	      4 
  460.108	  ENTER	    43 	      4 	      5 	    410 	      4 
  464.670	  ENTER	    44 	      5 	      5 	    410 	      4 
  466.245	  ENTER	    45 	      3 	      5 	    410 	      4 
  466.567	  ENTER	    46 	      2 	      5 	    410 	      4 
  475.001	  ENTER	    47 	      9 	      5 	    410 	      4 
  480.000	   EXIT	    31 	      9 	      5 	    136 	     15 
  480.000	   EXIT	    32 	      9 	      4 	    135 	     11 
  480.000	   EXIT	    33 	      9 	      5 	   87.5 	      6 
  480.000	   EXIT	    34 	      9 	      4 	   77.2 	      2 
  480.000	   EXIT	    35 	      9 	      1 	   42.3 	      1 
  480.000	  LEAVE	     8 	      9 	      9 	    475 	      1 
  482.365	  ENTER	    48 	      1 	      9 	    475 	      1 
  483.549	  ENTER	    49 	      3 	      9 	    475 	      1 
  508.569	  ENTER	    50 	      7 	      9 	    475 	      1 
  540.000	   EXIT	    36 	      7 	      5 	    130 	     15 
  540.000	   EXIT	    37 	      7 	      8 	    117 	      7 
  540.000	   EXIT	    38 	      7 	      2 	     93 	      5 
  540.000	   EXIT	    39 	      7 	      2 	   82.3 	      3 
  540.000	   EXIT	    40 	      7 	      2 	   73.4 	      1 
  540.000	  LEAVE	     9 	      7 	      7 	    509 	      1 
  600.000	   EXIT	    41 	      7 	      4 	    140 	     16 
  600.000	   EXIT	    42 	      7 	      5 	    135 	     11 
