    Time	  Event	 Count	      POISSON[2]	         VARS[4]	   WAIT[VARS[5]]	           VARS[1] 
    0.002	  ENTER	     1 	      4 	     -1 	      0 	     28 
   22.429	  ENTER	     2 	      4 	     -1 	      0 	     28 
   49.766	  ENTER	     3 	      3 	     -1 	      0 	     28 
   60.000	   EXIT	     1 	      3 	      4 	     60 	     24 
   60.000	   EXIT	     2 	      3 	      4 	   37.6 	     20 
   60.000	  LEAVE	     1 	      3 	      3 	   49.8 	     17 
   60.000	   EXIT	     3 	      3 	      3 	   10.2 	     17 
   64.062	  ENTER	     4 	      2 	      3 	   10.2 	     17 
   69.774	  ENTER	     5 	      3 	      3 	   10.2 	     17 
  101.353	  ENTER	     6 	      2 	      3 	   10.2 	     17 
  106.234	  ENTER	     7 	      2 	      3 	   10.2 	     17 
  120.000	   EXIT	     4 	      2 	      2 	   55.9 	     26 
  120.000	   EXIT	     5 	      2 	      3 	   50.2 	     23 
  120.000	   EXIT	     6 	      2 	      2 	   18.6 	     21 
  120.000	  LEAVE	     2 	      2 	      2 	    106 	     19 
  120.000	   EXIT	     7 	      2 	      2 	   13.8 	     19 
  120.860	  ENTER	     8 	      3 	      2 	   13.8 	     19 
  123.359	  ENTER	     9 	      6 	      2 	   13.8 	     19 
  129.066	  ENTER	    10 	      4 	      2 	   13.8 	     19 
  180.000	   EXIT	     8 	      4 	      3 	   59.1 	     25 
  180.000	   EXIT	     9 	      4 	      6 	   56.6 	     19 
  180.000	  LEAVE	     3 	      4 	      4 	    129 	     15 
  180.000	   EXIT	    10 	      4 	      4 	   50.9 	     15 
  207.800	  ENTER	    11 	      3 	      4 	   50.9 	     15 
  231.216	  ENTER	    12 	      3 	      4 	   50.9 	     15 
  235.257	  ENTER	    13 	      5 	      4 	   50.9 	     15 
  240.000	   EXIT	    11 	      5 	      3 	   32.2 	     25 
  240.000	   EXIT	    12 	      5 	      3 	   8.78 	     22 
  240.000	  LEAVE	     4 	      5 	      5 	    235 	     17 
  240.000	   EXIT	    13 	      5 	      5 	   4.74 	     17 
  247.503	  ENTER	    14 	      1 	      5 	   4.74 	     17 
  253.502	  ENTER	    15 	      2 	      5 	   4.74 	     17 
  264.128	  ENTER	    16 	      4 	      5 	   4.74 	     17 
  278.125	  ENTER	    17 	      5 	      5 	   4.74 	     17 
  279.194	  ENTER	    18 	      2 	      5 	   4.74 	     17 
  292.630	  ENTER	    19 	      3 	      5 	   4.74 	     17 
  300.000	   EXIT	    14 	      3 	      1 	   52.5 	     27 
  300.000	   EXIT	    15 	      3 	      2 	   46.5 	     25 
  300.000	   EXIT	    16 	      3 	      4 	   35.9 	     21 
  300.000	   EXIT	    17 	      3 	      5 	   21.9 	     16 
  300.000	   EXIT	    18 	      3 	      2 	   20.8 	     14 
  300.000	  LEAVE	     5 	      3 	      3 	    293 	     11 
  300.000	   EXIT	    19 	      3 	      3 	   7.37 	     11 
  302.087	  ENTER	    20 	      4 	      3 	   7.37 	     11 
  319.273	  ENTER	    21 	      3 	      3 	   7.37 	     11 
  329.855	  ENTER	    22 	      4 	      3 	   7.37 	     11 
  336.062	  ENTER	    23 	      2 	      3 	   7.37 	     11 
  347.473	  ENTER	    24 	      1 	      3 	   7.37 	     11 
  347.891	  ENTER	    25 	      6 	      3 	   7.37 	     11 
  356.838	  ENTER	    26 	      8 	      3 	   7.37 	     11 
  360.000	   EXIT	    20 	      8 	      4 	   57.9 	     24 
  360.000	   EXIT	    21 	      8 	      3 	   40.7 	     21 
  360.000	   EXIT	    22 	      8 	      4 	   30.1 	     17 
  360.000	   EXIT	    23 	      8 	      2 	   23.9 	     15 
