    Time	  Event	 Count	      POISSON[2]	         VARS[4]	   WAIT[VARS[5]]	           VARS[1] 
    0.001	  ENTER	     1 	      5 	      4 	      0 	     24 
    4.585	  ENTER	     2 	      7 	      4 	      0 	     24 
    7.164	  ENTER	     3 	      4 	      4 	      0 	     24 
    8.656	  ENTER	     4 	      4 	      4 	      0 	     24 
   22.433	  ENTER	     5 	      6 	      4 	      0 	     24 
   32.147	  ENTER	     6 	      4 	      4 	      0 	     24 
   41.702	  ENTER	     7 	      7 	      4 	      0 	     24 
   49.921	  ENTER	     8 	      5 	      4 	      0 	     24 
   53.205	  ENTER	     9 	      1 	      4 	      0 	     24 
   54.150	  ENTER	    10 	      5 	      4 	      0 	     24 
   57.621	  ENTER	    11 	      0 	      4 	      0 	     24 
   60.000	   EXIT	     1 	      0 	      5 	     60 	     23 
   60.000	   EXIT	     2 	      0 	      7 	   55.4 	     16 
   60.000	   EXIT	     3 	      0 	      4 	   52.8 	     12 
   60.000	   EXIT	     4 	      0 	      4 	   51.3 	      8 
   60.000	   EXIT	     5 	      0 	      6 	   37.6 	      2 
   60.000	   EXIT	     6 	      0 	      1 	   6.79 	      1 
   60.000	  LEAVE	     1 	      0 	     -1 	   57.6 	      1 
   61.588	  ENTER	    12 	      9 	     -1 	   57.6 	      1 
   86.188	  ENTER	    13 	      3 	     -1 	   57.6 	      1 
   89.551	  ENTER	    14 	      5 	     -1 	   57.6 	      1 
   90.142	  ENTER	    15 	      2 	     -1 	   57.6 	      1 
  100.360	  ENTER	    16 	      3 	     -1 	   57.6 	      1 
  119.180	  ENTER	    17 	      6 	     -1 	   57.6 	      1 
  120.000	   EXIT	     7 	      6 	      4 	   87.9 	     24 
  120.000	   EXIT	     8 	      6 	      7 	   78.3 	     17 
  120.000	   EXIT	     9 	      6 	      5 	   70.1 	     12 
  120.000	   EXIT	    10 	      6 	      5 	   65.8 	      7 
  120.000	   EXIT	    11 	      6 	      3 	   33.8 	      4 
  120.000	   EXIT	    12 	      6 	      2 	   29.9 	      2 
  120.000	  LEAVE	     2 	      6 	      6 	    119 	      2 
  121.536	  ENTER	    18 	      2 	      6 	    119 	      2 
  127.871	  ENTER	    19 	      6 	      6 	    119 	      2 
  129.575	  ENTER	    20 	      4 	      6 	    119 	      2 
  135.687	  ENTER	    21 	      9 	      6 	    119 	      2 
  148.264	  ENTER	    22 	      1 	      6 	    119 	      2 
  157.992	  ENTER	    23 	      3 	      6 	    119 	      2 
  168.980	  ENTER	    24 	      3 	      6 	    119 	      2 
  176.708	  ENTER	    25 	      4 	      6 	    119 	      2 
  180.000	   EXIT	    13 	      4 	      9 	    118 	     19 
  180.000	   EXIT	    14 	      4 	      5 	   90.4 	     14 
  180.000	   EXIT	    15 	      4 	      3 	   79.6 	     11 
  180.000	   EXIT	    16 	      4 	      6 	   60.8 	      5 
  180.000	   EXIT	    17 	      4 	      2 	   58.5 	      3 
  180.000	   EXIT	    18 	      4 	      1 	   31.7 	      2 
  180.000	  LEAVE	     3 	      4 	      4 	    177 	      2 
  185.762	  ENTER	    26 	      2 	      4 	    177 	      2 
  191.837	  ENTER	    27 	      4 	      4 	    177 	      2 
  202.582	  ENTER	    28 	      6 	      4 	    177 	      2 
  207.453	  ENTER	    29 	      1 	      4 	    177 	      2 
  213.109	  ENTER	    30 	      5 	      4 	    177 	      2 
  216.554	  ENTER	    31 	      3 	      4 	    177 	      2 
  221.026	  ENTER	    32 	      3 	      4 	    177 	      2 
  237.481	  ENTER	    33 	      5 	      4 	    177 	      2 
  240.000	   EXIT	    19 	      5 	      6 	    112 	     22 
  240.000	   EXIT	    20 	      5 	      4 	    110 	     18 
  240.000	   EXIT	    21 	      5 	      9 	    104 	      9 
  240.000	   EXIT	    22 	      5 	      3 	     82 	      6 
