    Time	  Event	 Count	      POISSON[2]	         VARS[4]	   WAIT[VARS[5]]	           VARS[1] 
    0.004	  ENTER	     1 	      8 	     -1 	      0 	     28 
    8.605	  ENTER	     2 	      5 	     -1 	      0 	     28 
   43.947	  ENTER	     3 	      4 	     -1 	      0 	     28 
   45.820	  ENTER	     4 	      4 	     -1 	      0 	     28 
   49.507	  ENTER	     5 	      1 	     -1 	      0 	     28 
   56.764	  ENTER	     6 	      5 	     -1 	      0 	     28 
   60.000	   EXIT	     1 	      5 	      8 	     60 	     20 
   60.000	   EXIT	     2 	      5 	      5 	   51.4 	     15 
   60.000	   EXIT	     3 	      5 	      4 	   16.1 	     11 
   60.000	   EXIT	     4 	      5 	      4 	   14.2 	      7 
   60.000	   EXIT	     5 	      5 	      1 	   10.5 	      6 
   60.000	  LEAVE	     1 	      5 	      5 	   56.8 	      1 
   60.000	   EXIT	     6 	      5 	      5 	   3.24 	      1 
   61.436	  ENTER	     7 	      1 	      5 	   3.24 	      1 
   65.774	  ENTER	     8 	      5 	      5 	   3.24 	      1 
   76.794	  ENTER	     9 	      7 	      5 	   3.24 	      1 
   80.720	  ENTER	    10 	      4 	      5 	   3.24 	      1 
   81.007	  ENTER	    11 	      4 	      5 	   3.24 	      1 
   93.007	  ENTER	    12 	      4 	      5 	   3.24 	      1 
   95.328	  ENTER	    13 	      2 	      5 	   3.24 	      1 
  102.344	  ENTER	    14 	      5 	      5 	   3.24 	      1 
  105.467	  ENTER	    15 	      5 	      5 	   3.24 	      1 
  120.000	   EXIT	     7 	      5 	      1 	   58.6 	     27 
  120.000	   EXIT	     8 	      5 	      5 	   54.2 	     22 
  120.000	   EXIT	     9 	      5 	      7 	   43.2 	     15 
  120.000	   EXIT	    10 	      5 	      4 	   39.3 	     11 
  120.000	   EXIT	    11 	      5 	      4 	     39 	      7 
  120.000	   EXIT	    12 	      5 	      4 	     27 	      3 
  120.000	   EXIT	    13 	      5 	      2 	   24.7 	      1 
  120.000	  LEAVE	     2 	      5 	      5 	    105 	      1 
  141.547	  ENTER	    16 	      2 	      5 	    105 	      1 
  145.101	  ENTER	    17 	      6 	      5 	    105 	      1 
  159.786	  ENTER	    18 	      6 	      5 	    105 	      1 
  170.361	  ENTER	    19 	      6 	      5 	    105 	      1 
  171.437	  ENTER	    20 	      4 	      5 	    105 	      1 
  180.000	   EXIT	    14 	      4 	      5 	   77.7 	     23 
  180.000	   EXIT	    15 	      4 	      5 	   74.5 	     18 
  180.000	   EXIT	    16 	      4 	      2 	   38.5 	     16 
  180.000	   EXIT	    17 	      4 	      6 	   34.9 	     10 
  180.000	   EXIT	    18 	      4 	      6 	   20.2 	      4 
  180.000	  LEAVE	     3 	      4 	      4 	    171 	      4 
  183.978	  ENTER	    21 	      3 	      4 	    171 	      4 
  204.932	  ENTER	    22 	      4 	      4 	    171 	      4 
  208.367	  ENTER	    23 	      4 	      4 	    171 	      4 
  215.408	  ENTER	    24 	      3 	      4 	    171 	      4 
  216.362	  ENTER	    25 	      5 	      4 	    171 	      4 
  216.925	  ENTER	    26 	      3 	      4 	    171 	      4 
  217.777	  ENTER	    27 	      2 	      4 	    171 	      4 
  219.551	  ENTER	    28 	      4 	      4 	    171 	      4 
  220.616	  ENTER	    29 	      4 	      4 	    171 	      4 
  221.780	  ENTER	    30 	      7 	      4 	    171 	      4 
  236.278	  ENTER	    31 	      1 	      4 	    171 	      4 
  240.000	   EXIT	    19 	      1 	      6 	   69.6 	     22 
  240.000	   EXIT	    20 	      1 	      4 	   68.6 	     18 
  240.000	   EXIT	    21 	      1 	      3 	     56 	     15 
  240.000	   EXIT	    22 	      1 	      4 	   35.1 	     11 
  240.000	   EXIT	    23 	      1 	      4 	   31.6 	      7 
  240.000	   EXIT	    24 	      1 	      3 	   24.6 	      4 
  240.000	   EXIT	    25 	      1 	      3 	   23.1 	      1 
  240.000	  LEAVE	     4 	      1 	      1 	    236 	      1 
  243.335	  ENTER	    32 	      0 	      1 	    236 	      1 
  246.871	  ENTER	    33 	      5 	      1 	    236 	      1 
  267.914	  ENTER	    34 	      2 	      1 	    236 	      1 
  273.875	  ENTER	    35 	      5 	      1 	    236 	      1 
  282.164	  ENTER	    36 	      0 	      1 	    236 	      1 
  299.784	  ENTER	    37 	      2 	      1 	    236 	      1 
  300.000	   EXIT	    26 	      2 	      5 	   83.6 	     23 
  300.000	   EXIT	    27 	      2 	      2 	   82.2 	     21 
  300.000	   EXIT	    28 	      2 	      4 	   80.4 	     17 
  300.000	   EXIT	    29 	      2 	      4 	   79.4 	     13 
  300.000	   EXIT	    30 	      2 	      7 	   78.2 	      6 
  300.000	   EXIT	    31 	      2 	      1 	   63.7 	      5 
  300.000	   EXIT	    32 	      2 	      2 	   32.1 	      3 
  300.000	  LEAVE	     5 	      2 	      2 	    300 	      1 
  300.000	   EXIT	    33 	      2 	      2 	  0.216 	      1 
  306.466	  ENTER	    38 	      2 	      2 	  0.216 	      1 
  310.423	  ENTER	    39 	      2 	      2 	  0.216 	      1 
  313.291	  ENTER	    40 	      4 	      2 	  0.216 	      1 
  319.218	  ENTER	    41 	      5 	      2 	  0.216 	      1 
  326.168	  ENTER	    42 	      3 	      2 	  0.216 	      1 
  341.615	  ENTER	    43 	      6 	      2 	  0.216 	      1 
  345.657	  ENTER	    44 	      4 	      2 	  0.216 	      1 
  346.107	  ENTER	    45 	      5 	      2 	  0.216 	      1 
  346.392	  ENTER	    46 	      3 	      2 	  0.216 	      1 
  348.626	  ENTER	    47 	      5 	      2 	  0.216 	      1 
  354.445	  ENTER	    48 	      1 	      2 	  0.216 	      1 
  360.000	   EXIT	    34 	      1 	      5 	    113 	     23 
  360.000	   EXIT	    35 	      1 	      5 	   86.1 	     18 
  360.000	   EXIT	    36 	      1 	      2 	   53.5 	     16 
  360.000	   EXIT	    37 	      1 	      2 	   49.6 	     14 
  360.000	   EXIT	    38 	      1 	      4 	   46.7 	     10 
  360.000	   EXIT	    39 	      1 	      5 	   40.8 	      5 
  360.000	   EXIT	    40 	      1 	      3 	   33.8 	      2 
  360.000	  LEAVE	     6 	      1 	      1 	    354 	      1 
  360.000	   EXIT	    41 	      1 	      1 	   5.56 	      1 
  372.979	  ENTER	    49 	      4 	      1 	   5.56 	      1 
  374.119	  ENTER	    50 	      4 	      1 	   5.56 	      1 
  417.026	  ENTER	    51 	      3 	      1 	   5.56 	      1 
  420.000	   EXIT	    42 	      3 	      6 	   78.4 	     22 
  420.000	   EXIT	    43 	      3 	      4 	   74.3 	     18 
  420.000	   EXIT	    44 	      3 	      5 	   73.9 	     13 
  420.000	   EXIT	    45 	      3 	      3 	   73.6 	     10 
  420.000	   EXIT	    46 	      3 	      5 	   71.4 	      5 
  420.000	   EXIT	    47 	      3 	      4 	     47 	      1 
  420.000	  LEAVE	     7 	      3 	      3 	    417 	      1 
  438.791	  ENTER	    52 	      9 	      3 	    417 	      1 
  474.036	  ENTER	    53 	      4 	      3 	    417 	      1 
  480.000	   EXIT	    48 	      4 	      4 	    106 	     24 
  480.000	   EXIT	    49 	      4 	      3 	     63 	     21 
  480.000	   EXIT	    50 	      4 	      9 	   41.2 	     12 
  480.000	  LEAVE	     8 	      4 	      4 	    474 	      8 
  480.000	   EXIT	    51 	      4 	      4 	   5.96 	      8 
  501.987	  ENTER	    54 	      2 	      4 	   5.96 	      8 
  507.086	  ENTER	    55 	      1 	      4 	   5.96 	      8 
  507.968	  ENTER	    56 	      8 	      4 	   5.96 	      8 
  540.000	   EXIT	    52 	      8 	      2 	     38 	     26 
  540.000	   EXIT	    53 	      8 	      1 	   32.9 	     25 
  540.000	  LEAVE	     9 	      8 	      8 	    508 	     17 
  540.000	   EXIT	    54 	      8 	      8 	     32 	     17 
  600.000	  LEAVE	    10 	      8 	     -1 	     32 	     28 
SUMMARY STATISTICS
POISSON[2]:
 Time Ave. = 	  6.093 Time Sample Var. =	  5.822
 Event Ave. =	    3.6 Event Sample Var. =	  4.073
 Minimum =	      0
 Maximum =	      9
VARS[4]:
 Time Ave. = 	   1.52 Time Sample Var. =	   7.81
 Event Ave. =	  3.383 Event Sample Var. =	  4.136
 Minimum =	     -1
 Maximum =	      9
WAIT[VARS[5]]:
 Time Ave. = 	  71.45 Time Sample Var. =	1.159e+04
 Event Ave. =	  83.74 Event Sample Var. =	1.135e+04
 Minimum =	      0
 Maximum =	    508
VARS[1]:
 Time Ave. = 	  14.98 Time Sample Var. =	  158.7
 Event Ave. =	  8.417 Event Sample Var. =	  79.28
 Minimum =	      1
 Maximum =	     28
