    Time	  Event	 Count	      POISSON[2]	         VARS[4]	   WAIT[VARS[5]]	           VARS[1] 
    0.004	  ENTER	     1 	      3 	     -1 	      0 	     28 
    0.524	  ENTER	     2 	      5 	     -1 	      0 	     28 
    2.316	  ENTER	     3 	      5 	     -1 	      0 	     28 
   11.240	  ENTER	     4 	      4 	     -1 	      0 	     28 
   13.526	  ENTER	     5 	      1 	     -1 	      0 	     28 
   16.145	  ENTER	     6 	      2 	     -1 	      0 	     28 
   19.085	  ENTER	     7 	      2 	     -1 	      0 	     28 
   21.111	  ENTER	     8 	      4 	     -1 	      0 	     28 
   36.953	  ENTER	     9 	      2 	     -1 	      0 	     28 
   47.576	  ENTER	    10 	      2 	     -1 	      0 	     28 
   59.501	  ENTER	    11 	      5 	     -1 	      0 	     28 
   60.000	   EXIT	     1 	      5 	      3 	     60 	     25 
   60.000	   EXIT	     2 	      5 	      5 	   59.5 	     20 
   60.000	   EXIT	     3 	      5 	      5 	   57.7 	     15 
   60.000	   EXIT	     4 	      5 	      4 	   48.8 	     11 
   60.000	   EXIT	     5 	      5 	      1 	   46.5 	     10 
   60.000	   EXIT	     6 	      5 	      2 	   43.9 	      8 
   60.000	   EXIT	     7 	      5 	      2 	   40.9 	      6 
   60.000	   EXIT	     8 	      5 	      4 	   38.9 	      2 
   60.000	  LEAVE	     1 	      5 	      5 	   59.5 	      2 
   96.658	  ENTER	    12 	      5 	      5 	   59.5 	      2 
  114.006	  ENTER	    13 	      2 	      5 	   59.5 	      2 
  120.000	   EXIT	     9 	      2 	      2 	     83 	     26 
  120.000	   EXIT	    10 	      2 	      2 	   72.4 	     24 
  120.000	   EXIT	    11 	      2 	      5 	   60.5 	     19 
  120.000	   EXIT	    12 	      2 	      5 	   23.3 	     14 
  120.000	  LEAVE	     2 	      2 	      2 	    114 	     12 
  120.000	   EXIT	    13 	      2 	      2 	   5.99 	     12 
  126.841	  ENTER	    14 	      1 	      2 	   5.99 	     12 
  131.824	  ENTER	    15 	      1 	      2 	   5.99 	     12 
  145.519	  ENTER	    16 	      2 	      2 	   5.99 	     12 
  150.053	  ENTER	    17 	      3 	      2 	   5.99 	     12 
  155.664	  ENTER	    18 	      6 	      2 	   5.99 	     12 
  180.000	   EXIT	    14 	      6 	      1 	   53.2 	     27 
  180.000	   EXIT	    15 	      6 	      1 	   48.2 	     26 
  180.000	   EXIT	    16 	      6 	      2 	   34.5 	     24 
  180.000	   EXIT	    17 	      6 	      3 	   29.9 	     21 
  180.000	  LEAVE	     3 	      6 	      6 	    156 	     15 
  180.000	   EXIT	    18 	      6 	      6 	   24.3 	     15 
  183.693	  ENTER	    19 	      5 	      6 	   24.3 	     15 
  185.279	  ENTER	    20 	      3 	      6 	   24.3 	     15 
  186.424	  ENTER	    21 	      7 	      6 	   24.3 	     15 
  187.162	  ENTER	    22 	      6 	      6 	   24.3 	     15 
  223.629	  ENTER	    23 	      1 	      6 	   24.3 	     15 
  233.600	  ENTER	    24 	      2 	      6 	   24.3 	     15 
  236.296	  ENTER	    25 	      9 	      6 	   24.3 	     15 
  240.000	   EXIT	    19 	      9 	      5 	   56.3 	     23 
