    Time	  Event	 Count	      POISSON[2]	         VARS[4]	   WAIT[VARS[5]]	           VARS[1] 
    0.000	  ENTER	     1 	      3 	     -1 	      0 	     28 
    3.053	  ENTER	     2 	      4 	     -1 	      0 	     28 
    4.041	  ENTER	     3 	      1 	     -1 	      0 	     28 
   14.886	  ENTER	     4 	      1 	     -1 	      0 	     28 
   15.498	  ENTER	     5 	      3 	     -1 	      0 	     28 
   30.058	  ENTER	     6 	      2 	     -1 	      0 	     28 
   49.782	  ENTER	     7 	      5 	     -1 	      0 	     28 
   53.461	  ENTER	     8 	      7 	     -1 	      0 	     28 
   59.851	  ENTER	     9 	      2 	     -1 	      0 	     28 
   60.000	   EXIT	     1 	      2 	      3 	     60 	     25 
   60.000	   EXIT	     2 	      2 	      4 	   56.9 	     21 
   60.000	   EXIT	     3 	      2 	      1 	     56 	     20 
   60.000	   EXIT	     4 	      2 	      1 	   45.1 	     19 
   60.000	   EXIT	     5 	      2 	      3 	   44.5 	     16 
   60.000	   EXIT	     6 	      2 	      2 	   29.9 	     14 
   60.000	   EXIT	     7 	      2 	      5 	   10.2 	      9 
   60.000	   EXIT	     8 	      2 	      7 	   6.54 	      2 
   60.000	  LEAVE	     1 	      2 	      2 	   59.9 	      2 
   66.918	  ENTER	    10 	      7 	      2 	   59.9 	      2 
   81.589	  ENTER	    11 	      4 	      2 	   59.9 	      2 
  117.721	  ENTER	    12 	      6 	      2 	   59.9 	      2 
  118.052	  ENTER	    13 	      3 	      2 	   59.9 	      2 
  118.067	  ENTER	    14 	      3 	      2 	   59.9 	      2 
  120.000	   EXIT	     9 	      3 	      2 	   60.1 	     26 
  120.000	   EXIT	    10 	      3 	      7 	   53.1 	     19 
  120.000	   EXIT	    11 	      3 	      4 	   38.4 	     15 
  120.000	   EXIT	    12 	      3 	      6 	   2.28 	      9 
  120.000	   EXIT	    13 	      3 	      3 	   1.95 	      6 
  120.000	  LEAVE	     2 	      3 	      3 	    118 	      3 
  120.000	   EXIT	    14 	      3 	      3 	   1.93 	      3 
  144.502	  ENTER	    15 	      1 	      3 	   1.93 	      3 
  155.163	  ENTER	    16 	      6 	      3 	   1.93 	      3 
  159.893	  ENTER	    17 	      1 	      3 	   1.93 	      3 
  169.377	  ENTER	    18 	      5 	      3 	   1.93 	      3 
  171.389	  ENTER	    19 	      3 	      3 	   1.93 	      3 
  180.000	   EXIT	    15 	      3 	      1 	   35.5 	     27 
  180.000	   EXIT	    16 	      3 	      6 	   24.8 	     21 
  180.000	   EXIT	    17 	      3 	      1 	   20.1 	     20 
  180.000	   EXIT	    18 	      3 	      5 	   10.6 	     15 
  180.000	  LEAVE	     3 	      3 	      3 	    171 	     12 
  180.000	   EXIT	    19 	      3 	      3 	   8.61 	     12 
  198.852	  ENTER	    20 	      1 	      3 	   8.61 	     12 
  208.136	  ENTER	    21 	      4 	      3 	   8.61 	     12 
  240.000	   EXIT	    20 	      4 	      1 	   41.1 	     27 
  240.000	  LEAVE	     4 	      4 	      4 	    208 	     23 
  240.000	   EXIT	    21 	      4 	      4 	   31.9 	     23 
  266.096	  ENTER	    22 	      3 	      4 	   31.9 	     23 
  277.618	  ENTER	    23 	      1 	      4 	   31.9 	     23 
  279.627	  ENTER	    24 	      1 	      4 	   31.9 	     23 
  297.264	  ENTER	    25 	      4 	      4 	   31.9 	     23 
  300.000	   EXIT	    22 	      4 	      3 	   33.9 	     25 
  300.000	   EXIT	    23 	      4 	      1 	   22.4 	     24 
  300.000	   EXIT	    24 	      4 	      1 	   20.4 	     23 
  300.000	  LEAVE	     5 	      4 	      4 	    297 	     19 
  300.000	   EXIT	    25 	      4 	      4 	   2.74 	     19 
  318.122	  ENTER	    26 	      5 	      4 	   2.74 	     19 
  321.698	  ENTER	    27 	      2 	      4 	   2.74 	     19 
  333.447	  ENTER	    28 	      3 	      4 	   2.74 	     19 
  336.961	  ENTER	    29 	      6 	      4 	   2.74 	     19 
  343.978	  ENTER	    30 	      3 	      4 	   2.74 	     19 
  346.901	  ENTER	    31 	      2 	      4 	   2.74 	     19 
  360.000	   EXIT	    26 	      2 	      5 	   41.9 	     23 
  360.000	   EXIT	    27 	      2 	      2 	   38.3 	     21 
  360.000	   EXIT	    28 	      2 	      3 	   26.6 	     18 
  360.000	   EXIT	    29 	      2 	      6 	     23 	     12 
  360.000	   EXIT	    30 	      2 	      3 	     16 	      9 
  360.000	  LEAVE	     6 	      2 	      2 	    347 	      7 
  360.000	   EXIT	    31 	      2 	      2 	   13.1 	      7 
  377.448	  ENTER	    32 	      6 	      2 	   13.1 	      7 
  393.711	  ENTER	    33 	      3 	      2 	   13.1 	      7 
  397.633	  ENTER	    34 	      7 	      2 	   13.1 	      7 
  405.987	  ENTER	    35 	      3 	      2 	   13.1 	      7 
  420.000	   EXIT	    32 	      3 	      6 	   42.6 	     22 
  420.000	   EXIT	    33 	      3 	      3 	   26.3 	     19 
  420.000	   EXIT	    34 	      3 	      7 	   22.4 	     12 
  420.000	  LEAVE	     7 	      3 	      3 	    406 	      9 
  420.000	   EXIT	    35 	      3 	      3 	     14 	      9 
  423.016	  ENTER	    36 	      7 	      3 	     14 	      9 
  425.257	  ENTER	    37 	      4 	      3 	     14 	      9 
  430.439	  ENTER	    38 	      2 	      3 	     14 	      9 
