    Time	  Event	 Count	      POISSON[2]	         VARS[4]	   WAIT[VARS[5]]	           VARS[1] 
    0.003	  ENTER	     1 	      5 	     -1 	      0 	     28 
   20.169	  ENTER	     2 	      2 	     -1 	      0 	     28 
   21.608	  ENTER	     3 	      5 	     -1 	      0 	     28 
   35.301	  ENTER	     4 	      4 	     -1 	      0 	     28 
   41.709	  ENTER	     5 	      3 	     -1 	      0 	     28 
   48.568	  ENTER	     6 	      3 	     -1 	      0 	     28 
   60.000	   EXIT	     1 	      3 	      5 	     60 	     23 
   60.000	   EXIT	     2 	      3 	      2 	   39.8 	     21 
   60.000	   EXIT	     3 	      3 	      5 	   38.4 	     16 
   60.000	   EXIT	     4 	      3 	      4 	   24.7 	     12 
   60.000	   EXIT	     5 	      3 	      3 	   18.3 	      9 
   60.000	  LEAVE	     1 	      3 	      3 	   48.6 	      6 
   60.000	   EXIT	     6 	      3 	      3 	   11.4 	      6 
   60.021	  ENTER	     7 	      4 	      3 	   11.4 	      6 
   61.584	  ENTER	     8 	      4 	      3 	   11.4 	      6 
   65.959	  ENTER	     9 	      1 	      3 	   11.4 	      6 
   79.208	  ENTER	    10 	      3 	      3 	   11.4 	      6 
   83.676	  ENTER	    11 	      0 	      3 	   11.4 	      6 
   85.428	  ENTER	    12 	      4 	      3 	   11.4 	      6 
   87.827	  ENTER	    13 	      4 	      3 	   11.4 	      6 
  104.135	  ENTER	    14 	      2 	      3 	   11.4 	      6 
  117.181	  ENTER	    15 	      4 	      3 	   11.4 	      6 
  120.000	   EXIT	     7 	      4 	      4 	     60 	     24 
  120.000	   EXIT	     8 	      4 	      4 	   58.4 	     20 
  120.000	   EXIT	     9 	      4 	      1 	     54 	     19 
  120.000	   EXIT	    10 	      4 	      3 	   40.8 	     16 
  120.000	   EXIT	    11 	      4 	      4 	   34.6 	     12 
  120.000	   EXIT	    12 	      4 	      4 	   32.2 	      8 
  120.000	   EXIT	    13 	      4 	      2 	   15.9 	      6 
  120.000	  LEAVE	     2 	      4 	      4 	    117 	      2 
  120.000	   EXIT	    14 	      4 	      4 	   2.82 	      2 
  133.854	  ENTER	    16 	      4 	      4 	   2.82 	      2 
  140.737	  ENTER	    17 	      9 	      4 	   2.82 	      2 
  144.205	  ENTER	    18 	      4 	      4 	   2.82 	      2 
  147.042	  ENTER	    19 	      4 	      4 	   2.82 	      2 
  156.900	  ENTER	    20 	      5 	      4 	   2.82 	      2 
  171.801	  ENTER	    21 	      5 	      4 	   2.82 	      2 
  173.490	  ENTER	    22 	      6 	      4 	   2.82 	      2 
  174.667	  ENTER	    23 	      2 	      4 	   2.82 	      2 
  180.000	   EXIT	    15 	      2 	      4 	   46.1 	     24 
  180.000	   EXIT	    16 	      2 	      9 	   39.3 	     15 
  180.000	   EXIT	    17 	      2 	      4 	   35.8 	     11 
  180.000	   EXIT	    18 	      2 	      4 	     33 	      7 
  180.000	   EXIT	    19 	      2 	      5 	   23.1 	      2 
  180.000	  LEAVE	     3 	      2 	      2 	    175 	      2 
  191.740	  ENTER	    24 	      4 	      2 	    175 	      2 
  194.958	  ENTER	    25 	      4 	      2 	    175 	      2 
  212.917	  ENTER	    26 	      2 	      2 	    175 	      2 
  215.758	  ENTER	    27 	      5 	      2 	    175 	      2 
  217.611	  ENTER	    28 	      0 	      2 	    175 	      2 
  218.625	  ENTER	    29 	      3 	      2 	    175 	      2 
  231.132	  ENTER	    30 	      3 	      2 	    175 	      2 
  231.644	  ENTER	    31 	      3 	      2 	    175 	      2 
  233.647	  ENTER	    32 	      9 	      2 	    175 	      2 
  240.000	   EXIT	    20 	      9 	      5 	   68.2 	     23 
  240.000	   EXIT	    21 	      9 	      6 	   66.5 	     17 
  240.000	   EXIT	    22 	      9 	      2 	   65.3 	     15 
  240.000	   EXIT	    23 	      9 	      4 	   48.3 	     11 
  240.000	   EXIT	    24 	      9 	      4 	     45 	      7 
  240.000	   EXIT	    25 	      9 	      2 	   27.1 	      5 
  240.000	   EXIT	    26 	      9 	      3 	   21.4 	      2 
  240.000	  LEAVE	     4 	      9 	      9 	    234 	      2 
  243.572	  ENTER	    33 	      2 	      9 	    234 	      2 
  276.868	  ENTER	    34 	      3 	      9 	    234 	      2 
  295.961	  ENTER	    35 	      1 	      9 	    234 	      2 
  300.000	   EXIT	    27 	      1 	      5 	   84.2 	     23 
  300.000	   EXIT	    28 	      1 	      3 	   68.9 	     20 
  300.000	   EXIT	    29 	      1 	      3 	   68.4 	     17 
  300.000	   EXIT	    30 	      1 	      9 	   66.4 	      8 
  300.000	   EXIT	    31 	      1 	      2 	   56.4 	      6 
  300.000	   EXIT	    32 	      1 	      3 	   23.1 	      3 
  300.000	  LEAVE	     5 	      1 	      1 	    296 	      2 
  300.000	   EXIT	    33 	      1 	      1 	   4.04 	      2 
  329.837	  ENTER	    36 	      5 	      1 	   4.04 	      2 
  335.136	  ENTER	    37 	      2 	      1 	   4.04 	      2 
  342.007	  ENTER	    38 	      3 	      1 	   4.04 	      2 
  359.555	  ENTER	    39 	      3 	      1 	   4.04 	      2 
  359.561	  ENTER	    40 	      4 	      1 	   4.04 	      2 
  360.000	   EXIT	    34 	      4 	      5 	   30.2 	     23 
  360.000	   EXIT	    35 	      4 	      2 	   24.9 	     21 
  360.000	   EXIT	    36 	      4 	      3 	     18 	     18 
  360.000	   EXIT	    37 	      4 	      3 	  0.445 	     15 
  360.000	  LEAVE	     6 	      4 	      4 	    360 	     11 
  360.000	   EXIT	    38 	      4 	      4 	  0.439 	     11 
  365.422	  ENTER	    41 	      2 	      4 	  0.439 	     11 
  370.474	  ENTER	    42 	      3 	      4 	  0.439 	     11 
  375.312	  ENTER	    43 	      5 	      4 	  0.439 	     11 
  376.939	  ENTER	    44 	      4 	      4 	  0.439 	     11 
  386.501	  ENTER	    45 	      3 	      4 	  0.439 	     11 
  420.000	   EXIT	    39 	      3 	      2 	   54.6 	     26 
  420.000	   EXIT	    40 	      3 	      3 	   49.5 	     23 
  420.000	   EXIT	    41 	      3 	      5 	   44.7 	     18 
  420.000	   EXIT	    42 	      3 	      4 	   43.1 	     14 
  420.000	  LEAVE	     7 	      3 	      3 	    387 	     11 
  420.000	   EXIT	    43 	      3 	      3 	   33.5 	     11 
  420.710	  ENTER	    46 	      5 	      3 	   33.5 	     11 
  421.041	  ENTER	    47 	      4 	      3 	   33.5 	     11 
  430.072	  ENTER	    48 	      5 	      3 	   33.5 	     11 
  433.194	  ENTER	    49 	      5 	      3 	   33.5 	     11 
  433.804	  ENTER	    50 	      3 	      3 	   33.5 	     11 
  443.774	  ENTER	    51 	      0 	      3 	   33.5 	     11 
  448.550	  ENTER	    52 	      2 	      3 	   33.5 	     11 
  452.553	  ENTER	    53 	      6 	      3 	   33.5 	     11 
  460.418	  ENTER	    54 	      6 	      3 	   33.5 	     11 
  467.045	  ENTER	    55 	      4 	      3 	   33.5 	     11 
  468.484	  ENTER	    56 	      3 	      3 	   33.5 	     11 
  474.768	  ENTER	    57 	      5 	      3 	   33.5 	     11 
  478.230	  ENTER	    58 	      0 	      3 	   33.5 	     11 
  480.000	   EXIT	    44 	      0 	      5 	   59.3 	     23 
  480.000	   EXIT	    45 	      0 	      4 	     59 	     19 
  480.000	   EXIT	    46 	      0 	      5 	   49.9 	     14 
  480.000	   EXIT	    47 	      0 	      5 	   46.8 	      9 
  480.000	   EXIT	    48 	      0 	      3 	   46.2 	      6 
  480.000	   EXIT	    49 	      0 	      2 	   31.5 	      4 
  480.000	   EXIT	    50 	      0 	      3 	   11.5 	      1 
  480.000	  LEAVE	     8 	      0 	     -1 	    478 	      1 
  490.016	  ENTER	    59 	      5 	     -1 	    478 	      1 
  498.142	  ENTER	    60 	      5 	     -1 	    478 	      1 
  505.943	  ENTER	    61 	      1 	     -1 	    478 	      1 
  540.000	   EXIT	    51 	      1 	      6 	   87.4 	     22 
  540.000	   EXIT	    52 	      1 	      6 	   79.6 	     16 
  540.000	   EXIT	    53 	      1 	      4 	     73 	     12 
  540.000	   EXIT	    54 	      1 	      5 	   65.2 	      7 
  540.000	   EXIT	    55 	      1 	      5 	     50 	      2 
  540.000	  LEAVE	     9 	      1 	      1 	    506 	      1 
  540.000	   EXIT	    56 	      1 	      1 	   34.1 	      1 
  600.000	   EXIT	    57 	      1 	      5 	    102 	     23 
  600.000	  LEAVE	    10 	      1 	     -1 	   34.1 	     23 
SUMMARY STATISTICS
POISSON[2]:
 Time Ave. = 	  2.183 Time Sample Var. =	  2.823
 Event Ave. =	  3.273 Event Sample Var. =	  5.167
 Minimum =	      0
 Maximum =	      9
VARS[4]:
 Time Ave. = 	    1.1 Time Sample Var. =	   7.53
 Event Ave. =	  3.148 Event Sample Var. =	  4.345
 Minimum =	     -1
 Maximum =	      9
WAIT[VARS[5]]:
 Time Ave. = 	  71.99 Time Sample Var. =	1.426e+04
 Event Ave. =	  73.45 Event Sample Var. =	1.203e+04
 Minimum =	      0
 Maximum =	  505.9
VARS[1]:
 Time Ave. = 	  13.16 Time Sample Var. =	  103.2
 Event Ave. =	  10.04 Event Sample Var. =	  64.71
 Minimum =	      1
 Maximum =	     28
