    Time	  Event	 Count	      POISSON[2]	         VARS[4]	   WAIT[VARS[5]]	           VARS[1] 
    0.001	  ENTER	     1 	      3 	     -1 	      0 	     28 
   25.354	  ENTER	     2 	      6 	     -1 	      0 	     28 
   29.348	  ENTER	     3 	      2 	     -1 	      0 	     28 
   34.036	  ENTER	     4 	      4 	     -1 	      0 	     28 
   45.553	  ENTER	     5 	      6 	     -1 	      0 	     28 
   60.000	   EXIT	     1 	      6 	      3 	     60 	     25 
   60.000	   EXIT	     2 	      6 	      6 	   34.6 	     19 
   60.000	   EXIT	     3 	      6 	      2 	   30.7 	     17 
   60.000	   EXIT	     4 	      6 	      4 	     26 	     13 
   60.000	  LEAVE	     1 	      6 	      6 	   45.6 	      7 
   60.000	   EXIT	     5 	      6 	      6 	   14.4 	      7 
   71.215	  ENTER	     6 	      2 	      6 	   14.4 	      7 
   89.365	  ENTER	     7 	      5 	      6 	   14.4 	      7 
   94.960	  ENTER	     8 	      3 	      6 	   14.4 	      7 
   98.155	  ENTER	     9 	      1 	      6 	   14.4 	      7 
  120.000	   EXIT	     6 	      1 	      2 	   48.8 	     26 
  120.000	   EXIT	     7 	      1 	      5 	   30.6 	     21 
  120.000	   EXIT	     8 	      1 	      3 	     25 	     18 
  120.000	  LEAVE	     2 	      1 	      1 	   98.2 	     17 
  120.000	   EXIT	     9 	      1 	      1 	   21.8 	     17 
  122.120	  ENTER	    10 	      4 	      1 	   21.8 	     17 
  126.338	  ENTER	    11 	      3 	      1 	   21.8 	     17 
  129.673	  ENTER	    12 	      6 	      1 	   21.8 	     17 
  139.194	  ENTER	    13 	      5 	      1 	   21.8 	     17 
  146.225	  ENTER	    14 	      4 	      1 	   21.8 	     17 
  150.541	  ENTER	    15 	      2 	      1 	   21.8 	     17 
  167.644	  ENTER	    16 	      3 	      1 	   21.8 	     17 
  168.455	  ENTER	    17 	      8 	      1 	   21.8 	     17 
  174.564	  ENTER	    18 	      1 	      1 	   21.8 	     17 
  174.669	  ENTER	    19 	      5 	      1 	   21.8 	     17 
  174.685	  ENTER	    20 	      3 	      1 	   21.8 	     17 
  180.000	   EXIT	    10 	      3 	      4 	   57.9 	     24 
  180.000	   EXIT	    11 	      3 	      3 	   53.7 	     21 
  180.000	   EXIT	    12 	      3 	      6 	   50.3 	     15 
  180.000	   EXIT	    13 	      3 	      5 	   40.8 	     10 
  180.000	   EXIT	    14 	      3 	      4 	   33.8 	      6 
  180.000	   EXIT	    15 	      3 	      2 	   29.5 	      4 
  180.000	   EXIT	    16 	      3 	      3 	   12.4 	      1 
  180.000	  LEAVE	     3 	      3 	      3 	    175 	      1 
  196.063	  ENTER	    21 	      0 	      3 	    175 	      1 
  202.782	  ENTER	    22 	      2 	      3 	    175 	      1 
  227.199	  ENTER	    23 	      4 	      3 	    175 	      1 
  240.000	   EXIT	    17 	      4 	      8 	   71.5 	     20 
  240.000	   EXIT	    18 	      4 	      1 	   65.4 	     19 
  240.000	   EXIT	    19 	      4 	      5 	   65.3 	     14 
  240.000	   EXIT	    20 	      4 	      3 	   65.3 	     11 
  240.000	   EXIT	    21 	      4 	      2 	   37.2 	      9 
  240.000	  LEAVE	     4 	      4 	      4 	    227 	      5 
  240.000	   EXIT	    22 	      4 	      4 	   12.8 	      5 
  250.230	  ENTER	    24 	      2 	      4 	   12.8 	      5 
  252.751	  ENTER	    25 	      3 	      4 	   12.8 	      5 
  267.422	  ENTER	    26 	      4 	      4 	   12.8 	      5 
  268.591	  ENTER	    27 	      8 	      4 	   12.8 	      5 
  290.059	  ENTER	    28 	      6 	      4 	   12.8 	      5 
  292.734	  ENTER	    29 	      2 	      4 	   12.8 	      5 
  300.000	   EXIT	    23 	      2 	      2 	   49.8 	     26 
  300.000	   EXIT	    24 	      2 	      3 	   47.2 	     23 
  300.000	   EXIT	    25 	      2 	      4 	   32.6 	     19 
  300.000	   EXIT	    26 	      2 	      8 	   31.4 	     11 
  300.000	   EXIT	    27 	      2 	      6 	   9.94 	      5 
  300.000	  LEAVE	     5 	      2 	      2 	    293 	      3 
  300.000	   EXIT	    28 	      2 	      2 	   7.27 	      3 
  305.651	  ENTER	    30 	      6 	      2 	   7.27 	      3 
  347.975	  ENTER	    31 	      5 	      2 	   7.27 	      3 
  354.855	  ENTER	    32 	      5 	      2 	   7.27 	      3 
  356.672	  ENTER	    33 	      0 	      2 	   7.27 	      3 
  360.000	   EXIT	    29 	      0 	      6 	   54.3 	     22 
  360.000	   EXIT	    30 	      0 	      5 	     12 	     17 
  360.000	   EXIT	    31 	      0 	      5 	   5.14 	     12 
  360.000	  LEAVE	     6 	      0 	     -1 	    357 	     12 
  370.570	  ENTER	    34 	      3 	     -1 	    357 	     12 
