    Time	  Event	 Count	      POISSON[2]	         VARS[4]	   WAIT[VARS[5]]	           VARS[1] 
    0.002	  ENTER	     1 	      6 	     -1 	      0 	     28 
   29.215	  ENTER	     2 	      3 	     -1 	      0 	     28 
   29.631	  ENTER	     3 	      2 	     -1 	      0 	     28 
   38.891	  ENTER	     4 	      0 	     -1 	      0 	     28 
   45.872	  ENTER	     5 	      7 	     -1 	      0 	     28 
   53.307	  ENTER	     6 	      4 	     -1 	      0 	     28 
   53.671	  ENTER	     7 	      8 	     -1 	      0 	     28 
   60.000	   EXIT	     1 	      8 	      6 	     60 	     22 
   60.000	   EXIT	     2 	      8 	      3 	   30.8 	     19 
   60.000	   EXIT	     3 	      8 	      2 	   30.4 	     17 
   60.000	   EXIT	     4 	      8 	      7 	   14.1 	     10 
   60.000	   EXIT	     5 	      8 	      4 	   6.69 	      6 
   60.000	  LEAVE	     1 	      8 	      8 	   53.7 	      6 
   72.446	  ENTER	     8 	      3 	      8 	   53.7 	      6 
   74.438	  ENTER	     9 	      2 	      8 	   53.7 	      6 
  120.000	   EXIT	     6 	      2 	      8 	   66.3 	     20 
  120.000	   EXIT	     7 	      2 	      3 	   47.6 	     17 
  120.000	  LEAVE	     2 	      2 	      2 	   74.4 	     15 
  120.000	   EXIT	     8 	      2 	      2 	   45.6 	     15 
  127.112	  ENTER	    10 	      5 	      2 	   45.6 	     15 
  142.161	  ENTER	    11 	      7 	      2 	   45.6 	     15 
  143.619	  ENTER	    12 	      5 	      2 	   45.6 	     15 
  143.833	  ENTER	    13 	      4 	      2 	   45.6 	     15 
  150.815	  ENTER	    14 	      2 	      2 	   45.6 	     15 
  161.419	  ENTER	    15 	      5 	      2 	   45.6 	     15 
  175.789	  ENTER	    16 	      3 	      2 	   45.6 	     15 
  180.000	   EXIT	     9 	      3 	      5 	   52.9 	     23 
  180.000	   EXIT	    10 	      3 	      7 	   37.8 	     16 
  180.000	   EXIT	    11 	      3 	      5 	   36.4 	     11 
  180.000	   EXIT	    12 	      3 	      4 	   36.2 	      7 
  180.000	   EXIT	    13 	      3 	      2 	   29.2 	      5 
  180.000	  LEAVE	     3 	      3 	      3 	    176 	      2 
  180.000	   EXIT	    14 	      3 	      3 	   4.21 	      2 
  189.009	  ENTER	    17 	      1 	      3 	   4.21 	      2 
  195.205	  ENTER	    18 	      3 	      3 	   4.21 	      2 
  204.786	  ENTER	    19 	      2 	      3 	   4.21 	      2 
  240.000	   EXIT	    15 	      2 	      5 	   78.6 	     23 
