    Time	  Event	 Count	      POISSON[2]	         VARS[4]	   WAIT[VARS[5]]	           VARS[1] 
    0.001	  ENTER	     1 	      3 	     -1 	      0 	     28 
    3.790	  ENTER	     2 	      5 	     -1 	      0 	     28 
   10.147	  ENTER	     3 	      3 	     -1 	      0 	     28 
   14.389	  ENTER	     4 	      4 	     -1 	      0 	     28 
   32.356	  ENTER	     5 	      3 	     -1 	      0 	     28 
   38.549	  ENTER	     6 	      3 	     -1 	      0 	     28 
   38.669	  ENTER	     7 	      5 	     -1 	      0 	     28 
   43.144	  ENTER	     8 	      4 	     -1 	      0 	     28 
   60.000	   EXIT	     1 	      4 	      3 	     60 	     25 
   60.000	   EXIT	     2 	      4 	      5 	   56.2 	     20 
   60.000	   EXIT	     3 	      4 	      3 	   49.9 	     17 
   60.000	   EXIT	     4 	      4 	      4 	   45.6 	     13 
   60.000	   EXIT	     5 	      4 	      3 	   27.6 	     10 
   60.000	   EXIT	     6 	      4 	      3 	   21.5 	      7 
   60.000	   EXIT	     7 	      4 	      5 	   21.3 	      2 
   60.000	  LEAVE	     1 	      4 	      4 	   43.1 	      2 
   60.603	  ENTER	     9 	      6 	      4 	   43.1 	      2 
   79.381	  ENTER	    10 	      4 	      4 	   43.1 	      2 
   90.319	  ENTER	    11 	      2 	      4 	   43.1 	      2 
   90.782	  ENTER	    12 	      4 	      4 	   43.1 	      2 
  118.877	  ENTER	    13 	      3 	      4 	   43.1 	      2 
  120.000	   EXIT	     8 	      3 	      4 	   76.9 	     24 
  120.000	   EXIT	     9 	      3 	      6 	   59.4 	     18 
  120.000	   EXIT	    10 	      3 	      4 	   40.6 	     14 
  120.000	   EXIT	    11 	      3 	      2 	   29.7 	     12 
  120.000	   EXIT	    12 	      3 	      4 	   29.2 	      8 
  120.000	  LEAVE	     2 	      3 	      3 	    119 	      5 
  120.000	   EXIT	    13 	      3 	      3 	   1.12 	      5 
  137.292	  ENTER	    14 	      4 	      3 	   1.12 	      5 
  142.565	  ENTER	    15 	      4 	      3 	   1.12 	      5 
  144.293	  ENTER	    16 	      2 	      3 	   1.12 	      5 
  180.000	   EXIT	    14 	      2 	      4 	   42.7 	     24 
  180.000	   EXIT	    15 	      2 	      4 	   37.4 	     20 
  180.000	  LEAVE	     3 	      2 	      2 	    144 	     18 
  180.000	   EXIT	    16 	      2 	      2 	   35.7 	     18 
  196.467	  ENTER	    17 	      3 	      2 	   35.7 	     18 
  203.604	  ENTER	    18 	      3 	      2 	   35.7 	     18 
  208.967	  ENTER	    19 	      3 	      2 	   35.7 	     18 
  229.534	  ENTER	    20 	      6 	      2 	   35.7 	     18 
  233.547	  ENTER	    21 	      2 	      2 	   35.7 	     18 
  239.001	  ENTER	    22 	      2 	      2 	   35.7 	     18 
  240.000	   EXIT	    17 	      2 	      3 	   43.5 	     25 
  240.000	   EXIT	    18 	      2 	      3 	   36.4 	     22 
  240.000	   EXIT	    19 	      2 	      3 	     31 	     19 
  240.000	   EXIT	    20 	      2 	      6 	   10.5 	     13 
  240.000	   EXIT	    21 	      2 	      2 	   6.45 	     11 
  240.000	  LEAVE	     4 	      2 	      2 	    239 	      9 
  240.000	   EXIT	    22 	      2 	      2 	  0.999 	      9 
  242.629	  ENTER	    23 	      1 	      2 	  0.999 	      9 
  244.172	  ENTER	    24 	      4 	      2 	  0.999 	      9 
  248.935	  ENTER	    25 	     10 	      2 	  0.999 	      9 
  255.934	  ENTER	    26 	      2 	      2 	  0.999 	      9 
  273.835	  ENTER	    27 	      5 	      2 	  0.999 	      9 
  281.201	  ENTER	    28 	      2 	      2 	  0.999 	      9 
  284.664	  ENTER	    29 	      3 	      2 	  0.999 	      9 
